smile	binding.affinity
[H]OC(=O)C1=C([H])C(C2=C([H])C3=C([H])C(=C([H])C([H])=C3N2[H])C(=N[H])N([H])[H])=C(O[H])C(=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])[N+]([O-])=O	5
[H]OC(=O)C([H])([H])C1=C([H])C(C2=C([H])C3=C([H])C(=C([H])C([H])=C3N2[H])C(=N[H])N([H])[H])=C(O[H])C(=C1[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H]	33
[H]OC(=O)C([H])([H])C1=C([H])C(C2=C([H])C3=C([H])C(=C([H])C([H])=C3N2[H])C(=N[H])N([H])[H])=C(O[H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	41
[H]OC1=C(C([H])=C(C([H])=C1C1=C([H])C([H])=C([H])C(=C1[H])[N+]([O-])=O)C([H])([H])C([H])([H])OP(=O)(O[H])O[H])C1=C([H])C2=C([H])C(=C([H])C([H])=C2N1[H])C(=N[H])N([H])[H]	3
[H]OC(=O)C([H])([H])C1=C([H])C(C2=C([H])C3=C([H])C(=C([H])C([H])=C3N2[H])C(=N[H])N([H])[H])=C(O[H])C(=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C(=N[H])N([H])[H]	430
[H]OC(=O)C([H])([H])C1=C([H])C(C2=C([H])C3=C([H])C(=C([H])C([H])=C3N2[H])C(=N[H])N([H])[H])=C(O[H])C(=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])[N+]([O-])=O	3
[H]OC1=C(C([H])=C(Cl)C([H])=C1C1=C([H])C([H])=C([H])C(N([H])[H])=C1[H])C1=NC2=C([H])C(=C([H])C([H])=C2N1[H])C(=N[H])N([H])[H]	0.078
[H]OC(=O)C([H])([H])C1=C([H])C(C2=C([H])C3=C([H])C(=C([H])C([H])=C3N2[H])C(=N[H])N([H])[H])=C(O[H])C(=C1[H])C1=C([H])C([H])=C([H])C(OP(=O)(O[H])O[H])=C1[H]	950
[H]OC(=O)C([H])([H])C1=C([H])C(C2=C([H])C3=C([H])C(=C([H])C([H])=C3N2[H])C(=N[H])N([H])[H])=C(O[H])C(=C1[H])C1=C([H])C([H])=C([H])C(N([H])[H])=C1[H]	12
[H]OC(=O)C([H])([H])C1=C([H])C(C2=C([H])C3=C([H])C(=C([H])C([H])=C3N2[H])C(=N[H])N([H])[H])=C(O[H])C(=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C1=NN([H])N=N1	480
[H]OC(=O)C([H])([H])C([H])([H])C1=C([H])C(C2=C([H])C3=C([H])C(=C([H])C([H])=C3N2[H])C(=N[H])N([H])[H])=C(O[H])C(=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])[N+]([O-])=O	27
[H]OC(=O)C1=C([H])C(=C([H])C([H])=C1[H])C1=C([H])C(=C([H])C(C2=C([H])C3=C([H])C(=C([H])C([H])=C3N2[H])C(=N[H])N([H])[H])=C1O[H])C([H])([H])C(=O)O[H]	320
[H]OC(=O)C1=C(OC2=NC(OC3=C([H])C([H])=C([H])C(=C3[H])C(=N[H])N([H])[H])=C(F)C(N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])=C2F)C([H])=C([H])C(=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	15
[H]OC(=O)C1=C(OC2=NC(OC3=C([H])C([H])=C([H])C(=C3[H])C(=N[H])N([H])[H])=C(F)C(N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])=C2F)C([H])=C([H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	23
[H]OC(=O)C1=C(OC2=NC(OC3=C([H])C([H])=C([H])C(=C3[H])C(=N[H])N([H])[H])=C(F)C(N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])=C2F)C([H])=C([H])C(=C1[H])C(=O)N([H])[C@]([H])(O[H])C(=O)O[H]	730
[H]OC(=O)C1=C(OC2=NC(OC3=C([H])C([H])=C([H])C(=C3[H])C(=N[H])N([H])[H])=C(F)C(N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])=C2F)C([H])=C([H])C(=C1[H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])O[H]	71
