smile	binding.affinity
[H]C1=NC([H])=C(N1C([H])([H])[H])C([H])([H])N(C1=C([H])C([H])=C(C#N)C([H])=C1[H])C([H])([H])C([H])([H])N(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])N(C([H])=N1)C([H])([H])[H]	25
[H]C1=NC([H])=C(N1C([H])([H])[H])C([H])([H])N(C1=C([H])C([H])=C(Br)C([H])=C1[H])C([H])([H])C([H])([H])N(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])N(C([H])=N1)C([H])([H])[H]	290
[H]N(C(=O)C([H])([H])N(C([H])([H])C([H])([H])N(C1=C([H])C([H])=C(C#N)C([H])=C1[H])C([H])([H])C1=C([H])N=C([H])N1C([H])([H])[H])S(=O)(=O)C1=C([H])N(C([H])=N1)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	1000
[H]N(C(=O)C([H])([H])N(C1([H])C([H])([H])N(C2=C([H])C([H])=C([N+]#[C-])C([H])=C2C1([H])[H])C([H])([H])C1=C([H])N=C([H])N1C([H])([H])[H])S(=O)(=O)C1=C([H])C([H])=NC([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	160
[H]N(C(=O)C([H])([H])N([C@@]1([H])C([H])([H])N(C2=C([H])C([H])=C(C#N)C([H])=C2C1([H])[H])C([H])([H])C1=C([H])N=C([H])N1C([H])([H])[H])S(=O)(=O)C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	7.6
[H]N(C(=O)C([H])([H])N([C@@]1([H])C([H])([H])N(C2=C([H])C([H])=C(C#N)C([H])=C2C1([H])[H])C([H])([H])C1=C([H])N=C([H])N1C([H])([H])[H])S(=O)(=O)C1=NC([H])=C([H])N1C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	5
[H]N(C(=O)C([H])([H])N(C1([H])C([H])([H])N(C2=C([H])C([H])=C([N+]#[C-])C([H])=C2C1([H])[H])C([H])([H])C1=C([H])N=C([H])N1C([H])([H])[H])S(=O)(=O)C1=C([H])C([H])=C([H])N=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	6
[H]C1=NC(=C([H])N1C([H])([H])[H])S(=O)(=O)N(C([H])([H])C1=C([H])C([H])=C([H])C([H])=N1)C([H])([H])C([H])([H])N(C1=C([H])C([H])=C(Br)C([H])=C1[H])C([H])([H])C1=C([H])N=C([H])N1C([H])([H])[H]	83
[H]C1=NC([H])=C(N1C([H])([H])[H])C([H])([H])N(C1=C([H])C([H])=C(C#N)C([H])=C1[H])C([H])([H])C([H])([H])N(C([H])([H])C1=C([H])C([H])=C([H])C([H])=N1)S(=O)(=O)C1=C([H])N(C([H])=N1)C([H])([H])[H]	43
[H]C1=NC([H])=C(N1C([H])([H])[H])C([H])([H])N(C1=C([H])C([H])=C(C#N)C([H])=C1[H])C([H])([H])C([H])([H])N(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1C([H])([H])[H])S(=O)(=O)C1=C([H])N(C([H])=N1)C([H])([H])[H]	15.5
[H]C1=NC([H])=C(N1C([H])([H])[H])C([H])([H])N(C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])N(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1C([H])([H])[H])S(=O)(=O)C1=C([H])N(C([H])=N1)C([H])([H])[H]	1000
[H]C1=NC([H])=C(N1C([H])([H])[H])C([H])([H])N(C1=C([H])C([H])=C(C#N)C([H])=C1[H])C([H])([H])C([H])([H])N(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	13
[H]C1=NC([H])=C(N1C([H])([H])[H])C([H])([H])N(C1=C([H])C([H])=C(C#N)C([H])=C1[H])C([H])([H])C([H])([H])N(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C2C([H])=C([H])C([H])=C(N(C([H])([H])[H])C([H])([H])[H])C2=C([H])C([H])=C1[H]	180
[H]C1=NC([H])=C(N1C([H])([H])[H])C([H])([H])N(C1=C([H])C([H])=C(C#N)C([H])=C1[H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])S(=O)(=O)C1=C([H])N(C([H])=N1)C([H])([H])[H]	7.5
[H]C1=NC([H])=C(N1C([H])([H])[H])C([H])([H])N(C1=C([H])C([H])=C(C#N)C([H])=C1[H])C([H])([H])C([H])([H])N(C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])N(C([H])=N1)C([H])([H])[H]	880
[H]C1=NC([H])=C(N1C([H])([H])[H])C([H])([H])N1C2=C([H])C([H])=C(C#N)C([H])=C2C([H])([H])[C@@]([H])(N(C([H])([H])C2([H])C([H])([H])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])S(=O)(=O)C2=C([H])N(C([H])=N2)C([H])([H])[H])C1([H])[H]	3.2
[H]C1=NC([H])=C(N1C([H])([H])[H])C([H])([H])N1C2=C([H])C([H])=C(C#N)C([H])=C2C([H])([H])[C@@]([H])(N(C([H])([H])C2=C(Br)C3=C([H])C([H])=C([H])C([H])=C3C([H])=C2[H])S(=O)(=O)C2=C([H])N(C([H])=N2)C([H])([H])[H])C1([H])[H]	1000
