smile	binding.affinity
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])[C@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])[C@@]([H])(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])[H])=C2C([H])=C1C([H])([H])[H]	240
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C2([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3C2([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C3([H])C([H])([H])C4=C([H])C([H])=C([H])C([H])=C4C3([H])[H])=C2C([H])=C1C([H])([H])[H]	350
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(=C1O[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(=C2C([H])=C1C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	830
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])=C2C([H])=C1C([H])([H])[H]	780
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C3=C(C([H])=C(C([H])=C3C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])=C2C([H])=C1C([H])([H])[H]	1100
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(=C1O[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(=C2C([H])=C1C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	2600
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])=C2C([H])=C1C([H])([H])[H]	300
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C([H])([H])C2=C([H])C(Cl)=C([H])C([H])=C2[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C([H])([H])C3=C([H])C([H])=C([H])C(Cl)=C3[H])=C2C([H])=C1C([H])([H])[H]	3200
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])C([H])([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C([H])([H])C3=C([H])C([H])=C(C([H])=C3[H])C([H])([H])C([H])([H])[H])=C2C([H])=C1C([H])([H])[H]	590
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])[C@@]([H])(C2=C([H])C([H])=C(Cl)C([H])=C2[H])C([H])([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])[C@@]([H])(C3=C([H])C([H])=C(Cl)C([H])=C3[H])C([H])([H])[H])=C2C([H])=C1C([H])([H])[H]	230
