smile	binding.affinity
[H]N(C(=O)C([H])([H])C([H])([H])[H])C1=C([H])C(OC([H])([H])C([H])([H])C([H])([H])[H])=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	38
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C([H])([H])C([H])([H])[H])=NC(SC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=N1	525
[H]N(C(=O)C([H])([H])C([H])([H])[H])C1=C([H])C(OC([H])([H])C([H])([H])C([H])([H])[H])=NC(SC([H])([H])[H])=N1	45
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])[H])=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	166
[H]N(C(=O)C([H])([H])C([H])([H])[H])C1=C([H])C(OC([H])([H])[H])=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	276
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C([H])([H])C([H])([H])[H])=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	26
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	7.5
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2Cl)=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	6.3
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C2=C([H])C([H])=C([H])C(Cl)=C2[H])=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	7.1
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C2=C([H])C([H])=C(Cl)C([H])=C2[H])=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	6.35
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C2=C([H])C([H])=C(Cl)C([H])=C2Cl)=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	30
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	2.25
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	1.325
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=NC(SC([H])([H])C([H])([H])C([H])([H])[H])=N1	22
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C2=C([H])C([H])=C(Cl)C([H])=C2[H])=NC(SC([H])([H])C([H])([H])[H])=N1	1.92
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C([H])([H])C([H])([H])[H])=NC(SC([H])([H])[H])=N1	31
[H]N1C(=NN=C1C1=C([H])C([H])=C([H])C([H])=N1)C1=NC([H])=C([H])C([H])=C1[H]	5500
[H]N1N=C(Cl)C([H])=C1C1=NC2=C([H])C([H])=C([H])C([H])=C2N([H])C1=O	125
[H]N1C(=NC2=C1C([H])=C([H])C([H])=C2[H])C1=NC2=C([H])C([H])=C([H])C([H])=C2N=C1[H]	763
[H]N1C(=NC2=C1C([H])=C([H])C([H])=C2SC([H])([H])C([H])([H])[H])C1=NC2=C([H])C([H])=C([H])C([H])=C2N=C1[H]	955
[H]N1C(=NC2=C1C([H])=C([H])C([H])=C2C([H])([H])[H])C1=NC2=C([H])C([H])=C([H])C([H])=C2N=C1[H]	26
[H]N1C(=NC2=C1C1=C(N([H])C(=N1)C([H])([H])[H])C1=C2N([H])C(=N1)C([H])([H])[H])C([H])([H])[H]	130
[H]N1N=NC2=C1N=C1SC([H])([H])[C@@]([H])(N1C2=O)C([H])([H])[H]	440
[H]N1C2=C(N=C1C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])N(C(=O)N(C2=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]	1300
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])[H])[C@@]1([H])O[H])N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H]	86.9
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C(=O)N([H])C([H])([H])[H])[C@@]1([H])O[H])N1C([H])=NC2=C(N=C(Cl)N=C12)N([H])C([H])([H])C1=C([H])C(I)=C([H])C([H])=C1[H]	1.7
[H]N(C(=O)C([H])([H])[H])C1=C([H])C(OC([H])([H])C2=C([H])C([H])=C(Cl)C([H])=C2[H])=NC(SC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=N1	8.6
[H]N([H])C1=NC(=C([H])C(=N1)C(=O)N([H])C([H])([H])C1=NC([H])=C([H])N1C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(O1)C([H])([H])[H]	741
[H]N([H])C1=NC(=C([H])C(=N1)C1=C([H])C([H])=C(O1)C([H])([H])[H])C(=O)N([H])C([H])([H])C1=NC([H])=C([H])C([H])=C1[H]	896
[H]N([H])C1=NC(=C([H])C(=N1)C(=O)N([H])C([H])([H])C1=C([H])C([H])=C([H])C(=N1)C([H])([H])[H])C1=C([H])C([H])=C(O1)C([H])([H])[H]	366
[H]N([H])C1=NC(=C([H])C(=N1)C(=O)N([H])C([H])([H])C1=C([H])C([H])=C([H])N1C([H])([H])[H])C1=C([H])C([H])=C(O1)C([H])([H])[H]	1150
[H]N([H])C1=NC(=C([H])C(=N1)C(=O)N([H])C([H])([H])C1=C([H])C([H])=C([H])N1[H])C1=C([H])C([H])=C(O1)C([H])([H])[H]	9090
[H]N([H])C1=NC(=C([H])C(=N1)C(=O)N([H])C([H])([H])C1=NC([H])=C([H])N1[H])C1=C([H])C([H])=C(O1)C([H])([H])[H]	2104
[H]N([H])C1=NC(=C([H])C(=N1)C(=O)N([H])C([H])([H])C1=NC([H])=C([H])N1C([H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(O1)C([H])([H])[H]	1627
[H]O\C(OC([H])([H])C([H])([H])[H])=C1/C(=NC(C2=C([H])C([H])=C([H])C([H])=C2[H])=C(C(=O)OC([H])([H])C([H])([H])[H])[C@]1([H])C([H])([H])[H])C([H])([H])[H]	7240
[H]O\C(OC([H])([H])[H])=C1\C(=NC(=C(C(=O)OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C(C3=C([H])C([H])=C([H])C([H])=C3[H])(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])C2([H])[H])[C@]1([H])C1=C([H])C(=C([H])C([H])=C1[H])[N+]([O-])=O)C([H])([H])[H])C([H])([H])[H]	2800
[H]O\C(OC([H])([H])C([H])([H])[H])=C1\C(=NC(=C(C(=O)OC([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])[H]	2300
[H]O\C(OC([H])([H])C([H])([H])[H])=C1/C(=NC(=C(C(=O)OC([H])([H])C([H])([H])SC2=C([H])C([H])=C([H])C([H])=C2[H])[C@]1([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	5560
[H]O\C(OC([H])([H])[H])=C1/C(=NC(=C(C(=O)OC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])[C@@]1([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	2780
[H]O\C(OC([H])([H])C([H])([H])[H])=C1\C(=NC(C2=C([H])C([H])=C([H])C([H])=C2[H])=C(C(=O)OC([H])([H])C([H])([H])[H])[C@]1([H])C(\[H])=C(/[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	108
[H]O\C(OC([H])([H])C([H])([H])[H])=C1\C(=NC(=C(C(=O)OC([H])([H])[H])[C@@]1([H])C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H])C([H])([H])[H])C([H])([H])[H]	4580
[H]N1C(=C(C(=O)OC([H])([H])[H])[C@@]([H])(C2=C([H])C(=C([H])C([H])=C2[H])[N+]([O-])=O)C(C(=O)OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C1C([H])([H])[H])C([H])([H])[H]	3250
[H]O\C(OC([H])([H])C([H])([H])[H])=C1\C(=NC(=C(C(=O)OC([H])([H])[H])[C@]1([H])C1=C([H])C([H])=C(C([H])=C1[H])[N+]([O-])=O)C([H])([H])[H])C([H])([H])[H]	5900
COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(O)=O)C(=O)OC(C)C	8470
[H]O\C(OC([H])([H])[H])=C1/C(=NC(=C(C(=O)OC([H])([H])C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	6510
[H]O\C(OC([H])([H])C([H])([H])[H])=C1\C(=NC(=C(C(=O)OC([H])([H])[H])[C@]1([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])[H])C([H])([H])[H]	4100
CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(O)=O)C(=O)OC	8300
[H]N1C(=C(C(=O)OC([H])([H])[H])C([H])(C2=C(C([H])=C([H])C([H])=C2[H])[N+]([O-])=O)C(C(=O)OC([H])([H])[H])=C1C([H])([H])[H])C([H])([H])[H]	8290
[H]O\C(OC([H])([H])C([H])([H])[H])=C1\C(=NC(=C(C(=O)OC([H])([H])C([H])([H])[H])[C@@]1([H])C1=C([H])C(=C([H])C([H])=C1[H])[N+]([O-])=O)C([H])([H])[H])C([H])([H])[H]	2510
