smile	binding.affinity
[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C(=O)N1C2=C(C([H])=C([H])C([H])=C2[H])\C(=C(/[H])C(=O)N([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=N2)C(F)(F)C([H])([H])C1([H])[H]	0.4
[H]N(C(=O)C(\[H])=C1\C2=C(C([H])=C([H])C([H])=C2[H])N(C(=O)C2=C(Cl)C([H])=C(C([H])=C2[H])N2N=C(C([H])=C2[H])C([H])([H])[H])C([H])([H])C([H])([H])C1(F)F)C([H])([H])C1=C([H])C([H])=C([H])C([H])=N1	19
[H]N1C([H])=NC(=C1[H])C([H])([H])[C@]1([H])N([H])C(=O)[C@]2([H])N(C(=O)[C@@]3([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]4([H])N(C1=O)C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C1=C([H])N([H])C4=C1C([H])=C([H])C([H])=C4[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	2975
[H]N([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N([H])C(=O)[C@]2([H])N(C(=O)[C@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]3([H])N(C(=O)[C@]([H])(N(C1=O)C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C1=C([H])N([H])C3=C1C([H])=C([H])C([H])=C3[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	500
[H]N1C([H])=C(C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])[C@@]1([H])N([H])C(=O)[C@@]2([H])N(C(=O)[C@]([H])(N(C(=O)N3C([H])([H])C([H])([H])N(C(=O)[C@]4([H])N(C(=O)[C@]([H])(N([H])C1=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C2([H])[H]	240
[H]N1C([H])=NC(=C1[H])C([H])([H])[C@]1([H])N([H])C(=O)[C@]2([H])N(C(=O)[C@@]3([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]4([H])N(C1=O)C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C1=C([H])C([H])=C4C([H])=C([H])C([H])=C([H])C4=C1[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	320
[H]N1C([H])=NC(=C1[H])C([H])([H])[C@]1([H])N([H])C(=O)[C@]2([H])N(C(=O)[C@@]3([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]4([H])N(C1=O)C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C1=C([H])N([H])C4=C1C([H])=C([H])C([H])=C4[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])N([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	370
[H]N1C([H])([H])N2C(=O)[C@]3([H])N(C(=O)[C@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]4([H])N(C(=O)[C@]([H])(N(C(=O)[C@]2([H])C([H])([H])C1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])N([H])C([H])([H])C3([H])[H]	540
[H]N1C(=O)[C@@]2([H])N(C(=O)[C@]([H])(N(C(=O)[C@@]3([H])N(C(=O)[C@]4([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]1([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H]	9125
[H]N1C(=O)[C@@]2([H])N(C(=O)[C@]([H])(N(C(=O)[C@@]3([H])N(C(=O)[C@]4([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]1([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C2([H])[H]	9800
