smile	binding.affinity
[H]N(C(=O)C1=C([H])N=C(S1)C(=O)C(F)(F)F)C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	7600
[H]N([H])C1=C([H])C([H])=C([H])C([H])=C1N([H])C(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C1[H]	1200
[H]N([H])C1=C([H])C([H])=C([H])C([H])=C1N([H])C(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	1400
[H]ON([H])C(=O)C(\[H])=C(/[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12	6.3
[H]ON([H])C(=O)C(\[H])=C(/[H])C1=C([H])C([H])=C([H])C(=C1[H])S(=O)(=O)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	32.5
[H]N(C(=O)C([H])([H])C1=C(N([H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C12)C([H])([H])[H])[C@]([H])(C1=NC2=C(N1[H])C([H])=C(Cl)C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])[H]	1000
[H]N(C(=O)C([H])([H])C1=C(N([H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C12)C([H])([H])[H])[C@]([H])(C1=NC([H])=C(N1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H]	120
[H]N(C(=O)C1=C([H])C([H])=C(S1)C(=O)C(F)(F)F)[C@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	9400
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C1=C([H])N(N=N1)C1=C([H])C([H])=C([H])C([H])=C1[H]	7.2
[H]N([H])C1=C([H])C([H])=C([H])C([H])=C1N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N([H])C(=O)OC([H])([H])C1=C([H])N=C([H])C([H])=C1[H]	400
[H]N([H])C1=C(N([H])C(=O)C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])N([H])C2=NC(=C([H])C([H])=N2)C2=C([H])N=C([H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H]	1140
[H]N1C(=O)[C@]2([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C1=C([H])N(OC([H])([H])[H])C3=C1C([H])=C([H])C([H])=C3[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	6.1
[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C(F)(F)F)C1=C([H])C(=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	120
[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C(=O)N([H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	10
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C1=C([H])N(N=N1)C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H]	4
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C1=C([H])N(N=N1)C([H])([H])[C@@]([H])(O[H])C1=C([H])C(Br)=C([H])C([H])=C1[H]	2.7
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])N=NN1C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	9.7
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])N=NN1C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H]	16.4
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])N=NN1C1=C([H])C([H])=C([H])C([H])=C1[H]	12
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])N=NN1C([H])([H])[C@@]([H])(O[H])C1=C([H])C([H])=C([H])C(Br)=C1[H]	15.1
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C1=C([H])N=NN1C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	4.5
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C1=C([H])N=NN1C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H]	5.8
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C1=C([H])N=NN1C1=C([H])C([H])=C([H])C([H])=C1[H]	7.7
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C1=C([H])N=NN1C([H])([H])[C@]([H])(O[H])C1=C([H])C([H])=C([H])C(Br)=C1[H]	4.2
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])N(N=N1)C([H])([H])[C@@]([H])(O[H])C1=C([H])C(Br)=C([H])C([H])=C1[H]	25.3
[H]C1=C(SC(=N1)C(=O)C(F)(F)F)C(=O)N(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	7300
[H]C1=C(SC(=C1[H])C(=O)C(F)(F)F)C(=O)N(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1200
[H]C1=C(SC(=C1[H])C(=O)C(F)(F)F)C(=O)OC([H])([H])C([H])([H])[H]	3500
[H]ON([H])C(=O)C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N([H])C(=O)C2=C(C3=C(O2)C([H])=C([H])C([H])=C3[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H]	8.2
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	44.75
[H]C1=C(SC(=C1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)C(F)(F)F	4600
[H]N(C(=O)C1=C([H])C([H])=C(S1)C(=O)C(F)(F)F)C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	120
[H]N(C(=O)C1=C([H])C([H])=C(S1)C(=O)C(F)(F)F)C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	3100
[H]C1=C(SC(=C1[H])C(=O)C(F)(F)F)C(=O)N1C2=C(C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	1550
[H]C1=C(SC(=C1[H])C(=O)C(F)(F)F)C(=O)N(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C2N=C([H])C([H])=NC2=C1[H]	670
[H]ON([H])C(=O)C1=C([H])C([H])=C(S1)C(=O)N([H])[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	10
[H]ON([H])C(=O)C(\[H])=C(/[H])\C(=C(/[H])[C@]([H])(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])\C([H])([H])[H]	2.79
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])N(N=N1)C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H]	13.7
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])N(N=N1)C1=C([H])C([H])=C([H])C([H])=C1[H]	8
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C1=C([H])N(N=N1)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	7.9
[H]C1=C(N2C(=N1)C([H])([H])N(C(=O)C1=C([H])C([H])=C(S1)C(=O)C(F)(F)F)C([H])([H])C2([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	5000
[H]N(C(=O)C1=C([H])C([H])=C(S1)C(=O)C(F)(F)C(F)(F)F)C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	2900
[H]N(C(=O)C1=C([H])C([H])=C(S1)C(=O)C(F)(F)F)C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1700
[H]N([H])C1=C(N([H])C(=O)C2=C([H])C([H])=C(C([H])=C2[H])C(=O)N2C([H])([H])C([H])([H])C3(N([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	3202
[H]N([H])C1=C(N([H])C(=O)C2=C([H])C([H])=C(C([H])=C2[H])C(=O)N2C([H])([H])C([H])([H])C3(N([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	5102
[H]N([H])C1=C(N([H])C(=O)C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])N2C([H])([H])C([H])([H])C3(N([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	4803
[H]N([H])C1=C(N([H])C(=O)C2=C([H])C([H])=C(C([H])=C2[H])C(=O)N2C([H])([H])C([H])([H])C3(N([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C([H])S1	4330
[H]N([H])C1=C(N([H])C(=O)C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])N([H])C2=C([H])C([H])=NC([H])=C2[H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	6390
[H]N([H])C1=C(N([H])C(=O)C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])N(C2=C([H])C([H])=NC([H])=C2[H])C([H])([H])[H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	5384
[H]N([H])C1=C(N([H])C(=O)C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])N2C([H])([H])C([H])([H])C3(C([H])([H])N([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	6928
