smile	binding.affinity
[H]OC(=O)C([H])([H])OC1=C(Br)C([H])=C(C([H])=C1Br)C1=C2C([H])=C([H])C([H])=C([H])C2=C(Br)C2=C1C1=C([H])C([H])=C([H])C([H])=C1S2	7900
[H]OC1=C(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)OC1=C([H])[H]	9500
[H]OC1=C(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)[C@]([H])(O1)C([H])([H])C(=O)OC1=C([H])C([H])=C(C([H])=C1[H])C1(N=N1)C(F)(F)F	4700
[H]OC1=C(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)[C@]([H])(O1)C([H])([H])C(=O)OC1=C([H])C([H])=C(C([H])=C1[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	4600
[H]OC1=C(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)[C@]([H])(O1)C([H])([H])OS(=O)(=O)C([H])([H])[H]	9200
[H]OC1=C(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)[C@]([H])(O1)C([H])([H])C(=O)OC1=C([H])C([H])=C([H])C(=C1[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	4000
[H]OC1=C(OC([H])([H])[H])C(=N[H])C(=O)C2=NC(=C([H])C([H])=C12)C1=NC(C(=O)OC([H])([H])[H])=C(C(=C1N([H])[H])C1=C(O[H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])[H]	5100
[H]OC1=C([H])\C(=N/C([H])([H])C([H])([H])C2=C([H])C(Br)=C(O[H])C(Br)=C2[H])C(=O)C2=NC([H])=C([H])C([H])=C12	8500
[H]N(C1=C(Cl)C(=O)C2=C([H])C([H])=C([H])N=C2C1=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]	4000
[H]N(C1=C(Cl)C(=O)C2=C(C([H])=NN=C2[H])C1=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]	1100
[H]OC(=O)C([H])(C(=O)O[H])[C@@]([H])(C([H])([H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H]	8600
[H]OS(=O)(=O)O[C@]([H])(C([H])([H])[C@@]1([H])C(=C([H])C([H])([H])[C@@]2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])OC([H])=C1[H]	7900
[H]OS(=O)(=O)O[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@@]1([H])C(=C([H])C([H])([H])[C@@]2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H])C([H])([H])[H]	4600
