smile	binding.affinity
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])(C(F)(F)F)C(F)(F)F	990
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1N([H])C(=O)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])(C(F)(F)F)C(F)(F)F	1480
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1C(F)(F)F)N([H])[H])(C(F)(F)F)C(F)(F)F	3330
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])N([H])[H])(C(F)(F)F)C(F)(F)F	2770
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)C1=C([H])C([H])=C(C#N)C([H])=C1[H])(C(F)(F)F)C(F)(F)F	390
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1N([H])C(=O)N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])(C(F)(F)F)C(F)(F)F	2970
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1C([H])([H])C(\[H])=C(/[H])C([H])([H])[H])N([H])[H])(C(F)(F)F)C(F)(F)F	1130
[H]OC(=O)C([H])([H])N([H])C(=O)N([H])C1=NOC(=C1C1=C([H])C([H])=C(C([H])=C1[H])C(O[H])(C(F)(F)F)C(F)(F)F)C([H])([H])[H]	1300
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1C([H])([H])[H])C([H])([H])[H])(C(F)(F)F)C(F)(F)F	410
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)C1=C([H])C([H])=NC([H])=C1[H])(C(F)(F)F)C(F)(F)F	340
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1C1=C([H])C([H])=C([H])C([H])=C1[H])N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])(C(F)(F)F)C(F)(F)F	730
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1C1=C([H])C([H])=NC([H])=C1[H])N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])(C(F)(F)F)C(F)(F)F	250
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H])(C(F)(F)F)C(F)(F)F	960
[H]OC(C1=C([H])C([H])=C(C([H])=C1[H])C1=C(ON=C1N([H])C(=O)C([H])([H])[H])C([H])([H])[H])(C(F)(F)F)C(F)(F)F	1990
