smile	binding.affinity
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])N(C([H])([H])C#C[H])C([H])([H])C1=C([H])C2=C(N([H])C(=NC2=O)N([H])[H])C([H])=C1[H])C(=O)O[H]	24
[H]N([H])C1=NC2=C(N(C(=C2[H])C([H])([H])[H])C([H])([H])C2=C([H])C([H])=C(Br)C([H])=C2[H])C(=O)N1[H]	1300
[H]N([H])C1=NC2=C(N(C(=C2[H])C([H])([H])[H])C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])[N+]([O-])=O)C(=O)N1[H]	1400
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C([H])=C(SC2=C(N([H])C3=C2C(=O)N([H])C(=N3)N([H])[H])C([H])([H])C([H])([H])[H])C([H])=C1[H])C(=O)O[H]	90
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C(Cl)C(Cl)=C3[H])=C(N2[H])C([H])([H])C([H])([H])[H])C(=O)N1[H]	230
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C(C([H])=C3[H])[N+]([O-])=O)=C(N2[H])C([H])([H])C([H])([H])[H])C(=O)N1[H]	240
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C(F)C([H])=C3[H])=C(N2[H])C([H])([H])C([H])([H])[H])C(=O)N1[H]	2700
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C(Br)C([H])=C3[H])=C(N2[H])C([H])([H])C([H])([H])[H])C(=O)N1[H]	1000
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C([H])C(Cl)=C3[H])=C(N2[H])C([H])([H])C([H])([H])[H])C(=O)N1[H]	2600
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C([H])C(Br)=C3[H])=C(N2[H])C([H])([H])C([H])([H])[H])C(=O)N1[H]	1100
[H]N([H])C1=NC2=C(N(C(=C2[H])C([H])([H])[H])C([H])([H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])C(=O)N1[H]	1500
[H]N([H])C1=NC2=C(N(C(=C2[H])C([H])([H])[H])C([H])([H])C2=C([H])C([H])=C(OC(F)(F)F)C([H])=C2[H])C(=O)N1[H]	1300
[H]N([H])C1=NC2=C(N(C(=C2[H])C([H])([H])[H])C([H])([H])C2=C([H])C(Cl)=C(Cl)C([H])=C2[H])C(=O)N1[H]	5400
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])C1=C([H])N([H])C2=C1C(=O)N=C(N([H])[H])N2[H])C(=O)O[H]	9500
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C([H])C4=C3C([H])=C([H])C([H])=C4[H])=C(N2[H])C([H])([H])C([H])([H])[H])C(=O)N1[H]	5600
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C([H])=C(SC2=C(N([H])C3=C2C(=O)N([H])C(=N3)N([H])[H])C([H])([H])[H])C([H])=C1[H])C(=O)O[H]	54
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C([H])=C(S1)N(C([H])([H])[H])C([H])([H])C1=C([H])C2=C(N([H])C(=NC2=O)C([H])([H])[H])C([H])=C1[H])C(=O)O[H]	380
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C(C([H])=C3[H])[N+]([O-])=O)=C(N2[H])C([H])([H])[H])C(=O)N1[H]	1075
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C(Cl)C(Cl)=C3[H])=C(N2[H])C([H])([H])[H])C(=O)N1[H]	1175
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C([H])=C(SC2=C(C3=C(N=C(N=C3N([H])[H])N([H])[H])N2[H])C([H])([H])[H])C([H])=C1[H])C(=O)O[H]	540
[H]OC1=C(Br)C([H])=C(C([H])=C1Br)C1(OC(=O)C2=C([H])C([H])=C([H])C3=C2C1=C([H])C([H])=C3[H])C1=C([H])C(Br)=C(O[H])C(Br)=C1[H]	3200
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C(=C([H])C2=C1C(=O)N([H])C(=N2)N([H])[H])C([H])([H])[H])C(=O)O[H]	46
[H]N([H])C1=NC2=C(N(C(=C2[H])C([H])([H])[H])C([H])([H])C2=C([H])C([H])=NC([H])=C2[H])C(=O)N1[H]	2300
[H]N([H])C1=NC2=C(N(C(=C2[H])C([H])([H])[H])C([H])([H])C2=C([H])C([H])=C(Cl)C([H])=C2[H])C(=O)N1[H]	2900
[H]N([H])C1=NC2=C(N(C(=C2[H])C([H])([H])[H])C([H])([H])C2=C([H])C([H])=C(F)C([H])=C2[H])C(=O)N1[H]	3700
[H]OC1=C(Cl)C([H])=C(C([H])=C1Cl)C1(OC(=O)C2=C([H])C([H])=C([H])C3=C2C1=C([H])C([H])=C3[H])C1=C([H])C(Cl)=C(O[H])C(Cl)=C1[H]	5700
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C([H])=C(SC2=C(SC3=C2C(=O)N([H])C(=N3)N([H])[H])C([H])([H])[H])C([H])=C1[H])C(=O)O[H]	40
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C([H])=C(SC2=C(SC3=C2C(=O)N([H])C(=N3)N([H])[H])C([H])([H])C([H])([H])[H])C([H])=C1[H])C(=O)O[H]	54
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C([H])C([H])=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	5600
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=NC([H])=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	280
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C(Cl)C([H])=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	750
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C(C([H])=C3[H])[N+]([O-])=O)=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	220
[H]N([H])C1=NC2=C(C(SC3=C(OC([H])([H])[H])C([H])=C([H])C(OC([H])([H])[H])=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	4600
[H]N([H])C1=NC2=C(C(SC3=C([H])C(Cl)=C(Cl)C([H])=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	230
[H]N([H])C1=NC2=C(C(SC3=C([H])C(Cl)=C([H])C(Cl)=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	690
[H]N([H])C1=NC2=C(C(SC3=C([H])C4=C(C([H])=C([H])C([H])=C4[H])C([H])=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	2300
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C(F)C([H])=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	1300
[H]N([H])C1=NC2=C(C(SC3=C([H])C([H])=C(Br)C([H])=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	390
[H]N([H])C1=NC2=C(C(SC3=C([H])C(Cl)=C([H])C([H])=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	380
[H]N([H])C1=NC2=C(C(SC3=C([H])C(OC([H])([H])[H])=C([H])C(OC([H])([H])[H])=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	1200
[H]N([H])C1=NC2=C(C(SC3=C(Cl)C([H])=C([H])C([H])=C3[H])=C(S2)C([H])([H])C([H])([H])[H])C(=O)N1[H]	1100
[H]OC([H])([H])C1=C([H])C2=C([H])C([H])=C(C([H])=C2C([H])=C1[H])C([H])([H])N1C2=C([H])C3=C(N=C(N([H])[H])N3[H])C([H])=C2C([H])([H])C([H])([H])C1([H])[H]	38
[H]N([H])C1=NC2=C(N1[H])C([H])=C1N(C([H])([H])C3=C([H])C([H])=C(C([H])=C3[H])S(=O)(=O)N3C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])C1=C2[H]	64
[H]C1=C([H])C(=C([H])C([H])=C1OC([H])([H])[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C2=C(C([H])=C3N(C(=NC3=C2[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]	480
[H]N([H])C1=NC2=C([H])C3=C(C([H])=C2N1[H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])SC1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	230
