smile	binding.affinity
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(C([H])([H])S[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	4.5
[H]ON([H])C(=O)C([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1.4
[H]ON([H])C(=O)[C@]([H])(C(=O)N([H])C([H])([H])C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	13.5
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(S[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	50
[H]ON([H])C(=O)C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1.5
[H]ON([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(C(=O)O[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	632.5
[H]ON([H])C(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(C(=O)O[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1.6
[H]ON([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	2925
[H]ON([H])C(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3.7
[H]ON(C(=O)C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	1730
[H]ON(C(=O)[C@]([H])(N([H])C(=O)C([H])([H])C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	6070
[H]ON([H])C(=O)C([H])([H])[C@]([H])(C(=O)N([H])[C@]([H])(C([O-])=O)C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3.275
[H]ON([H])C(=O)C([H])([H])[C@]([H])(C(=O)N([H])[C@@]([H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	2.5
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[P@@](=O)(O[H])O[C@]1([H])O[C@@]([H])(C([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H]	18
[H]OC(=O)C([H])([H])C([H])([H])N([H])C(=O)[C@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@]([H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	11.5
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@]([H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	12
[H]OC(=O)C([H])([H])N([H])C(=O)[C@]([H])(C([H])([H])S[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	4.225
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)[C@@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@]([H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	57
[H]OC(=O)C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@]([H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	62
[H]OC(=O)C([H])([H])C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@]([H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	2
[H]OC1=C(OC([H])([H])[H])C([H])=C(C([H])=C1[H])C([H])([H])N([H])C(=O)[C@]([H])(C([H])([H])S[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	9
[H]N(C(=O)[C@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@]([H])(C([O-])=O)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([O-])=O	1.4
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[C@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])O[H]	393
[H]OC(=O)C([H])([H])C([H])([H])N([H])C(=O)[C@@]([H])(N([H])[C@]([H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	20
[H]OC(=O)[C@@]([H])(O[H])C([H])([H])N([H])C(=O)[C@@]([H])(N([H])[C@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	13
[H]OC(=O)[C@@]([H])(O[H])C([H])([H])N([H])C(=O)[C@@]([H])(N([H])[C@]([H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	11
[H]OC(=O)C([H])([H])C([H])([H])N([H])C(=O)[C@@]([H])(N([H])[C@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	16
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(C([H])([H])[C@@]([H])(S[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H]	380
[H]OC(=O)[C@]([H])(C([H])([H])[C@@]([H])(S[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]	250
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(C([H])([H])[C@@]([H])(S[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H]	260
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@@]([H])(S[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H]	295
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@@]([H])(S[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	190
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])[C@]([H])(S[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	44
[H]OC(=O)[C@]1([H])N(C(=O)[C@@]([H])(C([H])([H])[C@@]([H])(S[H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]	350
[H]OC(=O)C([H])([H])C([H])([H])N([H])C(=O)[C@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@@]([H])(S[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	290
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])[C@]([H])(S[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	17
[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[C@@]1([H])SC(=O)[C@]([H])(C1([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]	220
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[C@@]([H])(N([H])C(=O)[C@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@@]([H])(S[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=O)N([H])[H]	350
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@@]([H])(S[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H]	150
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[C@@]([H])(S[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	130
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(C([H])([H])[C@@]([H])(S[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H]	220
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(C([H])([H])[C@@]([H])(S[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=O)N([H])[H]	360
[H]OC(=O)[C@]1([H])N(C(=O)[C@]([H])(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[C@@]([H])(S[H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C1([H])[H]	320
[H]OC(=O)[C@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(S[H])[C@]([H])([N+]([H])([H])[H])C([H])([H])C([H])([H])S([O-])(=O)=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)O[H]	369.5
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(S[H])[C@]([H])([N+]([H])([H])[H])C([H])([H])C([H])([H])S([O-])(=O)=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=O)O[H]	22
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(S[H])[C@]([H])([N+]([H])([H])[H])C([H])([H])C([H])([H])C([O-])=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=O)O[H]	4
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(S[H])[C@]([H])([N+]([H])([H])[H])C([H])([H])C([H])([H])P([O-])(=O)O[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=O)O[H]	5.4
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(S[H])[C@]([H])([N+]([H])([H])[H])C([H])([H])C([H])([H])S([O-])(=O)=O)C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H])C([H])([H])C([H])([H])S(=O)(=O)O[H]	520
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(S[H])[C@]([H])([N+]([H])([H])[H])C([H])([H])C([H])([H])S([O-])(=O)=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])S(=O)(=O)O[H]	17
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(S[H])[C@]([H])([N+]([H])([H])[H])C([H])([H])C([H])([H])S([O-])(=O)=O)C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H])C(=O)O[H]	34
[H]ON([H])C(=O)[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])C([H])([H])C(=O)N([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	21
[H]ON([H])C(=O)[C@]([H])(C(=O)N([H])[C@@]([H])(C(=O)N([H])[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H]	2.5
[H]ON([H])C(=O)C([H])([H])N([H])C(=O)[C@]([H])(N([H])C(=O)[C@]1([H])N(C(=O)OC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	2300
[H]ON([H])C([H])([H])[C@@]([H])(C(=O)N([H])[C@@]([H])(C(=O)O[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H]	975
[H]ON([H])C(=O)C([H])([H])[C@]([H])(C(=O)N([H])[C@@]([H])(C(=O)O[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H]	24
[H]ON([H])C(=O)C([H])([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])O[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	7450
[H]ON([H])C(=O)[C@]([H])(C(=O)N([H])[C@@]([H])(C(=O)O[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.215
[H]ON([H])C(=O)C([H])([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)O[H])C([H])([H])C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	460
[H]ON([H])C(=O)[C@]([H])(C(=O)N([H])C([H])([H])C(=O)O[H])C([H])(C([H])([H])[H])C([H])([H])[H]	5.5
[H]ON([H])C(=O)C([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)O[H])C([H])(C([H])([H])[H])C([H])([H])[H]	150
[H]ON([H])C(=O)[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)O[H])C([H])([H])C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	10.5
[H]ON([H])C(=O)[C@]([H])(C(=O)N([H])[C@@]([H])(C(=O)O[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.05
