smile	binding.affinity
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	2100
[H]N=C(N([H])C(=O)C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	2710
[H]N=C(N([H])C(=O)C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1750
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	5650
[H]N([H])C(=N\C([H])([H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C(OC([H])([H])[H])C([H])=C2[H])\N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	1760
[H]N(\C(=N\C([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	9000
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3600
[H]N=C(N([H])C(=O)C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1510
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])N([H])C1=C([H])C([H])=C(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H]	5750
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	5250
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(OC([H])([H])C([H])([H])[H])C([H])=C1[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1100
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	560
[H]N=C(N([H])C(=O)C1=C2C([H])=C([H])C([H])=C([H])C2=C([H])C([H])=C1[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	4100
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	2850
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H]	8500
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3600
[H]N=C(N([H])C(=O)C1=C(Cl)C([H])=C([H])C([H])=C1Cl)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	5400
[H]N=C(N([H])C(=O)C1=C(Cl)C([H])=C([H])C(Cl)=C1[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	7890
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])OC1=C([H])C([H])=C([H])C([H])=C1[H]	5600
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])N([H])C([H])([H])C1=C([H])C([H])=C([H])C2=C([H])C([H])=C([H])C([H])=C12	8850
[H]N([H])C(=N\C([H])([H])C([H])([H])C1=C([H])N([H])C2=C1C(OC([H])([H])[H])=C([H])C([H])=C2[H])\N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	3920
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C([H])S1)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	2350
[H]N([H])C(=N\C1=C(C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H])\N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	4500
[H]N([H])C(=N\C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])\N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	9000
[H]N=C(N([H])C(=O)C1=C([H])C([H])=C([H])O1)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	7900
[H]C1=C([H])C([H])=C2C(C([H])=C([H])C([H])=C2C([H])([H])C([H])([H])O[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])=C1[H]	4000
[H]N(C(=O)C1=C([H])C(OC([H])([H])C(F)(F)F)=C([H])C([H])=C1OC([H])([H])C(F)(F)F)C([H])([H])[C@]1([H])N([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	6500
[H]N(C(=O)C1=C([H])C([H])=C(O1)C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C([H])C(OC([H])([H])[H])=C([H])C(OC([H])([H])[H])=C1[H]	7390
