smile	binding.affinity
[H]N(C1=NC([H])=C([H])C(=N1)N(C(=O)OC1=C(C([H])=C([H])C([H])=C1C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1OC([H])([H])[H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])C(OC([H])([H])[H])=C1[H]	100
[H]OC([H])([H])C1=C(C([H])=C([H])C([H])=C1C1=C([H])N(C(=O)C(=N1)N([H])C1=C([H])N(N=C1[H])C([H])([H])[H])C([H])([H])[H])N1C(=O)C2=C(C([H])=C(C([H])=C2[H])C2([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]	16
[H]OC([H])([H])C1=C(C([H])=C([H])C([H])=C1N1C(=O)C2=C([H])C([H])=C(C([H])=C2C([H])([H])C1([H])[H])C1([H])C([H])([H])C1([H])[H])C1=C([H])N(C(=O)C(=N1)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	15
[H]OC([H])([H])C1=C(C([H])=C([H])C([H])=C1C1=C([H])N(C(=O)C(=N1)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])[H])N1C(=O)C2=C(C([H])=C(C([H])=C2[H])C2(F)C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]	10
[H]OC([H])([H])C1=C(C([H])=C([H])C([H])=C1N1C(=O)C2=C([H])C([H])=C(C([H])=C2C([H])([H])C1([H])[H])C1([H])C([H])([H])C1([H])[H])C1=C([H])N(C(=O)C(=N1)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C(=O)N1C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C1([H])[H])C([H])([H])[H]	10
[H]C([H])=C([H])C(=O)N([H])C1=C(C([H])=C([H])C(=C1[H])N1C(=O)C([H])=C([H])C2=C([H])N=C3C([H])=C([H])C(=C([H])C3=C12)C1=C([H])C([H])=C(N([H])S(=O)(=O)C([H])([H])[H])C([H])=C1[H])C([H])([H])[H]	10.4
[H]OC1=NC(\C([H])=C(/[H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C(C2=C([H])C([H])=C3N=C(N([H])C4=C(Cl)C([H])=C([H])C([H])=C4Cl)N(C3=C12)C([H])([H])[H])C([H])([H])[H]	0.4
[H]C([H])=C([H])C(=O)N([H])C1=C(OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])=C2N=C([H])N=C(N([H])C3=C([H])C(Cl)=C(F)C([H])=C3[H])C2=C1[H]	892.5
[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N([H])[C@]([H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=NC([H])=C(SC2=C([H])C(C(=O)N3C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C3([H])[H])=C(OC([H])([H])[H])C([H])=C2C([H])([H])[H])S1	4100
[H]N([H])C(=O)C1=C(N([H])[H])C2=C(S1)N=C(C([H])=C2C([H])([H])[H])C([H])([H])[H]	4100
[H]N(C(=O)C1=C([H])C([H])=C(C(=C1[H])C1=C([H])C([H])=C2N=C(N=C([H])C2=C1[H])N([H])C([H])([H])[H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1OC1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])C(F)(F)F	3330
