smile	binding.affinity
[H]C1=C([H])C([H])=C(C([H])=C1[H])[C@](C(=O)OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	1.9
[H]C1=C([H])C([H])=C(C([H])=C1[H])[C@](C(=O)OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	4
[H]C1=C([H])C([H])=C(C([H])=C1[H])[C@](C(=O)OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	2.9
[H]C1=C([H])C([H])=C(C([H])=C1[H])[C@](C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	111
[H]C1=C([H])C([H])=C(C([H])=C1[H])[C@](C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	40.7
[H]C1=C(C2=NSN=C2Cl)C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	537
[H]C([H])([H])[C@@]1([H])OC([H])([H])[C@]2(C1([H])[H])C([H])([H])[N@]1C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C1([H])[H]	6400
[H]C([H])([H])[C@]1([H])OC([H])([H])[C@@]2(O1)C([H])([H])[N@]1C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C1([H])[H]	4600
[H]C1=C(C2=NSN=C2OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	9
[H]C1=C(C2=NSN=C2OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	33
[H]C1=C(C2=NSN=C2OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	81
[H]C1=C(C2=NSN=C2SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	0.87
[H]C1=C(C2=NSN=C2SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	0.002
[H]C1=C(C2=NSN=C2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	224
[H]C1=C([H])N=C(C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=N1)C1=C([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C1([H])[H]	5100
[H]C1=C(C(=O)OC([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	4401.5
[H]C([H])([H])C1(OC([H])([H])[C@]2(O1)C([H])([H])[N@]1C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C1([H])[H])C([H])([H])[H]	9300
