smile	binding.affinity
[H]O[C@@]1([H])[C@]([H])(O[H])[C@]2(C([H])([H])O[P@](=O)(O[H])O[P@](=O)(O[H])OP(=O)(O[H])O[H])C([H])([H])[C@]2([H])[C@]1([H])N1C([H])=NC2=C1N=C(Cl)N=C2N([H])[H]	1900
[H]O[C@@]1([H])[C@]([H])(O[H])[C@]2(C([H])([H])O[P@](=O)(O[H])O[P@](=O)(O[H])OP(=O)(O[H])O[H])C([H])([H])[C@]2([H])[C@]1([H])N1C([H])=NC2=C1N=C([H])N=C2N([H])C([H])([H])[H]	197
[H]O[C@]1([H])[C@]([H])(O[H])[C@]([H])(O[C@@]1([H])N1C([H])=NC2=C1N=C([H])N=C2N([H])[H])C([H])([H])O[P@@](=O)(O[H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H]	95.8
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@](=O)(O[H])O[P@](=O)(O[H])O[P@](=O)(O[H])S[H])[C@@]1([H])O[H])N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H]	1720
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@@](=O)(O[H])O[P@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C([H])=C([H])C(=O)N([H])C1=O	140
[H]O[C@]1([H])C([H])([H])[C@]([H])(O[C@@]1([H])N1C([H])=C([H])C(=O)N([H])C1=O)C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H]	810
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C([H])=C(Br)C(=O)N([H])C1=O	3670
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C([H])=C(Br)C(=O)N([H])C1=O	1000
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@](=O)(O[H])O[P@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C(=O)N([H])C(=C([H])C1=O)C([H])([H])C([H])([H])C([H])([H])[H]	1000
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@@](=O)(O[H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C([H])=C([H])C(=O)N([H])C1=S	95
