smile	binding.affinity
[H]N([H])C([H])([H])C(=O)N([H])[C@@]([H])(C1=NN=C(N1C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12	52
[H]N([H])C([H])([H])C(=O)N([H])[C@@]([H])(C1=NN=C(N1C([H])([H])C1=C(OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12	61.5
[H]N(C(=O)[C@]1([H])N([H])C([H])([H])C([H])([H])N([H])C1([H])[H])[C@@]([H])(C1=NN=C(N1C([H])([H])C1=C(OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12	19.6
[H]O[C@@]1([H])C([H])([H])N(C(=O)OC([H])([H])C([H])([H])N2N=NN=C2[C@]([H])(N([H])C(=O)C(N([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])OC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	1
[H]O[C@@]1(C([H])([H])[H])C([H])([H])N(C(=O)OC([H])([H])C([H])([H])N2N=NN=C2[C@]([H])(N([H])C(=O)C(N([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])OC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	10.1
[H]N([H])C(C(=O)N([H])[C@@]([H])(C1=NN=NN1C([H])([H])C([H])([H])OC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])(C([H])([H])[H])C([H])([H])[H]	82.5
[H]N([H])C(C(=O)N([H])[C@@]([H])(C1=NN=NN1C([H])([H])C([H])([H])OC(=O)N1C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])C1([H])[H])C([H])([H])OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])(C([H])([H])[H])C([H])([H])[H]	3.3
[H]OC1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])C([H])([H])N([H])C(=O)OC([H])([H])C([H])([H])N1N=NN=C1[C@]([H])(N([H])C(=O)C(N([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	7.9
[H]N([H])C(C(=O)N([H])[C@@]([H])(C1=NN=NN1C([H])([H])C([H])([H])OC(=O)N([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H])C([H])([H])OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])(C([H])([H])[H])C([H])([H])[H]	9.5
[H]N([H])C(C(=O)N([H])[C@@]([H])(C1=NN=NN1C([H])([H])C([H])([H])OC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])=NC([H])=C1[H])C([H])([H])OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])(C([H])([H])[H])C([H])([H])[H]	45.3
[H]N([H])C1=NC(N([H])[H])=C(C2=C([H])C([H])=C(N([H])C([H])([H])C3=C([H])C([H])=C(C([H])=C3[H])S(=O)(=O)C(F)(F)F)C([H])=C2[H])C(=N1)C([H])([H])C([H])([H])[H]	355.5
[H]N([H])C1=NC(=C(C(=N1)N([H])[H])C1=C([H])C([H])=C(N([H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H])C([H])([H])OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	7
[H]N([H])C1=NC(=C(C(=N1)N([H])[H])C1=C([H])C([H])=C(N([H])C(=O)N([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H])C([H])([H])OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	88
[H]N([H])C1=NC(N([H])[H])=C(C2=C([H])C([H])=C(N([H])C([H])([H])C3=C([H])C([H])=C(C([H])=C3[H])[N+]([O-])=O)C([H])=C2[H])C(=N1)C([H])([H])C([H])([H])[H]	17
[H]N([H])C1=NC(N([H])[H])=C(C2=C([H])C([H])=C(N([H])C([H])([H])C3=C([H])C([H])=C(C([H])=C3[H])C(=O)C([H])([H])[H])C([H])=C2[H])C(=N1)C([H])([H])C([H])([H])[H]	83.5
