smile	binding.affinity
[H]OC1=C([H])C([H])=C([H])C([H])=C1C1=C([H])SC2=C1C(=O)N(C(SC([H])([H])C(=O)N([H])N([H])[H])=N2)C1=C([H])C([H])=C([H])C(F)=C1[H]	1400
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C([H])=C1Cl	1800
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C([H])=C1[H]	525
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C3=C(S2)C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	325
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C(Cl)S2)C2=C([H])C([H])=C([H])C([H])=C2F)C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	130
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C([H])=C1F	330
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	2300
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C(F)C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C([H])=C1[H]	545
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	2600
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C3=C(S2)C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	1100
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2OC([H])([H])[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	140
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])N=C1[H]	840
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	645
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C(F)C([H])=C1[H]	810
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C([H])([H])[H]	8400
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C(OC([H])([H])[H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	175
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2F)C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	140
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C([H])([H])[H])C(=O)N1C1=C([H])C([H])=C(F)C([H])=C1[H]	6300
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	215
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C3=C(S2)C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	2300
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C3=C(S2)C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C3([H])[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	6000
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	230
[H]N([H])N([H])C(=O)C([H])([H])OC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C([H])=C1[H]	4500
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	2100
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C(S2)C([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C2F)C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	150
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C(Cl)=C1[H]	1500
[H]N([H])N([H])C(=O)C([H])([H])C([H])([H])SC1=NC2=C(C(=C(S2)C([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C([H])=C1[H]	1300
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	280
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C(F)=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	290
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C3=C(S2)C([H])([H])N([H])C([H])([H])C3([H])[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	7100
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C(S2)C([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C([H])=C1[H]	160
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C3=C(S2)C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	530
[H]N([H])N([H])C(=O)C([H])([H])N([H])C1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C([H])=C1[H]	3700
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C([H])S2)C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C(Cl)C([H])=C1[H]	1800
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C3=C(S2)C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	550
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C(C(=C(S2)C([H])(C([H])([H])[H])C([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C2F)C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H]	900
[H]N([H])N([H])C(=O)C([H])([H])SC1=NC2=C([H])C([H])=C(C([H])=C2C(=O)N1C1=C([H])C([H])=C([H])C(F)=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1500
