smile	binding.affinity
[H]C([H])([H])C([H])([H])N(C(=S)SSC(=S)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	6959
[H]C1=C([H])C([H])=C(C([H])=C1[H])N1[Se]C2=C([H])C([H])=C([H])C([H])=C2C1=O	3410
[H]O\C(OC([H])([H])[H])=C1\C(=NC(=C(C(=O)OC([H])([H])[H])[C@@]1([H])C1=C(C([H])=C([H])C([H])=C1[H])[N+]([O-])=O)C([H])([H])[H])C([H])([H])[H]	9619
[H]N([C@]([H])(C(=O)C([H])([H])Cl)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	1868
[H]OC(=O)C([H])([H])OC1=C(Cl)C(Cl)=C(C([H])=C1[H])C(=O)C(=C([H])[H])C([H])([H])C([H])([H])[H]	4190
[H]OC1=C(OC([H])([H])[H])C([H])=C(\C([H])=C(/[H])C(=O)C([H])([H])C(=O)C(\[H])=C(/[H])C2=C([H])C(OC([H])([H])[H])=C(O[H])C([H])=C2[H])C([H])=C1[H]	9167
[H]\C(=C(\[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	4194
[H]OC([H])([H])C([H])([H])N1C2=C([H])C([H])=C([H])C([H])=C2C(C([H])([H])[H])(C([H])([H])[H])[C@]11OC2=C(C([H])=C1[H])C([H])=C(OC([H])([H])[H])C([H])=C2[H]	7104
[H]SC([H])([H])[C@]([H])(N([H])[H])C(=O)OC([H])([H])[H]	7335
[H]C1=C([H])C2=C(C([H])=C1[H])C(=O)C(=C([H])C2=O)C([H])([H])[H]	7895
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C1=C([H])C([H])=C([H])C(=N1)C(\[H])=C(/[H])[C@@]([H])(O[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	5052
[H]\C(SC1=C([H])C([H])=C([H])C([H])=C1[H])=C(\[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	3912
[H]OC1=C(C(=O)C(\[H])=C(/[H])C2=C(O[H])C(OC([H])([H])[H])=C([H])C([H])=C2[H])C(=O)C([H])=C(O1)C([H])([H])[H]	6794
[H]OC1=C(C(=O)C(\[H])=C(\[H])C2=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C2[H])C2=C(C([H])=C1[H])C(=C([H])C(=O)O2)C([H])([H])[H]	4462
[H]N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C(=O)OC1=C([H])C2=C(C([H])=C1[H])C(=O)C(=C([H])O2)C1=C([H])C2=C(OC([H])([H])C([H])([H])O2)C([H])=C1[H])C([H])([H])C([H])([H])SC([H])([H])[H]	2992
[H]OC1=C(C([H])=C(OC([H])([H])[H])C([H])=C1[H])C(=O)C(\[H])=C(/[H])C1=C([H])C2=C([H])C([H])=C([H])C([H])=C2O1	4803
