smile	binding.affinity
[H]N1C(=O)C([H])([H])N(C2=C1C(=NC(=N2)C([H])([H])[H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1C([H])([H])[H]	95
[H]N1C2=C(N=C(N=C2N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])N(C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2C([H])([H])[H])C([H])([H])C1([H])[H]	11.7
[H]C1=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])N=C(C([H])=C1OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H]	150
[H]C1=C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C(C(=O)OC([H])([H])[H])=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])N=C1C([H])([H])[H]	470
[H]C1=C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])N=C1C([H])([H])[H])[N+]([O-])=O	15
[H]N1C(=O)C([H])([H])N(C2=C1C(=C([H])C(=N2)C([H])([H])[H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(C#N)C([H])=C1C([H])([H])[H]	3.3
[H]C1=C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])N=C1C([H])([H])[H])C([H])([H])C([H])([H])[H]	9.1
[H]N(C1=C(C(N([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C([H])C(=N1)C([H])([H])[H])C([H])([H])[H])C1=C(C([H])=C(C([H])=C1C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	750
[H]N1C(=O)C([H])([H])N(C2=C1C(=C([H])C(=N2)C([H])([H])[H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1C([H])([H])[H]	0.92
[H]N1C2=C(N=C(C([H])=C2N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])N(C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2C([H])([H])[H])C([H])([H])C1([H])[H]	4.2
[H]N([H])C1=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])N=C(C([H])=C1OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H]	12
[H]C1=C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C(N(C([H])([H])[H])C([H])([H])[H])=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])N=C1C([H])([H])[H]	25
[H]C1=C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C(Br)=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])N=C1C([H])([H])[H]	9.8
[H]C1=C(C(OC2=C(C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C(C(=N2)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])=C(C([H])=C1C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	180
[H]N(C1=C([H])C(=NC(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])=C1C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	5.1
[H]N(C1=C([H])C(=NC(OC2=C(C([H])=C(Cl)C([H])=C2C([H])([H])[H])C([H])([H])[H])=C1C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	7.2
[H]N(C1=C([H])C(=NC(OC2=C(C([H])=C(Br)C([H])=C2C([H])([H])[H])C([H])([H])[H])=C1C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	5.6
[H]OC([H])([H])C1=C([H])C(=C(OC2=C(C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C([H])C(=N2)C([H])([H])[H])C([H])([H])[H])C(=C1[H])C([H])([H])[H])C([H])([H])[H]	61
[H]C1=C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])N=C1C([H])([H])C([H])([H])[H])C([H])([H])[H]	86
[H]OC1=C([H])C(=C(OC2=C(C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C([H])C(=N2)C([H])([H])[H])C([H])([H])[H])C(=C1[H])C([H])([H])[H])C([H])([H])[H]	1400
[H]C1=C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])N=C1C([H])([H])[H])C([H])([H])[H]	9.8
[H]C1=C(C(OC2=C(C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C([H])C(=N2)C([H])([H])[H])C([H])([H])[H])=C(C([H])=C1F)C([H])([H])[H])C([H])([H])[H]	32
[H]C1=C(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])N=C1C([H])([H])[H])C([H])([H])[H]	6.8
[H]C1=C(O[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])N=C1C([H])([H])[H])C([H])([H])[H]	28
[H]C1=C(O[C@]([H])(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])[H])C(=C(OC2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])N=C1C([H])([H])[H])C([H])([H])[H]	11
[H]N1C2=C(N=C(C([H])=C2N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])N(C2=C([H])C([H])=C(C#N)C([H])=C2C([H])([H])[H])C([H])([H])C1([H])[H]	3.5
