smile	binding.affinity
[H]C1=C([H])C2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C2C(=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H]	0.51
[H]C1=C([H])C2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C2C(=C1[H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H]	1.47
[H]C1=C(OC([H])([H])[H])C([H])=C2C(=C1[H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C2([H])[H]	1.49
[H]C1=C([H])C2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C2C(=C1[H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]	533.525
[H]C1=C([H])C2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C2C(=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H]	11.715
[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])OC1=C([H])C(=C([H])C([H])=C1OC([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]	1.03
[H]OC1=C([H])C([H])=C2C(=C1[H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C2([H])[H])[C@@]1([H])C([H])([H])[H]	4.2
[H]OC1=C([H])C([H])=C(C([H])=C1[H])[C@@]([H])(O[H])[C@@]([H])(N1C([H])([H])C([H])([H])C([H])(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C([H])([H])[H]	63.5
[H]\C(=C(/C1=C([H])C2=C([H])C([H])=C([H])C([H])=C2C([H])=C1[H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	7.88
[H]OC1=C([H])C([H])=C2C([H])=C(C([H])=C([H])C2=C1[H])C(=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])\C([H])([H])[H]	229
[H]\C(=C(/C1=C([H])C([H])=C([H])C2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]	19.8
[H]\C(=C(/C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]	1.4
[H]C1=C([H])C(=C([H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C12)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]	2.3
[H]C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	5.8
[H]C1=C([H])C([H])=C2C([H])=C(C([H])=C([H])C2=C1[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]	24.575
[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(C1=C([H])C2=C([H])C([H])=C([H])C([H])=C2C([H])=C1[H])C([H])([H])[H]	5.4
[H]\C(=C(/C1=C([H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2C([H])=C1[H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]	21.4
[H]OC1=C([H])C([H])=C2C([H])=C(C([H])=C([H])C2=C1[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]	19
[H]\C(=C(/C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	6.32
[H]O[C@](C1=C([H])C2=C([H])C([H])=C([H])C([H])=C2C([H])=C1[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]	25
[H]C1=C([H])C([H])=C([H])C(=N1)N1C([H])([H])C([H])([H])N(C([H])([H])[C@]2([H])C([H])([H])[C@@]2(C(=O)OC([H])([H])[H])C2=C([H])C([H])=C(C([H])=C2[H])[N+]([O-])=O)C([H])([H])C1([H])[H]	769
[H]OC1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])N(C([H])([H])[C@@]2([H])C([H])([H])[C@]2(C(=O)OC([H])([H])[H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])C([H])([H])C1([H])[H]	3.1
[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])[C@]2([H])C([H])([H])[C@@]2(C(=O)OC([H])([H])[H])C2=C([H])C([H])=C(C([H])=C2[H])[N+]([O-])=O)C([H])([H])C1([H])[H]	0.68
[H]C1=NC(=NC([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[C@@]2([H])C([H])([H])[C@]2(C(=O)OC([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	3088
[H]C1=C([H])C([H])=C([H])C(=N1)N1C([H])([H])C([H])([H])N(C([H])([H])[C@@]2([H])C([H])([H])[C@]2(C(=O)OC([H])([H])[H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])C([H])([H])C1([H])[H]	1255
[H]N1C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2C2=C1[C@]1([H])C([H])([H])[C@]3([H])C([H])([H])N(C([H])([H])C2([H])[H])[C@@]1([H])[C@@]([H])(C([H])([H])C([H])([H])[H])C3([H])[H]	250
[H]C1=C([H])C([H])=C([H])C(=N1)N1C([H])([H])C([H])([H])N(C([H])([H])[C@]2([H])C([H])([H])[C@@]2(C(=O)OC([H])([H])[H])C2=C([H])C([H])=C(Cl)C([H])=C2[H])C([H])([H])C1([H])[H]	707
[H]OC1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])N(C([H])([H])[C@@]2([H])C([H])([H])[C@]2(C(=O)OC([H])([H])[H])C2=C([H])C([H])=C(C([H])=C2[H])[N+]([O-])=O)C([H])([H])C1([H])[H]	1.9
[H]C1=NC(=NC([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[C@]2([H])C([H])([H])[C@@]2(C(=O)OC([H])([H])[H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])C([H])([H])C1([H])[H]	2028
[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])[C@@]2([H])C([H])([H])[C@]2(C(=O)OC([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	2.2
