smile	binding.affinity
[H]C1=C([H])C(=C([H])C(Cl)=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C2=NC3=C(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)N(C(=O)N3C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H]	4724.5
[H]N(C(=O)C([H])([H])SC1=NC2=C(N1C([H])([H])C([H])([H])C([H])([H])[H])C(=O)N(C(=O)N2C([H])([H])[H])C([H])([H])[H])C1=NC2=C(S1)C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	9730
[H]N1C(=O)N(C2=C(N(C(SC([H])([H])C([H])([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])=N2)C([H])([H])C(\[H])=C(/[H])C([H])([H])[H])C1=O)C([H])([H])[H]	7708
[H]N1C(=O)N(C2=C(N(C(SC([H])(C([H])([H])[H])C([H])([H])[H])=N2)C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C1=O)C([H])([H])[H]	9855
[H]N1C(=O)N(C2=C(N(C(=N2)[N+]([O-])=O)C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C1=O)C([H])([H])[H]	785
[H]C([H])=C([H])C([H])([H])N1C(SC([H])([H])C([H])([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=NC2=C1C(=O)N([H])C(=O)N2C([H])([H])[H]	9330
[H]N(C1=NC2=C(N1C([H])([H])C(\[H])=C(\Cl)C([H])([H])[H])C(=O)N(C(=O)N2C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	2610
[H]N([H])C1=NC2=C([H])C([H])=C([H])C([H])=C2N1S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	720
[H]N(C(=O)C([H])([H])SC1=NC2=C(C([H])=C(C([H])=C2[H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C(=O)N1C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])C([H])([H])OC([H])([H])[H]	3470
[H]C1=C([H])C(=NO1)[C@@]([H])(N(C([H])([H])[H])C([H])([H])C1=C([H])N(N=C1C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	5290
[H]C1=C([H])C([H])=C2C(=C1[H])N(C(=O)C([H])([H])OC1=C([H])C([H])=C([H])C3=C1C([H])([H])C([H])([H])N(C3=O)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H]	5950
[H]N1C(N([H])C2=C([H])C([H])=C([H])C([H])=C12)=C(C#N)C(=O)C([H])([H])OC(=O)C([H])([H])SC1=C(C([H])=C([H])C(=C1[H])C([H])([H])[H])C([H])([H])[H]	4550
[H]N1C(=O)N(C2=C(N(C(SC([H])([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])=N2)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=O)C([H])([H])[H]	935
[H]N(C(=O)C([H])([H])SC1=NC2=C(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)N(C(=O)N2C([H])([H])[H])C([H])([H])[H])C1=NN=C(S1)C([H])([H])C([H])([H])[H]	7920
[H]N(\N=C(/[H])C1=C(C([H])=NN1C1=C(F)C([H])=C(F)C([H])=C1[H])C(=O)OC([H])([H])[H])C(=S)N([H])C([H])([H])[H]	2290
[H]N(\N=C(/[H])C1=C(C([H])=NN1C1=C(F)C([H])=C(F)C([H])=C1[H])C(=O)OC([H])([H])[H])C(=S)N([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H]	930.5
[H]N(\N=C(/[H])C1=C(C([H])=NN1C1=C(F)C([H])=C(F)C([H])=C1[H])C(=O)OC([H])([H])[H])C(=S)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	500
[H]N(\N=C(/[H])C1=C(C([H])=NN1C1=C([H])C([H])=C(Cl)C([H])=C1[H])C(=O)OC([H])([H])[H])C(=S)N([H])C([H])([H])[H]	2680
[H]N(\N=C(/[H])C1=C(C([H])=NN1C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)OC([H])([H])[H])C(=S)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	307
[H]N(\N=C(/[H])C1=C(C([H])=NN1C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)OC([H])([H])[H])C(=S)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1010
[H]N(\N=C(/[H])C1=C(C([H])=NN1C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)OC([H])([H])[H])C(=S)N([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H]	319
[H]N(\N=C(/[H])C1=C(C([H])=NN1C1=C(F)C([H])=C(F)C([H])=C1[H])C(=O)OC([H])([H])[H])C(=S)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	379
[H]N([H])C(=S)N([H])\N=C(/[H])C1=C(C([H])=NN1C1=C([H])C([H])=C(Cl)C([H])=C1[H])C(=O)OC([H])([H])[H]	4600
[H]N([H])C1=C(C2=C(N1[H])C([H])=C(C([H])=C2[H])[N+]([O-])=O)C1=C([H])C([H])=C([H])C([H])=N1	786.8302
[H]N([C@]([H])(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])S(=O)(=O)OC([H])([H])C(Cl)(Cl)Cl	1463.835
[H]N(C(=O)C(\C#N)=C(/[H])C1=C([H])C([H])=C(O1)[N+]([O-])=O)[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	3849.648
[H]N(C1=NC([H])=C(C([H])=C1[H])C1=NN=C(O1)C1=C([H])C([H])=C(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	1959.9
[H]N([H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])S(=O)(=O)C1=C([H])C([H])=C(Br)C([H])=C1[H]	2234.19
[H]N(C1=C2C([H])=C(OC([H])([H])[H])C([H])=C([H])C2=NC(=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H]	2595.255
[H]N(C1=N[N+](=C(S1)C1=C([H])C([H])=C(C([H])=C1[H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	626.4696
[H]N(C(=O)C1=C(C2=C(N=C(N=C2S1)C([H])([H])[H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H])C1=C([H])C2=C(OC([H])([H])C([H])([H])O2)C([H])=C1[H]	2065.542
[H]OC(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C(SC([H])([H])C(=O)N([H])C2=C([H])C([H])=C(C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H])=NC2=C(SC([H])=C2[H])C1=O	3120.32835
[H]N(C1=N[N+](=C(S1)C1=C([H])C([H])=C(C([H])=C1[H])N(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C(OC([H])([H])[H])C([H])=C([H])C(=C1[H])C([H])([H])[H]	3542.33
[H]N(C1=N[N+](=C(S1)C1=C([H])C([H])=C(C([H])=C1[H])N(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1327.819
[H]OC(=O)C1=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=S)S\C(=C(/[H])C3=C([H])C([H])=C([H])C([H])=C3[H])C2=O)=C([H])C([H])=C1[H]	1220.2696
[H]OC(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=S)S\C(=C(/[H])C3=C([H])C([H])=C([H])C([H])=C3[H])C2=O)C([H])=C1[H]	2224.0145
[H]N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	3233.002
[H]OC(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=O)S\C(=C(\[H])/C(/[H])=C(\[H])C3=C([H])C([H])=C([H])C([H])=C3[H])C2=O)C([H])=C1[H]	1214.597
[H]OC(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=S)S\C(=C(\[H])C3=C([H])C([H])=C(C([H])=C3[H])C([H])([H])C([H])([H])[H])C2=O)C([H])=C1[H]	567.85
[H]OC(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=S)S\C(=C(\[H])C3=C([H])C4=C(OC([H])([H])O4)C([H])=C3[H])C2=O)C([H])=C1[H]	2314.91615
[H]N([H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])OC1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	5439.2092
[H]OC(=O)C1=C(O[H])C([H])=C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=S)S\C(=C(\[H])C3=C([H])C([H])=C([H])C([H])=C3[H])C2=O)C([H])=C1[H]	1582.5
[H]OC(=O)C1=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=S)S\C(=C(\[H])C3=C([H])C4=C(OC([H])([H])O4)C([H])=C3[H])C2=O)=C([H])C([H])=C1[H]	1345.3687
[H]OC(=O)C1=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=S)S\C(=C(\[H])C3=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C3[H])C2=O)=C([H])C([H])=C1[H]	882.31945
[H]OC(=O)C1=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=S)S\C(=C(\[H])C3=C([H])C([H])=C(C([H])=C3[H])C([H])([H])[H])C2=O)=C([H])C([H])=C1[H]	946.5
[H]OC(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=S)S\C(=C(\[H])C3=C([H])C(OC([H])([H])[H])=C([H])C([H])=C3[H])C2=O)C([H])=C1[H]	595.5
[H]OC(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=O)S\C(=C(/[H])C3=C([H])C([H])=C([H])C([H])=C3[H])C2=S)C([H])=C1[H]	1477.8645
[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C([H])C2=C(N=C(SC([H])([H])C3=C([H])C([H])=C(Cl)C([H])=C3[H])S2)C([H])=C1[H]	8649.0263
[H]C1=NN(C2=C1C(=NC([H])=N2)N1C([H])([H])C([H])([H])N(C2=C([H])C([H])=C([H])C([H])=C2C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	9210.4924
[H]C1=C(N(N=C1C([H])([H])[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])[H]	2361
[H]OC(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N2C(=S)S\C(=C(\[H])/C(=C(\[H])C3=C([H])C([H])=C([H])C([H])=C3[H])/C([H])([H])[H])C2=O)C([H])=C1[H]	1587
