smile	binding.affinity
[H]OC([H])([H])C([H])([H])N(C1=NC(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C2N=C(N=C(N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2=N1)N(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])O[H]	1000
[H]N1C(=O)C2=C(N=C(N2N=C1C1=C([H])C(=C([H])C([H])=C1OC([H])([H])C([H])([H])[H])S(=O)(=O)N1C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]	790
[H]N1C(=O)C2=C(N=C1C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C(=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])C(=NN2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]	6550
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C(Br)=NC2=C1C(=O)N(C1=N[C@]([H])(C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])N21)C([H])([H])C([H])([H])[H]	2200
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C1=C(C#N)C(=NC2=C([H])C([H])=C(F)C([H])=C12)C1=C(C([H])=C(C([H])=C1[H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	120
[H]OC(=O)[C@]([H])(N([H])C1=C(C#N)C(=NC2=C([H])C([H])=C(F)C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3
[H]OC(=O)C([H])([H])C([H])([H])N([H])C1=C([H])C(=NC2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]	45
[H]OC(=O)[C@@]([H])(N([H])C1=C(C#N)C(=NC2=C([H])C([H])=C(F)C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	23
[H]OC(=O)C1=C(C(=NC2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]	400
[H]OC(=O)C([H])([H])N(C1=C(C#N)C(=NC2=C([H])C([H])=C(F)C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	4
[H]OC(=O)[C@]([H])(N([H])C1=C(C#N)C(=NC2=C([H])C(F)=C(F)C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	100
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C1=C(C#N)C(=NC2=C([H])C([H])=C(F)C([H])=C12)C1=C([H])C(=C(C([H])=C1[H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	34
[H]OC(=O)[C@]([H])(N([H])C1=C(C#N)C(=NC2=C([H])C([H])=C(F)C([H])=C12)C1=C(C([H])=C(C([H])=C1[H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])[H]	4000
[H]OC(=O)C([H])([H])C([H])([H])N([H])C1=C([H])C(=NC2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])[H]	35
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C1=C(C#N)C(=NC2=C([H])C([H])=C(F)C([H])=C12)C1=C(F)C([H])=C(C([H])=C1[H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H]	4
[H]OC(=O)C([H])([H])C([H])([H])N([H])C1=C([H])C(=NC2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	140
[H]OC(=O)C([H])([H])C([H])([H])N([H])C1=C([H])C(=NC2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(C([H])=C([H])C([H])=C1[H])C(F)(F)F	30
[H]OC(=O)C([H])([H])N([H])C1=C(C#N)C(=NC2=C([H])C([H])=C(F)C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H]	7
[H]OC(=O)[C@]([H])(N([H])C1=C(C#N)C(=NC2=C([H])C([H])=C(F)C(F)=C12)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	4000
[H]OC(=O)[C@]([H])(N([H])C1=C(C#N)C(=NC2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	3
