smile	binding.affinity
[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])[C@]([H])(C(=O)N1C([H])([H])C([H])([H])[C@@]2([H])OC([H])([H])C(=O)[C@@]12[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	225
[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])[C@]([H])(C(=O)N1C([H])([H])[C@]([H])(F)[C@@]2([H])OC([H])([H])C(=O)[C@@]12[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	43.5
[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])[C@]([H])(C(=O)N1C([H])([H])[C@]([H])(Cl)[C@@]2([H])OC([H])([H])C(=O)[C@@]12[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	8.5
[H]N(C(=O)C1=C([H])C(=C([H])C([H])=C1[H])N1N=NN=C1[H])[C@]([H])(C(=O)N1C([H])([H])C([H])([H])[C@@]2([H])OC([H])([H])C(=O)[C@@]12[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	124.5
[H]N(C(=O)C1=C([H])C(=C([H])C([H])=C1[H])N1N=NN=C1[H])[C@]([H])(C(=O)N1C([H])([H])[C@]([H])(F)[C@@]2([H])OC([H])([H])C(=O)[C@@]12[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	37
[H]N(C(=O)C1=C([H])C(=C([H])C([H])=C1[H])N1N=NN=C1[H])[C@]([H])(C(=O)N1C([H])([H])[C@]([H])(Cl)[C@@]2([H])OC([H])([H])C(=O)[C@@]12[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	7.8
[H]N(C(=O)C1=C([H])C(=C([H])C([H])=C1[H])N1C([H])=NC([H])=C1[H])[C@]([H])(C(=O)N1C([H])([H])[C@]([H])(Cl)[C@@]2([H])OC([H])([H])C(=O)[C@@]12[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	1.7
[H]N(C(=O)C1=C([H])C(=C([H])C([H])=C1[H])N1C([H])=NC([H])=C1[H])[C@]([H])(C(=O)N1C([H])([H])[C@]([H])(F)[C@@]2([H])OC([H])([H])C(=O)[C@@]12[H])[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H]	15
[H]N(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(\[H])=C(/[H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	11
[H]N(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(\[H])=C(/[H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	5.9
