smile	binding.affinity
[H]N(N([H])C1=C2C([H])=C([H])C([H])=C([H])C2=NC2=C1C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	20.1
[H]N(N([H])C1=C2C([H])=C([H])C([H])=C([H])C2=NC2=C1C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	122
[H]N(N([H])C1=C2C([H])=C([H])C([H])=C([H])C2=NC2=C1C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	102
[H]O[C@@]1([H])C([H])=C([H])[C@@]23C4=C(O[C@@]2([H])C1([H])[H])C(OC([H])([H])[H])=C([H])C([H])=C4C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C(=O)C2=C(C([H])=C([H])C([H])=C2[H])C1=O)C([H])([H])C3([H])[H]	72
[H]O[C@@]1([H])C([H])=C([H])[C@@]23C4=C(O[C@@]2([H])C1([H])[H])C(OC([H])([H])[H])=C([H])C([H])=C4C([H])=[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C(=O)C2=C(C([H])=C([H])C([H])=C2[H])C1=O)C([H])([H])C3([H])[H]	11
[H]O[C@@]1([H])C([H])=C([H])[C@@]23C4=C(O[C@@]2([H])C1([H])[H])C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C(=O)C2=C(C([H])=C([H])C([H])=C2[H])C1=O)=C([H])C([H])=C4C([H])=[N+](C([H])([H])[H])C([H])([H])C3([H])[H]	203
[H]O[C@@]1([H])C([H])=C([H])[C@@]23C4=C(O[C@@]2([H])C1([H])[H])C(OC([H])([H])[H])=C([H])C([H])=C4C([H])=[N+](C([H])([H])[H])C([H])([H])C3([H])[H]	266
[H]N(N([H])C1=C2C([H])=C([H])C([H])=C([H])C2=NC2=C1C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	52.1
[H]O[C@@]1([H])C([H])=C([H])[C@@]23C4=C(O[C@@]2([H])C1([H])[H])C(OC([H])([H])[H])=C([H])C([H])=C4C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H]	545
[H]N(N([H])C1=C2C(=NC3=C1C([H])=C([H])C([H])=C3[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	3.24
[H]N(N([H])C1=C2C([H])=C([H])C([H])=C([H])C2=NC2=C1C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=O)C([H])([H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	294
[H]N(N([H])C1=C2C([H])=C([H])C([H])=C([H])C2=NC2=C1C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	54.7
[H]N(N([H])C1=C2C([H])=C([H])C([H])=C([H])C2=NC2=C1C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	100
[H]N(N([H])C1=C2C([H])=C([H])C([H])=C([H])C2=NC2=C1C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=O)C([H])([H])N([H])C(=O)C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	104
