smile	binding.affinity
[H]N(C1=C(F)C(C(=O)C2=C([H])N([H])C3=C2C([H])=C(Cl)C([H])=N3)=C(F)C([H])=C1[H])S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])[H]	5850
[H]N(C(=O)C1=C(N([H])C(\C([H])=C2/C(=O)N([H])C3=C([H])C([H])=C(F)C([H])=C23)=C1C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	1062.5
[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])OC2=C(OC([H])([H])[H])C([H])=C3C(=NC([H])=NC3=C2[H])N([H])C2=NC([H])=C(S2)C([H])([H])C(=O)N([H])C2=C([H])C(F)=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	4000
[H]O[C@@]([H])(C1=C([H])C(Cl)=C([H])C([H])=C1[H])C([H])([H])N([H])C1=C(C2=NC3=C(N2[H])C([H])=C(C([H])=C3C([H])([H])[H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C(=O)N([H])C([H])=C1[H]	150
[H]N(C(=O)C1=NC(=C([H])C([H])=C1[H])N1C([H])=C([H])C2=C1N=C(N=C2[H])N([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])C([H])([H])[H]	7550
[H]N(C(=O)C1=C([H])C(=C([H])C([H])=C1[H])N1C([H])=C([H])C2=C1N=C(N=C2[H])N([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	4110
[H]N(C1=NC2=C(C([H])=C([H])N2C2=C([H])C([H])=C(C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=N1)C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	7320
[H]N(C(=O)C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])N1C([H])=C([H])C2=C1N=C(N=C2[H])N([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])C([H])([H])C(=O)OC([H])([H])[H]	635
[H]N(C1=NC2=C(C([H])=C([H])N2C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])C([H])=N1)C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	507
[H]N([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])N1C([H])=C([H])C2=C1N=C(N=C2[H])N([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	727
[H]N(C(=O)C1=C([H])C(=C([H])C([H])=C1[H])N1C([H])=C([H])C2=C1N=C(N=C2[H])N([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	73
[H]N(C1=NC2=C(C([H])=C([H])N2C2=C([H])C([H])=C([H])C(=C2[H])C([H])([H])C([H])([H])C2=NN([H])N=N2)C([H])=N1)C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	119
