smile	binding.affinity
[H]N([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])N(C2=C3C([H])=NN([H])C3=NC([H])=C2Br)C1([H])[H]	7400
[H]N=C(N([H])[H])N([H])\N=C(\C1=C([H])C([H])=C(N([H])C(=O)N([H])C2=C([H])C([H])=C(C([H])=C2[H])C(=N\N([H])C(=N[H])N([H])[H])\C([H])([H])[H])C([H])=C1[H])C([H])([H])[H]	220
[H]N(C([H])([H])[H])[C@]1([H])C([H])([H])[C@@]2([H])O[C@@](N3C4=C(C([H])=C([H])C([H])=C4[H])C4=C3C3=C(C5=C(C([H])=C([H])C([H])=C5[H])N23)C2=C4C([H])([H])N([H])C2=O)(C([H])([H])[H])[C@]1([H])OC([H])([H])[H]	50.5
[H]N([H])C(=O)C1=C([H])C2=C(N([H])C(=N2)C2=C([H])C([H])=C(OC3=C([H])C([H])=C(Cl)C([H])=C3[H])C([H])=C2[H])C([H])=C1[H]	26.25
[H]N([H])C1=NC(=O)\C(N1[H])=C1\C2=C(N([H])C([H])=C2[H])C(=O)N([H])C([H])([H])C1([H])[H]	301.5
[H]N([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])N(C2=C3C([H])=NN([H])C3=NC([H])=C2C2=C([H])SC([H])=C2[H])C1([H])[H]	4600
[H]N([H])C([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])N(C2=C(C([H])=NC3=C2C([H])=NN3[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C1([H])[H]	5900
[H]OC([H])([H])C([H])([H])C([H])([H])N1C2=C([H])C([H])=C(C([H])=C2C2=C1C1=C(C3=C(C([H])=C([H])C([H])=C3[H])C1([H])[H])C1=C2C([H])([H])N([H])C1=O)C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H]	3000
[H]OC1=C(N=C(N([H])[H])N1[H])C1=C2C(=NC3=C2C([H])=C([H])C([H])=C3[H])C(=O)N([H])C([H])([H])C1([H])[H]	8
[H]N([H])C1=NC(=O)\C(N1[H])=C1\C2=C(N([H])C(Br)=C2[H])C(=O)N([H])C([H])([H])C1([H])[H]	42
[H]N([H])C(=O)C1=C([H])C([H])=C2N([H])C(=NC2=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	6.6
[H]N1C(=NC2=C([H])C(C#N)=C([H])C([H])=C12)C1=C([H])C([H])=C(OC2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	1900
[H]N([H])C(=O)C1=C([H])C([H])=C2N([H])C(=NC2=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	1100
[H]N([H])C(=O)C1=C([H])C([H])=C2N([H])C(=NC2=C1[H])C1=C([H])C2=C(OC3=C2C([H])=C([H])C([H])=C3[H])C([H])=C1[H]	500
[H]N([H])C(=O)C1=C([H])C([H])=C2N([H])C(=NC2=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C(=O)N([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H]	680
[H]N([H])C(=O)C1=C([H])C([H])=C2N([H])C(=NC2=C1[H])C1=C([H])C([H])=C([H])C(OC2=C([H])C(Cl)=C(Cl)C([H])=C2[H])=C1[H]	530
[H]N([H])C(=O)C1=C([H])C([H])=C2N([H])C(=NC2=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N([H])C1=C([H])C(Cl)=C(Cl)C([H])=C1[H]	3.4
[H]N([H])C1=C([H])C([H])=C2N([H])C(=NC2=C1[H])C1=C([H])C([H])=C(OC2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	2400
[H]OC1=C([H])C([H])=C(SC2=C([H])C([H])=C(C([H])=C2[H])C2=NC3=C([H])C(=C([H])C([H])=C3N2[H])C(=O)N([H])[H])C([H])=C1[H]	2.15
[H]N([H])C(=O)C1=C([H])C([H])=C2N([H])C(=NC2=C1[H])C1=C([H])C([H])=C(OC2=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C2[H])C([H])=C1[H]	31
[H]N([H])C(=O)C1=C([H])C([H])=C2N([H])C(=NC2=C1[H])C1=C([H])C([H])=C(OC2=C([H])C(=C(C([H])=C2[H])C([H])([H])[H])C([H])([H])[H])C([H])=C1[H]	12
