smile	binding.affinity
[H]N(C1=C(Cl)C([H])=C2N([H])C(=O)N([H])C3=NC(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])OC2=C1[H])=C(N=C3[H])C#N)C([H])([H])C1=C([H])N=C([H])S1	5454
[H]N([H])C1=NC2=C(C([H])=N1)N(C([H])=C2C1=C([H])C(C2=C([H])C3=C([H])C([H])=C([H])C([H])=C3S2)=C2N([H])N=C([H])C2=C1[H])C([H])([H])C([H])([H])N([H])[H]	2300
[H]OC([H])([H])[C@]([H])(N([H])C1=NC(N([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C2N=C([H])N(C2=N1)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	8450
[H]OC([H])([H])[C@]([H])(N([H])C1=NC(N([H])C2=C([H])C(Cl)=C([H])C([H])=C2[H])=C2N=C([H])N(C2=N1)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	130
[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C(=C([H])C([H])=C1[H])C1=C(N2C([H])=C([H])SC2=N1)C1=C([H])C([H])=NC(=N1)N([H])C1=C([H])C([H])=C([H])C(=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]	1000
[H]N(C([H])([H])[H])[C@]1([H])C([H])([H])[C@@]2([H])O[C@@](N3C4=C(C([H])=C([H])C([H])=C4[H])C4=C3C3=C(C5=C(C([H])=C([H])C([H])=C5[H])N23)C2=C4C([H])([H])N([H])C2=O)(C([H])([H])[H])[C@]1([H])OC([H])([H])[H]	7.15
[H]N(C(=O)C1=C(N([H])C(\C([H])=C2/C(=O)N([H])C3=C([H])C([H])=C(F)C([H])=C23)=C1C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	2300
O=C(N[C@H](CN1CCCC1)C1=CC=CC=C1)C1=CC2=C(S1)C(NC(=O)C1=CC=C(C=C1)N1CCOCC1)=NN2	455
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)C1=C([H])N2C([H])=C([H])C([H])=NC2=N1	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)C1=C(N2C([H])=C([H])C([H])=NC2=N1)C1=C([H])C([H])=C([H])C([H])=C1[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)C1=C([H])SC(=N1)C([H])([H])[H]	3750
[H]N([H])C1=NC(=C([H])S1)C1=C([H])C([H])=C2N([H])N=C([H])C2=C1[H]	3750
[H]N(C1=NC(=C([H])S1)C1=C([H])C([H])=C2N([H])N=C([H])C2=C1[H])C([H])([H])C([H])([H])[H]	3750
[H]N(C1=NC(=C([H])S1)C1=C([H])C([H])=C2N([H])N=C([H])C2=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3750
[H]N(C1=NC(=C([H])S1)C1=C([H])C([H])=C2N([H])N=C([H])C2=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3750
[H]N(C1=NC(=C([H])S1)C1=C([H])C([H])=C2N([H])N=C([H])C2=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3750
[H]N(C1=NC(=C(S1)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C2N([H])N=C([H])C2=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3750
[H]N(C1=NC(=C(S1)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C2N([H])N=C([H])C2=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3750
[H]N(C1=C(N=C2N=C([H])C([H])=C([H])N12)C1=C([H])C([H])=C2N([H])N=C([H])C2=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	3750
[H]N(C1=C(N=C2N=C([H])C([H])=C([H])N12)C1=C([H])C([H])=C2N([H])N=C([H])C2=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	3750
[H]N(C1=C(N=C2N=C([H])C([H])=C([H])N12)C1=C([H])C([H])=C2N([H])N=C([H])C2=C1[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)C1=C(N=C([H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)C1=C(N=C([H])N1C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)C1=C(N=C([H])N1C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)C1=C(N=C([H])N1[C@]1([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)N1N=NC(=C1[H])C([H])([H])C([H])([H])C([H])([H])[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)N1N=NC(=C1[H])C([H])([H])OC([H])([H])[H]	3750
[H]OC([H])([H])C([H])([H])C([H])([H])C1=C([H])N(N=N1)C1=C([H])C([H])=C2N([H])N=C([H])C2=C1[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)N1N=NC(=C1[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)N1N=NC(=C1[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)N1N=NC(=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)N1N=NC(=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)N1N=NC(=C1[H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3750
[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)C1=C([H])N(N=N1)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	5450
