smile	binding.affinity
[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])OC([H])([H])[H])C([H])([H])N(C([H])([H])C([H])([H])[H])[C@]3([H])[C@]4([H])C([H])([H])[C@@]2([H])[C@]13[C@]1([H])C([H])([H])[C@@]2([H])[C@]([H])(OC(=O)C([H])([H])[H])[C@]1([H])[C@]4(O[H])C([H])([H])[C@]2([H])OC([H])([H])[H]	1600
[H]O[C@@]12[C@@]([H])(OC([H])([H])[H])[C@@]3([H])[C@]4([C@@]1([H])N(C([H])([H])C([H])([H])[H])C([H])([H])[C@]3(C([H])([H])OC(=O)C1=C(N([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])[C@]4([H])OC([H])([H])[H])[C@]1([H])C([H])([H])[C@@]3([H])[C@]([H])(OC([H])([H])[H])[C@]1([H])[C@]2(O[H])C([H])([H])[C@]3([H])OC([H])([H])[H]	1600
[H]O[C@@]12[C@@]([H])(OC([H])([H])[H])[C@@]3([H])C4([C@@]1([H])N(C([H])([H])C([H])([H])[H])C([H])([H])[C@]3(C([H])([H])OC(=O)C1=C([H])C([H])=C([H])C([H])=C1N1C(=O)C([H])([H])[C@@]([H])(C1=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@]4([H])OC([H])([H])[H])[C@]1([H])C([H])([H])[C@@]3([H])[C@]([H])(OC([H])([H])[H])[C@]1([H])[C@]2(O[H])C([H])([H])[C@]3([H])OC([H])([H])[H]	5.15
[H]C1=NC([H])=C(C([H])=C1[H])[C@@]1([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]	498.5
[H]N1[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])[C@]([H])(C1=C([H])N=C(Cl)C([H])=C1[H])C2([H])[H]	656.4
[H]C1=C2C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C4=C(C([H])([H])C(=O)OC4([H])[H])[C@@]23C([H])([H])[C@]([H])(OC([H])([H])[H])C1([H])[H]	6412
[H]\C(C1=C([H])C(=NO1)C([H])([H])[H])=C1\C([H])([H])[N@]2C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C2([H])[H]	12
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=NOC(\C([H])=C2\C([H])([H])[N@]3C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C3([H])[H])=C1[H]	695
[H]\C(C1=C([H])C(=NO1)C1=C([H])C([H])=C(C#N)C([H])=C1[H])=C1/C([H])([H])[N@]2C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C2([H])[H]	406.5
[H]C1([H])C(=O)O[C@]2(C1([H])[H])C([H])([H])[N@]1C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C1([H])[H]	3700
[H]C1([H])OC(=O)O[C@]11C([H])([H])[N@]2C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C2([H])[H]	560
[H]N1C(=O)OC([H])([H])[C@@]11C([H])([H])[N@]2C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C2([H])[H]	4300
[H]C([H])([H])C([H])([H])N1C(=O)O[C@]2(C1([H])[H])C([H])([H])[N@]1C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C1([H])[H]	690
[H]N1C(=O)C([H])([H])[C@]2(C1([H])[H])C([H])([H])[N@]1C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C1([H])[H]	4000
[H]N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C1=C([H])N=C([H])C([H])=C1[H]	1265
[H]N1[C@]2([H])C(=C([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C2([H])[H])C1=C([H])N=C([H])N=C1[H]	858.35
[H]N1[C@]2([H])C(=C([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C2([H])[H])C1=NC([H])=C([H])N=C1[H]	3011.5
[H]N1[C@@]2([H])C(=C([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C([H])N=C1[H]	89
[H]N1[C@]2([H])C(=C([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(Cl)N=C1[H]	2760
[H]N1[C@]2([H])C(=C([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C2([H])[H])C1=C([H])C([H])=NN=C1[H]	10
[H]C1=C([H])C2=C([H])C([H])=[N+](C([H])=C2C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1=C([H])C2=C([H])C([H])=C([H])C([H])=C2C([H])=C1[H]	5950
[H]C1=C([H])C2=C([H])C([H])=C([H])[N+](=C2C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1=C([H])C([H])=C([H])C2=C([H])C([H])=C([H])C([H])=C12	2580
[H]OC1=C2OC3=C([H])C4=C(C([H])=C3OC([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])[C@@]4([H])C([H])([H])C3=C([H])C([H])=C(OC4=C5C(=C([H])C(OC([H])([H])[H])=C4O[H])C([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])[C@]5([H])C([H])([H])C(C([H])=C1[H])=C2[H])C([H])=C3[H]	4790
