smile	binding.affinity
[H]N([H])C1=NC([H])=C([H])C(=N1)C1=C2C([H])=C([H])N=C(N([H])[H])N2C2=C1C(OC([H])([H])[H])=C([H])C([H])=N2	80
[H]N1C([H])=C(C2=C(OC([H])([H])[H])C([H])=C([H])N=C12)C1=NC([H])=NC([H])=C1[H]	230
[H]OC1=C2C(=NC([H])=C1[H])N([H])C([H])=C2C1=NC([H])=NC([H])=C1[H]	900
[H]N1C([H])=C(C2=C(OC([H])([H])[H])C([H])=C([H])N=C12)C1=NC(SC([H])([H])[H])=NC([H])=C1[H]	1000
[H]N([H])C1=NC([H])=C([H])C(=N1)C1=C([H])N([H])C2=NC(Br)=C([H])C([H])=C12	300
[H]N([H])C1=NC([H])=C([H])C(=N1)C1=C([H])N([H])C2=NC([H])=C([H])C(Cl)=C12	130
[H]OC1=C2C(=NC([H])=C1[H])N(C([H])=C2C1=NC(=NC([H])=C1[H])N([H])[H])C([H])([H])[H]	1200
[H]N([H])C1=NC([H])=C([H])C(=N1)C1=C([H])N([H])C2=NC([H])=C([H])C(OC([H])(C([H])([H])[H])C([H])([H])[H])=C12	40
[H]N([H])C1=NC([H])=C([H])C(=N1)C1=C([H])N([H])C2=NC([H])=C([H])C(OC([H])([H])C([H])([H])C([H])([H])[H])=C12	37
[H]N([H])C1=NC([H])=C([H])C(=N1)C1=C([H])N([H])C2=NC([H])=C([H])C(OC([H])([H])C([H])([H])[H])=C12	32
[H]N([H])C1=NC([H])=C([H])C(=N1)C1=C([H])N([H])C2=NC([H])=C([H])C(OC([H])([H])[H])=C12	29
[H]OC1=C2C(=NC([H])=C1[H])N([H])C([H])=C2C1=NC(=NC([H])=C1[H])N([H])[H]	35
[H]N([H])C1=NC([H])=C([H])C(=N1)C1=C([H])N([H])C2=NC([H])=C([H])C([H])=C12	130
[H]O\N=C1\C(\N([H])C2=C([H])C([H])=C([H])C([H])=C\12)=C1\C(=O)N([H])C2=C1C([H])=C(C([H])=C2[H])[N+]([O-])=O	1300
[H]N([H])C1=C([H])C2=C(N([H])C(=O)\C2=C2/N([H])C3=C([H])C([H])=C([H])C([H])=C3C2=O)C([H])=C1[H]	2500
[H]N(C(=O)C([H])([H])[H])C1=C([H])C2=C(N([H])C(=O)\C2=C2/N([H])C3=C([H])C([H])=C(Br)C([H])=C3C2=O)C([H])=C1[H]	7300
[H]N(C(=O)C([H])([H])[H])C1=C([H])C2=C(N([H])C(=O)\C2=C2/N([H])C3=C([H])C([H])=C([H])C([H])=C3C2=O)C([H])=C1[H]	2500
[H]O\N=C1\C(\N([H])C2=C([H])C([H])=C([H])C([H])=C\12)=C1\C(=O)N([H])C2=C1C([H])=C(N([H])[H])C([H])=C2[H]	4200
[H]N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(N=C(N=C1[H])N([H])[H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12	580
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C([H])C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	600
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C([H])C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C([H])C(N([H])[H])=C1[H]	640
[H]OC(=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(N=C(N=C1[H])N([H])[H])C1=C([H])N(C2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])[H]	900
[H]N([H])C1=NC(C2=C([H])N(C3=C([H])C([H])=C([H])C([H])=C23)C([H])([H])[H])=C(C([H])=N1)C1=C([H])C([H])=C([H])C(N([H])[H])=C1[H]	1900
[H]N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(N=C(N=C1[H])N([H])[H])C1=C([H])N(C2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])[H]	2000
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C([H])C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F	2300
[H]N([H])C1=NC(C2=C([H])N(C3=C([H])C([H])=C([H])C([H])=C23)C([H])([H])[H])=C(C([H])=N1)C1=C([H])C([H])=NC([H])=C1[H]	2400
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C([H])C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C(OC(F)(F)F)C([H])=C1[H]	2900
[H]N([H])C1=NC(C2=C([H])N(C3=C([H])C([H])=C([H])C([H])=C23)C([H])([H])[H])=C(C([H])=N1)C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	3100
[H]N([H])C1=NC(C2=C([H])N(C3=C([H])C([H])=C([H])C([H])=C23)C([H])([H])[H])=C(C([H])=N1)C1=C([H])N=C([H])N=C1[H]	3200
[H]N([H])C1=NC(C2=C([H])N(C3=C([H])C([H])=C([H])C([H])=C23)C([H])([H])[H])=C(I)C([H])=N1	400
[H]N([H])C1=NC(C2=C([H])N(C3=C([H])C([H])=C([H])C([H])=C23)C([H])([H])[H])=C(C([H])=N1)C1=C([H])C([H])=C(C([H])=C1[H])C(=O)C([H])([H])[H]	5000
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C([H])([H])C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H]	3200
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	310
[H]OC1=C([H])C([H])=C(N([H])C2=N\C(=C(\[H])C3=C([H])C4=C(OC([H])([H])O4)C([H])=C3[H])C(=O)N2C([H])([H])[H])C([H])=C1[H]	440
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	240
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H]	400
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C1=C([H])C2=C(OC([H])([H])C([H])([H])O2)C([H])=C1[H]	220
[H]N([H])C1=NC([H])=C([H])C(=N1)C1=C([H])N([H])C2=C([H])C(Br)=C([H])C([H])=C12	130
[H]N([H])C1=NC([H])=C([H])C(=N1)C1=C([H])N([H])C2=C([H])C([H])=C(Br)C([H])=C12	330
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])N([H])C2=C([H])C([H])=C([H])C(Br)=C12	850
[H]N([H])C1=NC(C2=C([H])N([H])C3=C(N([H])[H])C([H])=C([H])C([H])=C23)=C(I)C([H])=N1	110
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C(N([H])[H])=C([H])C([H])=C23)=C(I)C([H])=N1	220
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C(N([H])[H])C([H])=C23)=C(I)C([H])=N1	2300
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C([H])C(N([H])[H])=C23)=C(I)C([H])=N1	2800
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C([H])C([H])=C23)=C(I)C([H])=N1	66
[H]N([H])C1=NC(C2=C([H])N([H])C3=C(C([H])=C([H])C([H])=C23)[N+]([O-])=O)=C(I)C([H])=N1	460
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C(=C([H])C([H])=C23)[N+]([O-])=O)=C(I)C([H])=N1	95
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C(C([H])=C23)[N+]([O-])=O)=C(I)C([H])=N1	250
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C([H])C(=C23)[N+]([O-])=O)=C(I)C([H])=N1	9100
[H]N([H])C1=NC([H])=C([H])C(=N1)C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12	700
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])N([H])C2=C(C([H])=C([H])C([H])=C12)[N+]([O-])=O	85
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])N([H])C2=C([H])C(=C([H])C([H])=C12)[N+]([O-])=O	1100
[H]N([H])C1=NC(C2=C([H])N([H])C3=C(Br)C([H])=C([H])C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	850
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C(Br)=C([H])C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	8200
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C(Br)C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	5650
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C([H])C(Br)=C23)=C(C([H])=N1)C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	810
[H]N([H])C1=NC(C2=C([H])N([H])C3=C(Br)C([H])=C([H])C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F	1250
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C([H])C(Br)=C23)=C(C([H])=N1)C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F	1850
[H]N([H])C1=NC(C2=C([H])N([H])C3=C(Br)C([H])=C([H])C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C1[H]	190
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C(Br)=C([H])C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C1[H]	3100
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C(Br)C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C1[H]	4150
[H]N([H])C1=NC(C2=C([H])N([H])C3=C(Br)C([H])=C([H])C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C(C([H])=C1[H])C(=O)C([H])([H])[H]	290
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C(Br)C([H])=C23)=C(C([H])=N1)C1=C([H])C([H])=C(C([H])=C1[H])C(=O)C([H])([H])[H]	8450
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C([H])C(Br)=C23)=C(C([H])=N1)C1=C([H])C([H])=C(C([H])=C1[H])C(=O)C([H])([H])[H]	2100
[H]N([H])C1=NC(C2=C([H])N([H])C3=C(Br)C([H])=C([H])C([H])=C23)=C(I)C([H])=N1	39
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C(Br)=C([H])C([H])=C23)=C(I)C([H])=N1	34
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C(Br)C([H])=C23)=C(I)C([H])=N1	330
[H]N([H])C1=NC(C2=C([H])N([H])C3=C([H])C([H])=C([H])C(Br)=C23)=C(I)C([H])=N1	1450
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])N([H])C2=C(Br)C([H])=C([H])C([H])=C12	68
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1[H])C([H])([H])C([H])([H])C([H])([H])[H]	240
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1[H])C([H])([H])C([H])([H])[H]	410
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1[H])C([H])([H])C1([H])C([H])([H])C1([H])[H]	100
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	170
[H]OC1=C([H])C([H])=C(N([H])C2=N\C(=C(\[H])C3=C([H])C4=C(OC([H])([H])O4)C([H])=C3[H])C(=O)N2[H])C([H])=C1[H]	96
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	110
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1[H])C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H]	66
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1[H])C1=C([H])C2=C(OC([H])([H])C([H])([H])O2)C([H])=C1[H]	170
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	40
[H]N([H])C1=N\C(=C(\[H])C2=C([H])C([H])=C3OC([H])([H])OC3=C2[H])C(=O)N1C([H])([H])[H]	920
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C([H])([H])[H]	2100
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C([H])([H])C([H])([H])[H]	580
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]	355
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	390
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	460
[H]C([H])=C([H])C([H])([H])N([H])C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H]	440
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	3700
[H]OC([H])([H])C([H])([H])N([H])C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H]	7000
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H]	570
[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H]	280
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H]	2100
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]	1200
[H]N([H])C([H])([H])C([H])([H])N([H])C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H]	910
[H]N(C(=O)C([H])([H])[H])C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H]	3100
[H]N(C(=O)C(=O)OC([H])([H])C([H])([H])[H])C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H]	6100
[H]N(C1=N\C(=C(\[H])C2=C([H])C3=C(OC([H])([H])O3)C([H])=C2[H])C(=O)N1C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	380
[H]OC1=C([H])C2=C(OC(=O)C3=C2C2=C([H])C4=C(OC([H])([H])O4)C([H])=C2N3[H])C([H])=C1[H]	1800
[H]OC1=C([H])C2=C(OC(=O)C3=C2C2=C([H])C([H])=C(C([H])=C2N3[H])C([H])([H])[H])C([H])=C1[H]	3300
[H]OC1=C([H])C2=C(OC(=O)C3=C2C2=C([H])C([H])=C(O[H])C([H])=C2N3[H])C([H])=C1[H]	4300
[H]OC1=C([H])C2=C(OC(=O)C3=C2C2=C([H])C(F)=C([H])C([H])=C2N3[H])C([H])=C1[H]	210
[H]OC1=C([H])C([H])=C2N([H])C3=C(C2=C1[H])C1=C(OC3=O)C([H])=C(O[H])C(O[H])=C1[H]	1500
[H]OC1=C([H])C2=C(OC(=O)C3=C2C2=C([H])C(O[H])=C([H])C([H])=C2N3[H])C([H])=C1[H]	67
[H]OC1=C([H])C2=C(OC(=O)C3=C2C2=C(C([H])=C([H])C([H])=C2N3[H])C(F)(F)F)C([H])=C1[H]	2100
[H]OC1=C([H])C2=C(OC(=O)C3=C2C2=C(OC([H])([H])C([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C2N3[H])C([H])=C1[H]	1700
[H]OC1=C([H])C2=C(OC(=O)C3=C2C2=C(C([H])=C([H])C([H])=C2N3[H])C([H])([H])[H])C([H])=C1[H]	660
[H]OC1=C([H])C2=C(OC(=O)C3=C2C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2N3[H])C([H])=C1[H]	350
[H]OC1=C([H])C2=C(OC(=O)C3=C2C2=C([H])C([H])=C([H])C([H])=C2N3[H])C([H])=C1[H]	74
[H]OC1=C([H])C2=C(C([H])=C1[H])C1=C(N([H])C3=C([H])C(O[H])=C([H])C([H])=C13)C(=O)O2	3200
[H]OC1=C([H])C2=C(C([H])=C1[H])C1=C(N([H])C3=C([H])C([H])=C(O[H])C([H])=C13)C(=O)O2	300
[H]OC1=C([H])C2=C(C([H])=C1[H])C1=C(N([H])C3=C([H])C([H])=C([H])C([H])=C13)C(=O)O2	500
[H]OC1=C([H])C2=C(N([H])C(=C2[H])C2=C([H])N=C([H])C(=C2[H])C2=C([H])C([H])=C(C#N)C([H])=C2[H])C([H])=C1[H]	3300
[H]OC1=C([H])C2=C(N([H])C(=C2[H])C2=C([H])N=C([H])C(=C2[H])C2=C([H])C([H])=C(C([H])=C2[H])S(=O)(=O)C([H])([H])[H])C([H])=C1[H]	2300
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])N=C([H])C(=N1)C1=C([H])C2=C(N1[H])C([H])=C([H])C(O[H])=C2[H]	340
[H]OC1=C([H])C2=C(N([H])C(=C2[H])C2=C([H])N=C([H])C(=N2)C2=C([H])C([H])=C(C#N)C([H])=C2[H])C([H])=C1[H]	1000
[H]OC1=C([H])C2=C(N([H])C(=C2[H])C2=NC(=C([H])N=C2[H])C2=C([H])C([H])=C(C([H])=C2[H])S(=O)(=O)C([H])([H])[H])C([H])=C1[H]	3100
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C(=C([H])N=C1[H])C1=C([H])C2=C(N1[H])C([H])=C(O[H])C([H])=C2[H]	60
[H]OC1=C([H])C2=C(C([H])=C(N2[H])C2=C([H])N=C([H])C(=C2[H])C2=C([H])C([H])=C(C#N)C([H])=C2[H])C([H])=C1[H]	1600
[H]OC1=C([H])C2=C(C([H])=C(N2[H])C2=C([H])N=C([H])C(=C2[H])C2=C([H])C([H])=C(C([H])=C2[H])S(=O)(=O)C([H])([H])[H])C([H])=C1[H]	350
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=NC(=C([H])N=C1[H])C1=C([H])C2=C(N1[H])C([H])=C(O[H])C([H])=C2[H]	540
[H]OC1=C([H])C2=C(C([H])=C(N2[H])C2=C([H])N=C([H])C(=N2)C2=C([H])C([H])=C(C#N)C([H])=C2[H])C([H])=C1[H]	5000
[H]OC1=C([H])C2=C(C([H])=C(N2[H])C2=C([H])N=C([H])C(=N2)C2=C([H])C([H])=C(C([H])=C2[H])S(=O)(=O)C([H])([H])[H])C([H])=C1[H]	2700
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C(=NC([H])=C1[H])C1=C([H])C2=C(N1[H])C([H])=C([H])C(O[H])=C2[H]	230
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C(=NC([H])=C1[H])C1=C([H])C2=C(N1[H])C([H])=C(O[H])C([H])=C2[H]	300
[H]N1C2=C([H])C([H])=C(F)C([H])=C2C2=C1C(=O)N([H])N=C2C([H])([H])[H]	5600
[H]N1C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2C2=C1C(=O)N([H])N=C2C([H])([H])[H]	5000
[H]N([H])C1=NC([H])=NC2=C1SC1=C([H])C([H])=C([H])C([H])=C21	5100
[H]N(C1=C2SC3=C([H])C([H])=C([H])C([H])=C3C2=NC([H])=N1)C1=C([H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	3700
[H]N([H])C1=NC([H])=NC2=C1SC1=C2C([H])=C([H])C([H])=N1	2800
[H]N(C1=C2SC3=NC([H])=C([H])C([H])=C3C2=NC([H])=N1)C1=C([H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	2900
[H]N(C1=C2SC3=NC([H])=C([H])C([H])=C3C2=NC([H])=N1)C1=C([H])C([H])=C(Br)C([H])=C1F	890
[H]N([H])C1=C2SC3=C([H])C([H])=C([H])N=C3C2=NC([H])=N1	6000
[H]N(C1=C2SC3=C([H])C([H])=C([H])N=C3C2=NC([H])=N1)C1=C([H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	3700
[H]N(C1=C2SC3=C([H])C([H])=C([H])N=C3C2=NC([H])=N1)C1=C([H])C([H])=C(Br)C([H])=C1F	7300
[H]OC1=C([H])C([H])=C(N([H])C2=C3SC4=C([H])C([H])=C([H])N=C4C3=NC([H])=N2)C([H])=C1[N+]([O-])=O	5800
[H]N([H])C1=NC2=C(N=C([H])C([H])=C2N1[H])C1=NC([H])=C([H])C([H])=C1[H]	5000
[H]N([H])C1=NC2=C(N=C([H])C([H])=C2N1[H])C1=C([H])N=C2C([H])=C([H])C([H])=C([H])C2=C1[H]	7000
[H]N1C(=O)C2=C(C1=O)C1=C(N([H])C3=C([H])C([H])=C([H])C([H])=C13)C1=C([H])C([H])=C([H])N21	1300
[H]N1C(=O)C2=C(C1=O)C1=C(N([H])C3=C1C([H])=C(C([H])=C3[H])C([H])([H])[H])C1=C([H])C([H])=C([H])N21	8300
[H]OC1=C([H])C([H])=C2N([H])C3=C(C2=C1[H])C1=C(N2C([H])=C([H])C([H])=C32)C(=O)N([H])C1=O	200
[H]N1C(=O)C2=C(C1=O)C1=C(N([H])C3=C1C([H])=C([H])C([H])=C3[H])N1N=C([H])C([H])=C21	2100
[H]OC1=C([H])C2=C(N([H])C3=C2C2=C(C(=O)N([H])C2=O)C2=C([H])C([H])=NN32)C([H])=C1[H]	180
[H]N1N=C([H])C2=C3N([H])C4=C(C([H])=C([H])C([H])=C4[H])C3=C3C(=O)N([H])C(=O)C3=C12	1700
[H]N1N=C([H])C2=C3N([H])C4=C(C([H])=C(C([H])=C4[H])C([H])([H])[H])C3=C3C(=O)N([H])C(=O)C3=C12	1400
[H]N1C2=C(C([H])=C([H])C(OC([H])([H])[H])=C2[H])C2=C1C(=NC([H])=C2[H])C([H])([H])[H]	34
NC1=NNC(=O)C2=C1C=CC=C2	4100
NC1=NNC(=O)C(=C1)C1=CC=CC=C1	6000
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC=C(C=C2)N(C)C)=C1	660
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC=C(C=C2)C#N)=C1	2600
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC=C(OC)C=C2F)=C1	710
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC=C(Br)C=C2F)=C1	710
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC=C(F)C=C2F)=C1	930
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC=C(Cl)C=C2Cl)=C1	1600
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC(Cl)=CC(Cl)=C2)=C1	8100
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC(Cl)=C(Cl)C=C2)=C1	2000
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC=CC=C2Cl)=C1	610
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC=C3OCCOC3=C2)=C1	500
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC(OC)=CC(OC)=C2)=C1	3900
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC(OC)=C(OC)C=C2)=C1	930
COC1=CC=C(NC2=NC=NC3=C2SC2=CC(OC)=CC=C32)C=C1	7100
COC1=CC=C2C(SC3=C2N=CN=C3NC2=CC=CC(C)=C2)=C1	6100
COC1=CC=C2C(OC3=C2N=CN=C3NC2=CC=C(Cl)C=C2Cl)=C1	3100
COC1=CC=C2C(OC3=C2N=CN=C3NC2=CC=CC=C2Cl)=C1	3200
COC1=CC=C2C(OC3=C2N=CN=C3NC2=CC=C3OCOC3=C2)=C1	2800
COC1=CC=C(NC2=NC=NC3=C2OC2=CC(OC)=CC=C32)C=C1	880
COC1=CC=C2C(OC3=C2N=CN=C3N)=C1	1100
[H]OC1=C([H])C(O[H])=C2C(=O)C([H])=C(OC2=C1[C@@]1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@@]1([H])O[H])C1=C(Cl)C([H])=C([H])C([H])=C1[H]	300
O\N=C1\C(\NC2=CC(=CC=C\12)C(O)=O)=C1\C(=O)NC2=C1C=CC=C2C(F)(F)F	7000
OC(=O)C1=CC=C2C(N\C(C2=O)=C2/C(=O)NC3=C2C=CC=C3)=C1	2600
O\N=C/C1=CC=C2N\C(\C(=N\O)\C2=C1)=C1/C(=O)NC2=C1C=CC=C2Br	2100
OC(=O)C1=CC=C2N\C(C(=O)C2=C1)=C1/C(=O)NC2=C1C=CC=C2	2000
[H]O\N=C1\C(\N([H])C2=C([H])C([H])=C([H])C([H])=C\12)=C1\C(=O)N([H])C2=C1C([H])=C([H])C([H])=C2Br	1900
[H]O\N=C1\C(\N([H])C2=C\1C([H])=C([H])C([H])=C2[H])=C1\C(=O)N([H])C2=C([H])C(Br)=C([H])C([H])=C12	1700
