smile	binding.affinity
[H]N1C(=NC2=C1C([H])=C([H])C([H])=C2[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])C2=NC([H])=C(C#N)C([H])=C2C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	8740
[H]N([H])[C@]([H])(C([H])([H])OC1=C([H])C(\C([H])=C(/[H])C2=C([H])C([H])=NC([H])=C2[H])=C([H])N=C1[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H]	257
[H]N1C(=O)N(C2=C1C([H])=C([H])C([H])=C2[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])C2=NC3=C(C([H])=C([H])C([H])=C3[H])C([H])=C2C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	1205
[H]N1C(=O)N(C2=C1C([H])=C([H])C([H])=C2[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])C2=NC([H])=C(C#N)C([H])=C2C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	3139
[H]N(C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])SN=N1)C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=NC([H])=C(C#N)C([H])=C1C1=C([H])C([H])=C([H])C([H])=C1[H]	4811
[H]N1C(=NC2=C1C([H])=C(F)C([H])=C2[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])C2=NC([H])=C(C#N)C([H])=C2C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	6650
[H]N([H])[C@]([H])(C([H])([H])OC1=C([H])N=C([H])C(=C1[H])C1=C([H])C2=C(C([H])=NC([H])=C2[H])C([H])=C1[H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12	6.8
[H]N(C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])SN=N1)C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=NC([H])=C(C([H])=C1C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NN=NN1[H]	248
[H]N1N=NN=C1C1=C([H])N=C(C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])N2C([H])([H])C([H])([H])C([H])(C3=NC4=C(N3[H])C([H])=C(F)C([H])=C4[H])C([H])([H])C2([H])[H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1720
[H]N1N=NN=C1C1=C([H])N=C(C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])N2C([H])([H])C([H])([H])C([H])(C3=NC4=C(N3[H])C([H])=C(C([H])=C4[H])C([H])([H])[H])C([H])([H])C2([H])[H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	422
