smile	binding.affinity
[H]N1C(=O)C2(C3=C(C([H])=C(F)C([H])=C3[H])C1([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	56.5
[H]N1C(=O)C2(C3=C(C([H])=C([H])C([H])=C3[H])C1([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	23.35
[H]N(C(=O)C1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	130
[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C(=O)C2(C3=C(C([H])=C([H])C([H])=C3[H])C1([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	28.8
[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C(=O)C2(C3=C(C([H])=C([H])C([H])=C3F)C1([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	46.5
[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C(=O)C2(C3=C(C([H])=C(F)C([H])=C3[H])C1([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	81
[H]N(C(=O)C1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	65
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])[C@]([H])(O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])O[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H]	0.88
[H]N1C(=O)C2(N(C3=C([H])C([H])=C([H])C([H])=C3[H])C1([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])[C@@]1([H])C2=C3C(=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C([H])([H])C1([H])[H]	2.395
[H]C1=C([H])C([H])=C2C(=C1[H])C([H])([H])N(C(=O)C21C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	12.05
[H]C1=C([H])C(F)=C2C(=C1[H])C([H])([H])N(C(=O)C21C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	290.5
[H]C1=C(F)C([H])=C2C(=C1[H])C1(C(=O)N(C([H])([H])[H])C2([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	77.95
[H]N([H])C(=O)C1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	92
[H]C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])N(C(=O)C11C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1([H])C([H])([H])C1([H])[H]	57
[H]C#CC([H])([H])N1C(=O)C2(N(C3=C([H])C([H])=C([H])C([H])=C3[H])C1([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])C([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	234
[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N1C(=O)C2(N(C3=C([H])C([H])=C([H])C([H])=C3[H])C1([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])C([H])(C1=C(Cl)C([H])=C([H])C([H])=C1[H])C1=C(Cl)C([H])=C([H])C([H])=C1[H]	2.55
[H]N(C([H])([H])C([H])([H])N1C(=O)C2(N(C3=C([H])C([H])=C([H])C([H])=C3[H])C1([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])C([H])(C1=C(Cl)C([H])=C([H])C([H])=C1[H])C1=C(Cl)C([H])=C([H])C([H])=C1[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	5.4
[H]N(C([H])([H])C([H])([H])N1C(=O)C2(N(C3=C([H])C([H])=C([H])C([H])=C3[H])C1([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])[C@]1([H])C2=C([H])C([H])=C([H])C([H])=C2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.8
[H]N([H])C([H])([H])C([H])([H])N([H])C1=NC(=NC2=C([H])C([H])=C(C([H])=C12)C([H])([H])[H])C(\[H])=C(/[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H]	972
