smile	binding.affinity
[H]O\N=C(\C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C(=N\O[H])\C([H])([H])C1=C([H])C(Br)=C(OC([H])([H])[H])C(Br)=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C(Br)=C(OC([H])([H])[H])C(Br)=C1[H]	1900
[H]N([H])C(=O)C([H])([H])C1=C([H])N(C2=C([H])C([H])=C(C([H])=C12)C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	2089.3
CCCCCCCCN1C=C(CC(N)=O)C2=CC(=CC=C12)C1=C(C)C=CC=C1	1000
[H]N([H])C(=O)C([H])([H])C1=C([H])N(C2=C([H])C([H])=C(C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	5857.595
CCCCCCCCN1C=C(CC(N)=O)C2=CC(=CC=C12)C1=CC(OC)=CC=C1	1900
[H]N([H])C(=O)C([H])([H])C1=C([H])N(C2=C([H])C([H])=C(C([H])=C12)C1=C([H])C([H])=C([H])C(OC([H])([H])C([H])([H])[H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	1743.88
CCCCCCCCN1C=C(CC(N)=O)C2=CC(=CC=C12)C1=CC=CC=C1	1800
CCCCCCCCN1C=C(CC(N)=O)C2=CC=CC=C12	6500
CCCCCCCCN1C=C(CC(N)=O)C2=CC(F)=CC=C12	7000
CC(C)=CCN1C=C(CC(N)=O)C2=CC(=CC=C12)C1=CC(C)=CC=C1	7700
CC(C)=CCC\C(C)=C\CN1C=C(CC(N)=O)C2=CC(=CC=C12)C1=CC(C)=CC=C1	1000
CCCCCCCCN1C=C(CC(=O)N(C)C)C2=CC(=CC=C12)C1=CC(C)=CC=C1	1500
CCCCCCCCN1C=C(CC(=O)N(CC)CC)C2=CC(=CC=C12)C1=CC(C)=CC=C1	1400
CCCCCCCCN1C=C(CC(=O)N2CCCC2)C2=CC(=CC=C12)C1=CC(C)=CC=C1	1200
CCCCCCCCN1C=C(CC(=O)N2CCCCC2)C2=CC(=CC=C12)C1=CC(C)=CC=C1	1800
CCCCCCCCN1C=C(CC(=O)N2CCN(C)CC2)C2=CC(=CC=C12)C1=CC(C)=CC=C1	1700
CCCCCCCCN1C=C(CN)C2=CC(=CC=C12)C1=CC(C)=CC=C1	700
CCCCCCCCN1C=C(CN(C)C)C2=CC(=CC=C12)C1=CC(C)=CC=C1	1300
CCCCCCCCN1C=C(CN(CC)CC)C2=CC(=CC=C12)C1=CC(C)=CC=C1	900
CCCCCCCCN1C=C(CN(CCC)CCC)C2=CC(=CC=C12)C1=CC(C)=CC=C1	800
CCCCCCCCN1C=C(CN2CCCC2)C2=CC(=CC=C12)C1=CC(C)=CC=C1	500
CCCCCCCCN1C=C(CN2CCCCC2)C2=CC(=CC=C12)C1=CC(C)=CC=C1	700
CCCCCCCCN1C=C(CN2CCN(C)CC2)C2=CC(=CC=C12)C1=CC(C)=CC=C1	900
CCCCCCCCN1C=C(CN2CCOCC2)C2=CC(=CC=C12)C1=CC(C)=CC=C1	2700
CCCCCCCCN1C=C(CCC(N)=O)C2=CC(=CC=C12)C1=CC(C)=CC=C1	1200
CCCCCCCCN1C=C(CNC(C)=O)C2=CC(=CC=C12)C1=CC(C)=CC=C1	1800
CCCCCCCCN1C=C(CNS(C)(=O)=O)C2=CC(=CC=C12)C1=CC(C)=CC=C1	1200
CCCCCCCCN1C=C(CN(CC)CC)C2=CC(=CC=C12)C1=C(C)C=CC=C1	600
CCCCCCCCN1C=C(CN(CC)CC)C2=CC(=CC=C12)C1=CC=C(C)C=C1	600
CCN(CC)CC1=CN(CC=C(C)C)C2=CC=C(C=C12)C1=CC(C)=CC=C1	2400
CC(C)=CCN1C=C(CN2CCCCC2)C2=CC(=CC=C12)C1=CC(C)=CC=C1	2100
CC(C)=CCN1C=C(CN2CCOCC2)C2=CC(=CC=C12)C1=CC(C)=CC=C1	2000
CCCCCCCCN1C=C(CN(CC)CC)C2=CC(F)=CC=C12	4100
CCCCCCCCN1C=C(CC(=O)N(CC)CC)C2=CC(=CC=C12)C1=CC(OC)=CC=C1	800
CCCCCCCCN1C=C(CC(=O)N(CC)CC)C2=CC(=CC=C12)C1=CC(OCC)=CC=C1	1000
[H]N([H])C(=O)C([H])([H])C1=C([H])N(C2=C([H])C([H])=C(C([H])=C12)C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F	5221.64
[H]OC(=O)[C@@]([H])(N([H])S(=O)(=O)C1=C([H])C([H])=C([H])S1)C([H])([H])SC([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H]	8800
[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1C1=C([H])C([H])=C([H])C([H])=C1C([H])([H])[H])C([H])([H])N([H])C([H])([H])C1=C([H])N([H])C([H])=N1)[C@@]([H])(C(=O)OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])SC([H])([H])[H]	500
[H]C1=C([H])C([H])=C(O1)C(=O)N(C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])C([H])([H])[C@]([H])(C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H])[C@]1([H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H]	2900
[H]C1=C([H])C([H])=C(O1)C(=O)N(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])[C@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H]	120
[H]C1=C([H])C([H])=C(O1)C(=O)C([H])([H])N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])[C@@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H]	310
[H]N(C(=O)C([H])([H])[C@@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	5000
[H]N(C(=O)C([H])([H])[C@@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	5000
[H]N(C(=O)C([H])([H])[C@@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H]	5000
[H]N(C(=O)N([H])[C@@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	1000
[H]N(C(=O)N([H])[C@@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H]	1000
[H]N(C(=S)N([H])[C@@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1000
[H]N(C(=S)N([H])[C@@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	1000
[H]N(C(=S)N([H])[C@@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H]	1000
[H]N(C(=S)N([H])[C@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C1=C([H])C([H])=C([H])C(F)=C1[H]	1000
[H]C1=C([H])C([H])=C(C([H])=C1[H])[C@@]1(C([H])([H])C([H])([H])N(C2=C([H])C([H])=C([H])C(=C2[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H]	9850
[H]C1=C([H])C([H])=C(C([H])=C1[H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@]1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H]	2340
