smile	binding.affinity
[H]SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	62
[H]SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])C1=C([H])C2=C(N=C1[H])C([H])=C([H])C([H])=C2[H]	51
[H]SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	1210
[H]SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	3000
[H]ON([H])C(=O)C(\[H])=C(/[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12	8
[H]N1\C(=C(\[H])C([H])([H])[H])C(=O)N([H])[C@]([H])(C(=O)O[C@]2([H])\C([H])=C([H])\C([H])([H])C([H])([H])SSC([H])([H])[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C1=O)C([H])(C([H])([H])[H])C([H])([H])[H]	2.485
[H]N1C(=O)[C@]([H])(N([H])C(=O)[C@]2([H])N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])[C@]([H])(OC(=O)C1([H])[H])\C([H])=C([H])\C([H])([H])C([H])([H])SSC2([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	1.6
[H]SC([H])([H])C([H])([H])C(\[H])=C(/[H])[C@]1([H])OC(=O)C([H])([H])N([H])C(=O)[C@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C1([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	17.5
[H]ON([H])C(=O)C(\[H])=C(/[H])\C(=C(/[H])[C@]([H])(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])\C([H])([H])[H]	9.9
[H]SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=NC(=C([H])S1)C1=C([H])C([H])=C([H])C([H])=C1[H]	48
[H]N1C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])[C@@]([H])(OC(=O)C1([H])[H])C(\[H])=C(/[H])C([H])([H])C([H])([H])SC(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	100
[H]N([H])C1=C([H])C([H])=C(C([H])=C1N([H])C(=O)C1=C([H])C2=C(N=C([H])C([H])=N2)C([H])=C1[H])C1=C([H])C([H])=C([H])S1	60
[H]SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)OC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	1030
[H]SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	130
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	60
[H]N([H])C1=C([H])C([H])=C(C([H])=C1N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N([H])C1=C([H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])C1=C([H])SC([H])=C1[H]	50
[H]N([H])C1=C([H])C([H])=C(C([H])=C1N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N([H])C1=C([H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])C1=C([H])OC([H])=C1[H]	50
[H]ON([H])C(=O)C1=C([H])C([H])=C(S1)C(=O)N([H])[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	6
[H]N(C(=O)C1=C([H])C([H])=C(S1)C(=O)C(F)(F)F)C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	2900
[H]C1=C(SC(=C1[H])C(=O)C(F)(F)F)C(=O)N1C2=C(C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	1650
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C(C([H])=C1[H])[C@]1([H])O[C@]([H])(C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])O[H])C([H])([H])[C@@]([H])(O1)C([H])([H])SC1=NC(=C(O1)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	995
[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C(C([H])=C1[H])[C@]1([H])O[C@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[C@@]([H])(O1)C([H])([H])SC1=C([H])C([H])=NC([H])=C1[H]	88
[H]N([H])C1=C([H])C([H])=C([H])C([H])=C1N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N([H])C(=O)OC([H])([H])C1=C([H])N=C([H])C([H])=C1[H]	650
[H]N([H])C1=C([H])C([H])=C(C([H])=C1N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N([H])C(=O)OC([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])S1	105
[H]N([H])C1=C([H])C([H])=C([H])C([H])=C1N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N([H])C1=C([H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	2000
[H]N([H])C1=C([H])C([H])=C(C([H])=C1N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N([H])C1=C([H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])C1=C([H])C([H])=C([H])S1	50
