smile	binding.affinity
[H]N(C(=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C2=C(C([H])=C1[H])C(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C1C2=O	4500
[H]N(C(=O)C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=C1C2=O	4300
[H]N(C(=O)C([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C2C(=C1[H])C(=O)[C@@]1([H])C([H])=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])=C([H])[C@@]1([H])C2=O	1800
[H]N(C(=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C2=NC3=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])=C([H])C([H])=C3C([H])=C2C([H])=C1[H]	2800
[H]N(C(=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C2=NC3=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])=C([H])C([H])=C3C([H])=C2C([H])=C1[H]	5200
[H]N(C(=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C2=NC3=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])=C([H])C([H])=C3C([H])=C2C([H])=C1[H]	3100
[H]N(C(=O)C([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C2C(=C1[H])C(=O)[C@]1([H])C([H])=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])=C([H])[C@]1([H])C2=O	4500
[H]OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N@@+]1(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])C([H])([H])[N@+]2(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])O[H])C2=C1C(=O)C1=C(C([H])=C([H])C([H])=C1[H])C2=O	9400
[H]N(C(=O)C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C2=C1C(=O)C1=C(N([H])C(=O)C([H])([H])C([H])([H])[N+]3(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C([H])C([H])=C1C2=O	8200
[H]N(C(=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C2=C1C(=O)C1=C(N([H])C(=O)C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C([H])C([H])=C1C2=O	5750
