smile	binding.affinity
[H]OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC1=NC(=C([H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	50
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])OC1=NC(=C([H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	300
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC1=NC(=C([H])C(=C1[H])C1=C([H])C([H])=C(N([H])[H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	15
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC1=NC(=C([H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	300
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC1=NC(=C([H])C(=C1[H])C1=C([H])C([H])=C2OC([H])([H])OC2=C1[H])C1=C(Cl)C([H])=C([H])C([H])=C1[H]	12
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC1=NC(=C([H])C(=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])[N+]([O-])=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	325
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC1=NC(=C([H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1F)C1=C([H])C([H])=C([H])C([H])=C1[H]	30
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC1=NC(=C([H])C(=C1[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	40
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC1=NC(=C([H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C(F)C([H])=C([H])C([H])=C1[H]	18
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC1=NC(=C([H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	30
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC1=NC(=C([H])C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	30
