smile	binding.affinity
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C([H])([H])[C@]([H])(N([H])[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C(F)(F)F)C2([H])[H]	55
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C([H])([H])[C@]([H])(N([H])C([H])([H])C1=C([H])C3=C([H])C([H])=C([H])C([H])=C3N=C1[H])C2([H])[H]	210
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C([H])([H])[C@@]([H])(N([H])C(=O)OC([H])([H])[H])C2([H])[H]	3420
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C([H])([H])[C@]([H])(N([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=N1)C2([H])[H]	120
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C([H])([H])[C@@]([H])(N([H])C([H])([H])C1=NC([H])=C([H])S1)C2([H])[H]	400
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C([H])([H])[C@]([H])(N([H])[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C2([H])[H]	32
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C([H])([H])[C@]([H])(N([H])C([H])([H])C1=C([H])C([H])=C([H])S1)C2([H])[H]	7
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C([H])([H])[C@]([H])(N([H])C([H])([H])C1=NC(=C([H])S1)C([H])([H])[H])C2([H])[H]	7
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C([H])([H])[C@]([H])(N([H])C([H])([H])C1=C(N=C([H])S1)C([H])([H])[H])C2([H])[H]	170
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C([H])([H])[C@]([H])(N([H])C([H])([H])C1=C([H])C([H])=C(O1)C([H])([H])[H])C2([H])[H]	10
