smile	binding.affinity
[H]N(C(=O)C1([H])C([H])([H])C1([H])[H])C1=NN2C(=N1)C([H])=C([H])C([H])=C2C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C1([H])[H]	188.3
[H]N(C(=O)C1([H])C([H])([H])C1([H])[H])C1=NN2C(=N1)C([H])=C([H])C([H])=C2C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]	2843
[H]N(C(=O)C1([H])C([H])([H])C1([H])[H])C1=NN2C(=N1)C([H])=C([H])C([H])=C2C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])C(F)(F)C([H])([H])C1([H])[H]	194.6
[H]N1C(=NC2=C1C1=C(C(=O)N([H])C([H])=C1[H])C1=C2C([H])=C([H])C(F)=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	5
[H]N1C([H])=C([H])C([H])=C1\C([H])=C1/C(=O)N([H])C2=C([H])C([H])=C(C([H])=C12)[N+]([O-])=O	710
[H]N1C(=O)\C(=C(\[H])C2=C([H])C([H])=C(C([H])=C2[H])N(C([H])([H])[H])C([H])([H])[H])C2=C1C([H])=C([H])C(=C2[H])C(=O)C1=C([H])C([H])=C([H])S1	200
[H]N1C([H])=C([H])C([H])=C1\C([H])=C1/C(=O)N([H])C2=C1C([H])=C(C([H])=N2)C1=C([H])N=C([H])C([H])=C1[H]	350
[H]N1C([H])=C([H])C([H])=C1\C([H])=C1/C(=O)N([H])C2=C1N=C(C([H])=C2[H])C1=C([H])N=C([H])C([H])=C1[H]	235
[H]N1C([H])=C([H])C([H])=C1\C([H])=C1/C(=O)N([H])C2=C1C([H])=C(C([H])=C2[H])C1=C([H])N=C([H])C([H])=C1[H]	32.5
[H]N1C([H])=C([H])C([H])=C1\C([H])=C1/C(=O)N([H])C2=C1C([H])=C(C([H])=C2[H])C(=O)C1=C([H])C([H])=C([H])S1	26
[H]N1C([H])=C([H])C([H])=C1\C([H])=C1/C(=O)N([H])C2=C1C([H])=C(C([H])=C2[H])C(=O)C1=C([H])N=C([H])C([H])=C1[H]	168
[H]OC(=O)C1=C([H])C([H])=C2N([H])C(=O)\C(=C(\[H])C3=C([H])C([H])=C([H])N3[H])C2=C1[H]	213
[H]N1C([H])=C([H])C([H])=C1\C([H])=C1/C(=O)N([H])C2=C1C([H])=C(C([H])=C2[H])C(=O)N(C([H])([H])[H])C([H])([H])[H]	210
[H]N1C([H])=C([H])C([H])=C1C(=O)C(\[H])=C1/C(=O)N([H])C2=C1C([H])=C(C([H])=C2[H])C(=O)C1=C([H])C([H])=C([H])S1	260
[H]N1C([H])=C([H])C([H])=C1\C([H])=C1/C(=O)N([H])C2=C([H])C([H])=C([H])C([H])=C12	900
[H]N1C([H])=C([H])C([H])=C1\C([H])=C1/C(=O)N([H])C2=C1C([H])=C(N=C2[H])C1=C([H])N=C([H])C([H])=C1[H]	30
[H]N(C(=O)C([H])([H])[H])C1=C([H])C([H])=C(\C([H])=C2/C(=O)N([H])C3=C2C([H])=C(C([H])=C3[H])C(=O)C2=C([H])C([H])=C([H])S2)C([H])=C1[H]	700
[H]N1C(=O)\C(=C(\[H])C2=C([H])C([H])=C(F)C([H])=C2[H])C2=C1C([H])=C([H])C(=C2[H])C(=O)C1=C([H])C([H])=C([H])S1	4900
[H]O[C@]([H])(C1=C([H])C([H])=C([H])S1)C1=C([H])C2=C(N([H])C(=O)\C2=C(\[H])C2=C([H])C([H])=C([H])N2[H])C([H])=C1[H]	190
[H]N1C(=O)\C(=C(\[H])C2=C([H])C([H])=C(C([H])=C2[H])S(=O)(=O)C([H])([H])[H])C2=C1C([H])=C([H])C(=C2[H])C(=O)C1=C([H])C([H])=C([H])S1	7100
[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C2=C(N([H])C(=O)\C2=C(\[H])C2=C([H])C([H])=C([H])N2[H])C([H])=C1[H]	870
[H]N1C(=O)\C(=C(\[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C1C([H])=C([H])C(=C2[H])C(=O)C1=C([H])C([H])=C([H])S1	2300
[H]N(C(=O)C1([H])C([H])([H])C1([H])[H])C1=NC([H])=C(S1)C(=O)N([H])C1=C(Cl)C([H])=C([H])C([H])=C1C([H])([H])[H]	44
[H]N(C(=O)C1=C([H])N=C(S1)N([H])C1=C([H])C(=NC(=N1)C([H])([H])[H])C([H])([H])[H])C1=C(Cl)C([H])=C([H])C([H])=C1C([H])([H])[H]	6
[H]N(C1=NC(=NC(=C1[H])C1=C([H])C(C#N)=C([H])C([H])=C1[H])N1C([H])=NC2=C1C([H])=NC([H])=C2[H])[C@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	167
[H]N(C1=NC(=NC(=C1[H])C1=C([H])OC([H])=C1[H])N1C([H])=NC2=C1C([H])=NC([H])=C2[H])[C@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	60
[H]N(C(=O)N([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C([H])C([H])=C(C([H])=C1N([H])C(=O)C1=C([H])C([H])=C(C(=C1[H])C1=C([H])C2=C([H])N=C(N=C2C([H])=C1[H])N([H])C([H])([H])[H])C([H])([H])[H])C(F)(F)F	722
