smile	binding.affinity
[H]C1=C(OC([H])([H])[H])C(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C([H])C(=C1[H])[C@]1([H])C([H])([H])N(C(=O)OC([H])([H])[H])C([H])([H])[C@]1(C(=O)C([H])([H])[H])C([H])([H])[H]	7900
[H]N1C(=O)C2=C([H])C([H])=C([H])C([H])=C2N(C([H])([H])C2=C([H])C([H])=C(Cl)C(Cl)=C2[H])S1(=O)=O	8000
[H]OC([H])([H])C([H])([H])OC1=C2C(N([H])C(=O)N([H])C22C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C(Cl)C([H])=C1[H]	50
[H]N1C(=O)N([H])C2(C3=C([H])C(=C([H])C([H])=C13)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	980
[H]N1C(=O)N([H])C2(C3=C([H])C([H])=C([H])C(F)=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	390
[H]N1C(=O)N([H])C2(C3=C([H])C(=C([H])C(Cl)=C13)C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	50
[H]N(C(=O)C1=C([H])C(=C([H])C([H])=C1[H])C1=C([H])C(Cl)=C2N([H])C(=O)N([H])C3(C2=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]	10
[H]N1C(=O)N([H])C2(C3=C([H])C(=C([H])C(Cl)=C13)C1=C([H])C([H])=NC([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	30
[H]N1C(=O)N([H])C2(C3=C(C([H])=C([H])C(Cl)=C13)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	100
[H]N1C(=O)N([H])C2(C3=C(OC([H])([H])C#N)C([H])=C([H])C(Cl)=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	20
[H]N([H])C([H])([H])C([H])([H])OC1=C2C(N([H])C(=O)N([H])C22C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C(Cl)C([H])=C1[H]	1040
[H]N1C(=O)N([H])C2(C3=C(OC([H])([H])C([H])([H])N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])C([H])=C([H])C(Cl)=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	30
[H]OC(=O)C([H])([H])N([H])C([H])([H])C([H])([H])OC1=C2C(N([H])C(=O)N([H])C22C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C(Cl)C([H])=C1[H]	40
[H]N1N=NC(=N1)C([H])([H])OC1=C([H])C([H])=C(Cl)C2=C1C1(N([H])C(=O)N2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	4
[H]N1C(=O)N([H])C2(C3=C(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C(Cl)=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	150
[H]OC(=O)C([H])([H])OC1=C2C(N([H])C(=O)N([H])C22C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C(Cl)C([H])=C1[H]	40
[H]O[C@]([H])(C([H])([H])OC1=C2C(N([H])C(=O)N([H])C22C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C(Cl)C([H])=C1[H])C([H])([H])N([H])C([H])([H])[H]	305
[H]C1=C([H])C(=C([H])C([H])=C1Cl)C1=NN(\C(S1)=N\C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]	7700
[H]N([H])C(=O)C1=C([H])C(\N=C2/SC(=NN2C([H])([H])[H])C2=C([H])C([H])=C(Cl)C([H])=C2[H])=C([H])C([H])=C1[H]	1630
[H]N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1OC([H])([H])[H])C1=NN(\C(S1)=N\C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H]	470
[H]N1C(=O)N([H])C2(C3=C([H])C([H])=C([H])C(Cl)=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	170
[H]OS(=O)(=O)C([H])([H])C([H])([H])C([H])([H])OC1=C2C(N([H])C(=O)N([H])C22C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C(Cl)C([H])=C1[H]	10
[H]OC(=O)C1=C([H])C([H])=C(O1)C([H])([H])OC1=C2C(N([H])C(=O)N([H])C22C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C(Cl)C([H])=C1[H]	10
[H]N1C(=O)N([H])C2(C3=C(OC([H])([H])[H])C([H])=C([H])C(Cl)=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	10
[H]N1C(=O)N([H])C2(C3=C(Cl)C([H])=C([H])C(Cl)=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	10
[H]N1C(=O)N([H])C2(C3=C([H])C(OC([H])([H])[H])=C([H])C(Cl)=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	160
[H]N1C(=O)N([H])C2(C3=C([H])C(=C([H])C(Cl)=C13)C1=C([H])C([H])=C(C([H])=C1[H])C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	10
[H]N1C(=O)N([H])C2(C3=C([H])C([H])=C(Cl)C([H])=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	2700
[H]N1C(=O)N([H])C2(C3=C([H])C(OC([H])([H])[H])=C([H])C([H])=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	3200
[H]N1C(=O)N([H])C2(C3=C([H])C(Cl)=C([H])C(Cl)=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	120
[H]N1C(=O)N([H])[C@]2(C3=C([H])C([H])=C([H])C(Br)=C13)C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C2([H])[H]	60
[H]N1C(=O)N([H])C2(C3=C([H])C(Cl)=C(Cl)C([H])=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	3700
[H]N1C(=O)N([H])C2(C3=C([H])C([H])=C([H])C(=C13)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	790
[H]N1C(=O)N([H])C2(C3=C(OC([H])([H])C4=C([H])C([H])=C(O4)C(=O)OC([H])([H])C([H])([H])[H])C([H])=C([H])C(Cl)=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	10
[H]N1C(=O)N([H])C2(C3=C(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C(Cl)=C13)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]	1240
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])OC1=C2C(N([H])C(=O)N([H])C22C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C(Cl)C([H])=C1[H]	960
[H]OC1=C2C(N([H])C(=O)N([H])C22C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C(Cl)C([H])=C1[H]	10
[H]OC1=NC(=NO1)C([H])([H])OC1=C2C(N([H])C(=O)N([H])C22C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C(Cl)C([H])=C1[H]	3.5
