smile	binding.affinity
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=NC([H])=C2[H])C1([H])[H]	226
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=C3C([H])=C([H])C([H])=C([H])C3=C2[H])C1([H])[H]	236
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C(C([H])=C([H])C([H])=C2[H])C(F)(F)F)C1([H])[H]	100
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=C(C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H]	720
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=C(OC([H])([H])C([H])([H])[H])C([H])=C2[H])C1([H])[H]	161
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=C([H])C(=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H]	370
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=C([H])C(=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C1([H])[H]	271
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=NC([H])=C(Cl)C([H])=N2)C1([H])[H]	162
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=C([H])C([H])=N2)C1([H])[H]	77
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C(Cl)C([H])=C([H])C([H])=C2[H])C1([H])[H]	100
[H]C1=C([H])C2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H]	439.75
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=C([H])N=C2[H])C1([H])[H]	302
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C(C#N)C([H])=C([H])C([H])=C2[H])C1([H])[H]	100
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=C(C#N)C([H])=C2[H])C1([H])[H]	214
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=C(OC(F)(F)F)C([H])=C2[H])C1([H])[H]	739
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=C([H])C(OC([H])([H])C([H])([H])[H])=C2[H])C1([H])[H]	61
[H]C1=NC2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C(=N1)N1C([H])([H])C([H])([H])[C@@]([H])(OC2=C([H])C([H])=C3C(=C2[H])C([H])([H])C([H])([H])C3([H])[H])C1([H])[H]	141
