smile	binding.affinity
[H]OC1=C([H])C(=C([H])C([H])=C1[H])N1C([H])([H])C([H])([H])C2=C(C([H])=C([H])C(O[H])=C2[H])[C@]1([H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	99.4
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@]([H])(N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	285
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@]([H])(N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H]	17.75
[H]OC1=C([H])C([H])=C2C(=C1[H])C([H])([H])C([H])([H])[C@@]1([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])(O[H])[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@]21[H]	1.24
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C(C(=O)C2=C([H])C([H])=C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])C2=C([H])C([H])=C(O[H])C([H])=C2S1	1.8
[H]OC1=C([H])C([H])=C2C(SC(=C2OC2=C([H])C([H])=C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])=C1[H]	21.5
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C(OC2=C([H])C([H])=C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])C2=C([H])C([H])=C(O[H])C([H])=C2S1	7.8
[H]OC1=C([H])C([H])=C2C(SC(=C2OC2=C([H])C([H])=C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])C2=C([H])C([H])=C(F)C([H])=C2[H])=C1[H]	17.2
[H]OC1=C([H])C([H])=C2C(SC(=C2OC2=C([H])C([H])=C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])C2=C([H])C([H])=C(Br)C([H])=C2[H])=C1[H]	27
[H]OC1=C([H])C([H])=C2C(SC(=C2OC2=C([H])C([H])=C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C1[H]	10.9
[H]OC1=C([H])C([H])=C2C(SC(=C2OC2=C([H])C([H])=C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])C2=C([H])C([H])=C(C([H])=C2[H])S(=O)(=O)C([H])([H])[H])=C1[H]	13.815
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@@]([H])(C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C1[H])[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H]	2.225
[H]C1=C([H])C([H])=C(C([H])=C1[H])C(=C(\C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])[H])\C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H]	285
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@@]([H])(N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C1([H])[H]	51.475
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@]([H])(N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H]	337
[H]OC1=C([H])C([H])=C(C([H])=C1[H])[C@]1([H])OC2=C(C([H])=C(O[H])C([H])=C2[H])[C@]2([H])C([H])([H])[C@]([H])(C([H])([H])[C@]12[H])C(F)(F)F	9.8
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C(=C(\C1=C([H])C([H])=C(O[H])C([H])=C1[H])C([H])([H])C([H])([H])[H])\C([H])([H])C([H])([H])[H]	0.49
[H]OC1=C([H])C(=C([H])C([H])=C1[H])N1C([H])([H])C([H])([H])C2=C(C([H])=C([H])C(O[H])=C2[H])[C@@]1([H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	50.5
[H]OC1=C([H])C(=C([H])C([H])=C1[H])N1C([H])([H])C([H])([H])C2=C(C([H])=C([H])C(O[H])=C2[H])[C@]1([H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H]	75.25
[H]OC1=C([H])C(=C([H])C([H])=C1[H])N1C([H])([H])C([H])([H])C2=C(C([H])=C([H])C(O[H])=C2[H])[C@@]1([H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C2([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]	122
[H]OC1=C([H])C(=C([H])C([H])=C1[H])N1C([H])([H])C([H])([H])C2=C(C([H])=C([H])C(O[H])=C2[H])[C@]1([H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	71.3
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@@](N(C1=C([H])C([H])=C([H])C(Cl)=C1[H])C([H])([H])C2([H])[H])(C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H])C([H])([H])[H]	34.45
[H]OC1=C([H])C2=C([H])C([H])=C(C3=C([H])C([H])=C(C([H])=C3[H])S(=O)(=O)C([H])([H])[H])C(OC3=C([H])C([H])=C(OC([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])=C3[H])=C2C([H])=C1[H]	5.595
[H]OC1=C([H])C2=C([H])C([H])=C(C3=C([H])C([H])=C(F)C([H])=C3[H])C(OC3=C([H])C([H])=C(OC([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])=C3[H])=C2C([H])=C1[H]	1.7125
[H]OC1=C([H])C([H])=C(C([H])=C1[H])[C@]1([H])OC2=C([H])C([H])=C(O[H])C([H])=C2[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]12[H]	14.52
[H]OC1=C([H])C([H])=C(C([H])=C1[H])[C@@]1([H])OC2=C(C([H])=C(O[H])C([H])=C2[H])C([H])([H])C1([H])[H]	126
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C2N=C(C([H])=C(N2N=C1C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H])C(F)(F)F)C(F)(F)F	113.25
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C2N=C(C([H])=C(N2N=C1C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H])C(F)(F)F)C(F)(F)F	613.75
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@]([H])(N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	120
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@]([H])(N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	76.3
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@@]([H])(N(C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	66.55
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@@]([H])(N(C1=C([H])C(F)=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]	158
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@@]([H])(N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H]	13.4725
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@](N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])(C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H])C([H])([H])[H]	19.9
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@](N(C1=C([H])C([H])=C([H])C(Cl)=C1[H])C([H])([H])C2([H])[H])(C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H])C([H])([H])[H]	26.74
[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C2C([H])=C(O[H])C([H])=C([H])C2=C1C([H])([H])C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H]	0.67
