smile	binding.affinity
[H]C1=NC([H])=C([H])C(=C1[H])C([H])([H])C([H])([H])[C@@]([H])(N1C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])OC1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C(=C([H])C([H])=C1[H])[N+]([O-])=O	6309.785
[H]C1=C([H])C(=C([H])C(=C1[H])C1=C([H])C([H])=C(OC([H])([H])[C@]([H])(N2C(=O)SC([H])([H])C2=O)C([H])([H])C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H])[N+]([O-])=O	158
[H]C1=C([H])C(=C([H])C(=C1[H])C1=C([H])C([H])=C(OC([H])([H])[C@]([H])(N2C(=O)C([H])([H])C([H])([H])C([H])([H])C2=O)C([H])([H])C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H])[N+]([O-])=O	79
[H]C1=C([H])C(=C([H])C(=C1[H])C1=C([H])C([H])=C(OC([H])([H])[C@]([H])(N2C(=O)C([H])([H])C([H])([H])C([H])([H])C2=O)C([H])([H])C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H])[N+]([O-])=O	50
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1C([H])([H])[H]	31.62
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1Cl	39.81
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1Cl	44.965
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C(Cl)C([H])=C([H])C([H])=C1C([H])([H])[H]	50.12
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C(Cl)C([H])=C([H])C([H])=C1C([H])([H])[H]	50.12
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1C([H])([H])[H]	50.12
[H]N(C(=O)C([H])([H])C1=C([H])N=C(N1C([H])([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1C([H])([H])[H]	63.1
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])C([H])([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1Cl	100
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(F)C(F)=C1F	100
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1Cl	100
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(F)C(F)=C1F	158.49
[H]N(C(=O)C([H])([H])C1=C([H])N=C(N1C([H])([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1Cl	200
[H]N(C(=O)C([H])([H])C1=C([H])N=C(N1C([H])([H])C([H])([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1Cl	501.19
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])C([H])([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C(Cl)C([H])=C([H])C([H])=C1C([H])([H])[H]	50.12
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(F)C(F)=C1F	63.1
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])C([H])([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1C([H])([H])[H]	39.81
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1C([H])([H])[H]	50.12
[H]N(C(=O)C([H])([H])C1=C(N=C(N1C([H])([H])C([H])([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(F)C(F)=C1F	125.89
[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N(C1=NN=NN1C1=C([H])C([H])=C([H])C(Cl)=C1Cl)C([H])([H])[H]	5623.41
[H]C1=C([H])C([H])=C(C([H])=N1)C([H])([H])N1N=NN=C1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H]	124.46
[H]C1=C([H])C([H])=C(C(=C1[H])C([H])([H])[H])C([H])([H])N1N=NN=C1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H]	15.85
[H]N(C1=NC([H])=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1C([H])([H])[H]	20.89
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(C([H])=C([H])C([H])=C1[H])S(=O)(=O)C([H])([H])[H]	11.48
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H]	13.8
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	14.45
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	16.6
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	16.6
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(F)C([H])=C([H])C([H])=C1[H]	18.2
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H]	39.81
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(C#N)C([H])=C([H])C([H])=C1[H]	18.2
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(SC([H])([H])[H])C([H])=C([H])C([H])=C1[H]	23.99
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(C([H])=C([H])C([H])=C1[H])N(C([H])([H])[H])C([H])([H])[H]	23.99
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(C([H])=C([H])C([H])=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]	28.18
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(OC([H])(F)F)C([H])=C([H])C([H])=C1[H]	31.62
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H]	54.95
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H]	109.65
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C(Cl)=C([H])C([H])=C1[H]	120.23
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H]	257.04
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(C([H])=C([H])C([H])=C1[H])C(F)(F)F	74.13
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F	234.42
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(OC(F)(F)F)C([H])=C([H])C([H])=C1[H]	74.13
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C(OC(F)(F)F)=C([H])C([H])=C1[H]	562.34
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C(OC(F)(F)F)C([H])=C1[H]	1905.46
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(OC([H])([H])[H])C(OC([H])([H])[H])=C([H])C([H])=C1[H]	14.79
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C2C(OC([H])([H])C2([H])[H])=C([H])C([H])=C1[H]	19.95
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(C(=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])[H]	28.18
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(F)C(F)=C([H])C([H])=C1[H]	54.95
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(F)C([H])=C([H])C(F)=C1[H]	30.2
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(Cl)C(F)=C([H])C([H])=C1F	87.1
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])[C@@]1([H])C2=C(C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	22.68
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])[C@]1([H])C2=C(OC1([H])[H])C([H])=C([H])C([H])=C2[H]	19.95
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])[C@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	29.895
[H]C1=NN=C(N1C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1C([H])([H])[H])C1=C(Cl)C(Cl)=C([H])C([H])=C1[H]	77.81
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H]	40.74
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C(F)=C([H])C([H])=C1[H]	21.88
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H]	27.54
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(Cl)C([H])=C([H])C([H])=C1[H]	31.62
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F	436.52
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C2OC([H])([H])OC2=C([H])C([H])=C1[H]	14.79
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C1=C(F)C([H])=C([H])C(Cl)=C1[H]	70.79
[H]N(C1=NN=NN1C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C(C1=C([H])C([H])=C([H])C([H])=C1[H])(C([H])([H])[H])C([H])([H])[H]	26.92
[H]N(C(=O)[C@@]1([H])N(C(=O)N(C2=NC(=C([H])C([H])=C2[H])C([H])([H])[H])C1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(=C1Cl)C(F)(F)F	79.43
[H]N(C(=O)[C@@]1([H])N(C(=O)N(C1([H])[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(=C1Cl)C(F)(F)F	31.62
[H]N(C(=O)[C@@]1([H])N(C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(=C1Cl)C(F)(F)F	25.12
[H]N(C(=O)[C@@]1([H])N(C(=O)N(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(=C1Cl)C(F)(F)F	25.12
[H]N(C(=O)[C@@]1([H])N(C(=O)OC1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(=C1Cl)C(F)(F)F	15.85
[H]N(C(=O)[C@@]1([H])N(C(=O)N(C2=C([H])C(=NC([H])=C2[H])C([H])([H])[H])C1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(=C1Cl)C(F)(F)F	10
[H]N(C(=O)[C@@]1([H])N(C(=O)N(C([H])([H])[H])C1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1Cl	10
[H]N(C(=O)[C@@]1([H])N(C(=O)N(C2=C([H])C([H])=C([H])N=C2C([H])([H])[H])C1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(=C1Cl)C(F)(F)F	5.01
[H]N(C(=O)[C@@]1([H])N(C(=O)C([H])([H])OC1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(=C1Cl)C(F)(F)F	3.98
[H]N(C(=O)[C@@]1([H])N(C(=O)N([H])C1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(=C1Cl)C(F)(F)F	3.98
[H]N(C(=O)[C@@]1([H])N(C(=O)N(C2=C([H])N(C([H])=N2)C([H])([H])[H])C1([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(=C1Cl)C(F)(F)F	2.51
