smile	binding.affinity
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])=C2C([H])=C1C([H])([H])[H]	710
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])=C2C([H])=C1C([H])([H])[H]	150
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C([H])([H])C2=C([H])C(Cl)=C([H])C([H])=C2[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C([H])([H])C3=C([H])C([H])=C([H])C(Cl)=C3[H])=C2C([H])=C1C([H])([H])[H]	4400
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])C([H])([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C([H])([H])C3=C([H])C([H])=C(C([H])=C3[H])C([H])([H])C([H])([H])[H])=C2C([H])=C1C([H])([H])[H]	670
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(=C1O[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(=C2C([H])=C1C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	4300
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(=C1O[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(=C2C([H])=C1C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	480
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C2=C(C([H])=C(C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C3=C(C([H])=C(C([H])=C3C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])=C2C([H])=C1C([H])([H])[H]	700
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])[C@@]([H])(C2=C([H])C([H])=C(Cl)C([H])=C2[H])C([H])([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])[C@@]([H])(C3=C([H])C([H])=C(Cl)C([H])=C3[H])C([H])([H])[H])=C2C([H])=C1C([H])([H])[H]	490
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])[C@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])[C@@]([H])(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])[H])=C2C([H])=C1C([H])([H])[H]	430
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C2([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3C2([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C3([H])C([H])([H])C4=C([H])C([H])=C([H])C([H])=C4C3([H])[H])=C2C([H])=C1C([H])([H])[H]	700
[H]C1=C([H])C2=C(C([H])=C1OC([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1N([O-])[N+]2=O	7200
[H]N([H])C1=NC(=NC2=C1[N+](=O)C1=C(C([H])=C([H])C([H])=C1[H])N2[O-])C1=C([H])C([H])=C([H])C([H])=C1[H]	1600
[H]OC1=C(\N=N\C2=C([H])C([H])=C(C([H])=C2[H])C(=N[H])N([H])[H])C2=C(C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1N2[H]	5800
[H]C1=C([H])C2=C(C([H])=C1Br)C(=O)C1=C3C2=C([H])C([H])=C2C4=C5C(=C([H])C([H])=C6C(=O)C7=C(C([H])=C([H])C(Br)=C7[H])C(C([H])=C4[H])=C56)C(C([H])=C1[H])=C32	7700
[H]OC1=C(C([H])=C(Cl)C([H])=C1C(=O)N([H])C1=C(Cl)C([H])=C([H])C(=C1[H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])([H])[H]	3300
[H]N([H])[C@]1([H])OC2=C(C([H])=C(Br)C([H])=C2[H])[C@@]([H])([C@]([H])(C#N)C(=O)OC([H])([H])C([H])([H])[H])[C@]1([H])C(=O)OC([H])([H])C([H])([H])[H]	9000
