smile	binding.affinity
[H]OC1=C([H])C([H])=C(C([H])=C1[H])[C@]1([H])OC2=C(C([H])=C([H])C(O[H])=C2[H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]12[H]	18.9
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@@](N(C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])C2([H])[H])(C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H])C([H])([H])[H]	143
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@](N(C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])C2([H])[H])(C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H])C([H])([H])[H]	204.48
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@@](N(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])([H])C2([H])[H])(C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H])C([H])([H])[H]	416.5
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@@]([H])(N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C1([H])[H]	175
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@@]([H])(N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C1([H])[H]	252
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@]([H])(N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H]	2804.5
[H]OC1=C([H])C([H])=C2C(SC(=C2OC2=C([H])C([H])=C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])C2=C([H])C([H])=C(N([H])[H])C([H])=C2[H])=C1[H]	48.6
[H]OC1=C([H])C([H])=C2C(SC(=C2OC2=C([H])C([H])=C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])C2=C([H])C([H])=C(N([H])C(=O)C([H])([H])Cl)C([H])=C2[H])=C1[H]	2360
[H]OC1=C([H])C2=C(C([H])=C1[H])[C@@](N(C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])C2([H])[H])(C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H])C([H])([H])[H]	453.5
