smile	binding.affinity
[H]C1=C(Cl)C([H])=C2C(=O)C3=C(N(N=C3C([H])([H])[H])C([H])([H])[H])N(OC([H])([H])[H])C2=C1[H]	4590
[H]N([H])C1=C(C#N)C(OC([H])([H])C([H])([H])[H])=NC(N([H])C(=O)C([H])([H])[H])=C1[H]	492.5
[H]N([H])C1=C([H])C(=NC(OC([H])([H])C([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	350
[H]OC(=O)C1=C(N([H])C2=NC(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])=NC([H])=C2[H])C([H])=C([H])C([H])=C1[H]	1500
[H]OC(=O)C1=C(N([H])C2=NC(OC([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])=NC([H])=C2[H])C([H])=C([H])C([H])=C1[H]	700
[H]OC(=O)C1=C(N([H])C2=NC(OC3=C([H])C([H])=C([H])C([H])=C3[H])=NC([H])=C2[H])C([H])=C([H])C([H])=C1[H]	300
[H]N([H])C1=C([H])C(=NC(OC([H])([H])C([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(C([H])=C1OC([H])([H])[H])S(=O)(=O)C([H])([H])[H]	20.5
[H]N([H])C1=C([H])C(=NC(OC([H])([H])C([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(Br)C([H])=C1OC([H])([H])[H]	77
[H]N([H])C1=C([H])C(=NC(OC([H])([H])C([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(C([H])=C1OC([H])([H])[H])[N+]([O-])=O	69
[H]OC(=O)C1=C(N([H])C2=NC(=NC([H])=C2[H])N([H])C2=C([H])C([H])=C(C([H])=C2[H])[N+]([O-])=O)C([H])=C([H])C([H])=C1[H]	33
[H]OC(=O)C1=C(N([H])C2=NC(=NC([H])=C2[H])N([H])C2=C([H])C([H])=C(C([H])=C2[H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])=C([H])C([H])=C1[H]	37
[H]OC(=O)C1=C(N([H])C2=NC(=NC([H])=C2[H])N([H])C2=C([H])C3=C(C([H])=NN3[H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H]	46
[H]OC(=O)C1=C(N([H])C2=NC(=NC([H])=C2[H])N([H])C2=C([H])C3=C(N([H])N=C3[H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H]	55
[H]N([H])C1=C([H])C(=NC(OC([H])([H])C([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C1OC([H])([H])[H]	35
[H]ON1C2=C(C(=NN2C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C2=C([H])C(Cl)=C([H])C([H])=C12	2640
[H]OC(=O)C([H])([H])C([H])([H])OC1=C(C#N)C(N([H])[H])=C([H])C(=N1)N([H])C(=O)C([H])([H])[H]	4800
[H]N([H])C1=C([H])C(=NC(O[C@]2([H])C([H])([H])OC([H])([H])C2([H])[H])=C1C#N)N([H])C(=O)C([H])([H])[H]	890
[H]N([H])C1=C([H])C(=NC(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])[H]	2100
[H]N([H])C1=C([H])C(=NC(OC([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])[H]	2200
[H]OC([H])([H])C([H])([H])OC1=C(C#N)C(N([H])[H])=C([H])C(=N1)N([H])C(=O)C([H])([H])C1=C(OC([H])([H])[H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	74
[H]N([H])C1=C([H])C(=NC(OC([H])([H])C([H])([H])OC([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])C1=C(OC([H])([H])[H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	110
[H]N([H])C1=C([H])C(=NC(OC([H])([H])C([H])([H])S(=O)(=O)C([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])C1=C(OC([H])([H])[H])C([H])=C([H])C(OC([H])([H])[H])=C1[H]	400
[H]N([H])C1=C([H])C(=NC(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])[H]	8900
[H]OC(=O)C1=C(N([H])C2=NC(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=NC([H])=C2[H])C([H])=C([H])C([H])=C1[H]	1100
[H]N([H])C1=C([H])C(=NC(OC([H])([H])C([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1C([H])([H])[H]	400
[H]OC(=O)C1=C(N([H])C2=NC(=NC([H])=C2[H])N([H])C2=C(O[H])C([H])=C([H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H]	76
