smile	binding.affinity
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	22
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	6.7
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C([H])C(Cl)=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	5.4
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C(Cl)C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	9.5
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])C1=C([H])C(OC([H])([H])C([H])([H])[H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	16
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C([H])C(OC([H])([H])[H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	43
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])C1=C([H])C(F)=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	14
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])C1=C([H])C(Cl)=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	8.3
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	37
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C([H])(C([H])([H])[H])C([H])([H])[H]	31
[H]O[C@@]([H])(C([H])([H])C([O-])=O)C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C1=C(C(=C(N1C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=N1)C1=C([H])C([H])=C(F)C([H])=C1[H]	2.4
[H]O[C@@]([H])(C([H])([H])C([O-])=O)C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C1=C(C(=C(N1C([H])([H])C([H])([H])[H])C(=O)N([H])C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C([O-])=O)C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	0.85
[H]O[C@@]([H])(C([H])([H])C([O-])=O)C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C1=C(C(=C(N1C([H])([H])C([H])([H])[H])C(=O)N([H])C([H])([H])C1=C([H])N=C(C([H])=N1)C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	4.7
[H]O[C@@]([H])(C([H])([H])C([O-])=O)C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C1=C(C(=C(N1C([H])([H])C([H])([H])[H])C(=O)N([H])C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	1.6
[H]O[C@@]([H])(C([H])([H])C([O-])=O)C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C1=C(C(=C(N1C([H])([H])C([H])([H])[H])C(=O)N([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	30
[H]O[C@@]([H])(C([H])([H])C([O-])=O)C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C1=C(C(=C(N1C([H])([H])C([H])([H])[H])C(=O)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	2.8
[H]O[C@@]([H])(C([H])([H])C([O-])=O)C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C1=C(C(=C(N1C([H])([H])C([H])([H])[H])C(=O)N([H])C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C(=O)OC([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	1.6
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	3.8
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	5.2
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C(F)C(F)=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	2
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])C1=C(F)C(F)=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	14
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	37
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	15
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	4.9
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	17
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	12
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	16
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])C1=C(F)C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	8.7
[H]OC(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC1=C(C(=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	47
