smile	binding.affinity
[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	560
[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	1000
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	469.945
[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	179.89
[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[N+]([O-])=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	880
[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1[H])[N+]([O-])=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	230
[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])[N+]([O-])=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	54.975
[H]N(C(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	88
[H]N(C(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	180
[H]N(C(=O)C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	85
