smile	binding.affinity
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@@](=O)(O[H])O[P@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C([H])=C([H])C(=O)N([H])C1=O	7580
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C([H])=C([H])C(=O)N([H])C1=O	300
[H]O[C@@]1([H])C([H])([H])[C@@]2(N3C([H])=C([H])C(=O)N([H])C3=O)C([H])([H])[C@@]2([H])[C@]1([H])C([H])([H])O[P@](=O)(O[H])OP(=O)(O[H])O[H]	230
[H]O[C@@]1([H])C([H])([H])[C@@]([H])(O[C@]1([H])C([H])([H])O[P@](=O)(O[H])OP(=O)(O[H])O[H])N1C([H])=C([H])C(=O)N([H])C1=O	1720
[H]O[C@@]1([H])[C@]([H])(F)[C@@]([H])(O[C@]1([H])C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H])N1C([H])=C([H])C(=O)N([H])C1=O	5500
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C([H])=C([H])C(=S)N([H])C1=O	1220
[H]O[C@]1([H])[C@]([H])(O[H])[C@]([H])(O[C@@]1([H])N1C([H])=C([H])C(SC([H])([H])C([H])=C([H])[H])=NC1=O)C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H]	560
[H]O[C@]1([H])[C@]2([H])C([H])([H])[C@@]2(O[C@@]1([H])N1C([H])=C([H])C(=O)N([H])C1=O)C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H]	3500
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C(=O)N([H])C(=O)C([H])=C1I	15
[H]OC(=O)C([H])([H])SC1=NC(=O)N(C([H])=C1[H])[C@]1([H])O[C@]([H])(C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@@]1([H])O[H]	1700
[H]O[C@]1([H])[C@]([H])(O[H])[C@]([H])(O[C@@]1([H])N1C([H])=C([H])C(SC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=NC1=O)C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H]	800
[H]OC(=O)C([H])([H])C([H])([H])SC1=NC(=O)N(C([H])=C1[H])[C@]1([H])OC([H])(C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@@]1([H])O[H]	1100
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C([H])=C([H])C(=O)N([H])C1=S	253.5
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C([H])=C([H])C(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=NC1=O	4900
[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H])[C@@]1([H])O[H])N1C([H])=C([H])C(=O)N(C1=O)C([H])([H])[H]	2150
[H]O[C@]1([H])[C@]([H])(O[C@@]([H])(N2C([H])=C([H])C(=O)N([H])C2=O)[C@]1([H])N([H])[H])C([H])([H])O[P@@](=O)(O[H])OP(=O)(O[H])O[H]	3900
