smile	binding.affinity
[H]N1C(=NC(=C1C1=C([H])C([H])=NC([H])=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])[S@](=O)C([H])([H])[H]	42
[H]N(C(=O)C1=C([H])C(F)=C([H])C(=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C([H])C([H])=C(Cl)C(=C1[H])C([H])([H])OC1=C([H])C([H])=C([H])N=C1[H]	65
[H]N(C(=O)N([H])C1=C([H])C([H])=C(Cl)C(=C1[H])C([H])([H])OC1=C([H])C([H])=C([H])N=C1[H])C1=C([H])C(=NN1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	350
[H]OC([H])([H])C(N([H])C1=NC([H])=C([H])C(=N1)C([H])([H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12)(C([H])([H])[H])C([H])([H])[H]	1500
[H]N(C(=O)N([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C([H])C(=NN1C1=C([H])C([H])=C([H])C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	196
[H]N(C(=O)C1=C([H])C(F)=C([H])C(=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C([H])C([H])=C2N([H])C([H])=C(C2=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=NC([H])=C1[H]	630
[H]N(C(=O)C1=C([H])C(F)=C([H])C(=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C([H])C([H])=C2C([H])=C([H])N(C2=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=NC([H])=C1[H]	340
[H]C1=NC(=C(O1)C1=C([H])N2C(=NN=C2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H])C1=C(F)C([H])=C(F)C([H])=C1[H]	1.1
[H]N([H])C1=C(C([H])=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)C1=C([H])C(C#CC([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])=C([H])C([H])=C1[H]	1720
[H]N([H])C1=C(C([H])=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)C1=C([H])C([H])=C(C#CC([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])=C1[H]	3130
[H]N([H])C1=C(C([H])=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]	1740
[H]N1C([H])=NC(=C1C1=C([H])C2=C(C([H])=C1[H])N(C(=O)N2C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])[H]	50
[H]N1C([H])=NC(=C1C1=C([H])C2=C(C([H])=C1[H])N(C(=O)N2C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	140
[H]C1=NC(=C(O1)C1=C([H])C([H])=NC([H])=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	1460
[H]C1=NC(=C(O1)C1=C([H])C([H])=C2N(C(=O)N(C2=C1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	30
[H]C1=NC(=C(O1)C1=C([H])C2=C(N=NN2C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	0.9
[H]C1=NC(=C(O1)C1=C([H])N2C(=NN=C2C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	5
[H]N1C([H])=NC([H])=C1C1=C([H])C2=C(C([H])=C1[H])N(C(=O)N2C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	1000
[H]N([H])C1=C(C([H])=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	1100
[H]N([H])C1=C(C([H])=NN1C1=C([H])C(F)=C([H])C([H])=C1[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	6700
[H]N([H])C1=C(C([H])=NN1C1=C(F)C([H])=C([H])C([H])=C1[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	2860
[H]OC([H])([H])[C@@]([H])(N([H])C1=C([H])C(=C([H])C([H])=N1)C1=C(C2=NC([H])=C([H])C([H])=C2N1[H])C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])[H]	3
[H]N(C(=O)N([H])C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C(=NN1C1=C([H])C([H])=C([H])C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	0.0935
[H]N(C(=O)N([H])C1=C([H])C([H])=C(OC([H])([H])C([H])([H])C2=C([H])C([H])=NC([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C(=NN1C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	0.5
[H]N(C(=O)N([H])C1=C2C([H])=C([H])C([H])=C([H])C2=C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])=C1[H])C1=C([H])C(=NN1C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	6.4
[H]N([H])C1=C(C([H])=NN1C1=C([H])C([H])=C(F)C([H])=C1[H])C(=O)C1=C([H])C(=C([H])C([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H]	1280
[H]C1=NC([H])=C([H])C(=C1[H])C1=C(C2=NC([H])=C([H])C([H])=C2O1)C1=C([H])C([H])=C(F)C([H])=C1[H]	86
[H]C1=NC([H])=C([H])C(=C1[H])C1=C(C2=NC([H])=C([H])C([H])=C2N1OC([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	68
[H]C1=NC([H])=C([H])C(=C1[H])C1=C(C2=NC([H])=C([H])C([H])=C2N1[C@]([H])(OC([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	21
[H]C1=NC([H])=C([H])C(=C1[H])C1=C(C2=NC([H])=C([H])C([H])=C2N1C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	24
[H]C1=NC([H])=C([H])C(=C1[H])C1=C(C2=NC([H])=C([H])C([H])=C2N1C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H]	98
[H]N1N=C(C(=C1[H])C1=C([H])C2=C(C([H])=C1[H])N(C(=O)N2C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	200
[H]N1N=C(C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C2=C(C([H])=C1[H])N(C(=O)N2C([H])([H])[H])C([H])([H])[H]	2500
[H]N1N=C(C(=C1[H])C1=C([H])C2=C(C([H])=C1[H])N(C(=O)N2C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	200
[H]N1N=C(C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C2=C(C([H])=C1[H])N(C(=O)N2C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	680
[H]N1N=C(C(=C1[H])C1=C([H])C2=C(C([H])=C1[H])N(C(=O)N2C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[H]	9
[H]N1N=C(C(=C1[H])C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])N(C(=O)N2C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	730
[H]C1=NC(=C(O1)C1=C([H])C2=C(C([H])=C1[H])N(C(=O)N2C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[H]	800
