smile	binding.affinity
[H]OC(=O)C([H])([H])OC1=C([H])C([H])=C(C([H])=C1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1C([H])([H])C1=C2C([H])=C([H])C([H])=C([H])C2=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)O[H]	1307
[H]OC(=O)C([H])([H])OC1=C([H])C([H])=C(C([H])=C1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)O[H]	1820
[H]OC(=O)C([H])([H])OC1=C([H])C([H])=C(C([H])=C1C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)O[H]	2730
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])[C@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])[C@@]([H])(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])[H])=C2C([H])=C1C([H])([H])[H]	472.5
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C2([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3C2([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C3([H])C([H])([H])C4=C([H])C([H])=C([H])C([H])=C4C3([H])[H])=C2C([H])=C1C([H])([H])[H]	850
[H]OC(=O)C([H])([H])OC1=C([H])C([H])=C(C2=C([H])C([H])=C(C3=C([H])C([H])=C([H])C(=C3[H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])C(=C2[H])C([H])([H])C([H])([H])[H])C(=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	3270
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(=C1O[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(=C2C([H])=C1C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]	2700
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(=C1O[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(=C2C([H])=C1C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1955
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])=C2C([H])=C1C([H])([H])[H]	975
[H]OC1=C([H])C2=C(O[H])C(=C(C([H])=C2C(C(=O)N([H])C([H])([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C1O[H])C([H])([H])[H])C1=C(O[H])C2=C([H])C(O[H])=C(O[H])C(C(=O)N([H])C([H])([H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])=C2C([H])=C1C([H])([H])[H]	800
