smile	binding.affinity
[H]OC(=O)[C@@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C(C#N)=C1[H])C([H])([H])C([H])([H])C([H])([H])S[H]	1800
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])C([H])([H])P(=O)(O[H])O[H]	0.375
[H]ON([H])C(=O)C([H])([H])[C@@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C(=O)O[H]	220
[H]OC(=O)C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])[C@]([H])(C(=O)O[H])C([H])([H])P(=O)(O[H])O[H]	120
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])C([H])([H])[P@@](=O)(O[H])C([H])([H])C1=C(F)C(F)=C(F)C(F)=C1F	45.75
[H]OC(=O)[C@]([H])(C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])S[H]	1400
[H]OC(=O)C1=C([H])C(O[C@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C([H])([H])S[H])=C([H])C([H])=C1[H]	14
[H]OC(=O)C1=C([H])C(S[C@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C([H])([H])S[H])=C([H])C([H])=C1[H]	32
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C([H])([H])S[H]	51.5
[H]OC(=O)C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])[C@]([H])(C(=O)O[H])C([H])([H])[P@@](=O)(O[H])C([H])([H])C1=C(F)C(F)=C(F)C(F)=C1F	2400
[H]OC(=O)C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])[C@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C([H])([H])S[H]	1700
[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])N1OC(=O)N([H])C1=O	9500
[H]OC(=O)C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[C@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S[H]	290
[H]OC(=O)C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[C@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C([H])([H])S[H]	15
[H]OC(=O)C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])S[H]	730
[H]OC(=O)C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[C@]([H])(C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])S[H]	640
