smile	binding.affinity
[H]N([H])C1=NC([H])=NC2=C1SC1=C2C(=C([H])C(=N1)C1([H])C([H])([H])C1([H])[H])C(F)(F)F	2200
[H]N([H])C1=NC([H])=NC2=C1SC1=C2C([H])=C(C([H])=N1)C1=C([H])C([H])=C([H])C([H])=C1[H]	4950
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])[C@@]([H])(C([H])([H])C([H])([H])F)C([H])([H])N([H])C2=O	3
[H]N1C([H])=C([H])C2=C1C([H])([H])C([H])([H])N([H])C2=O	5000
[H]N1C(=C([H])C2=C1C([H])([H])C([H])([H])N([H])C2=O)C1=C([H])C([H])=NC(Cl)=C1[H]	147
[H]N([H])C1=C([H])C(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])C([H])([H])C([H])([H])N([H])C2=O	28
[H]OC([H])([H])C([H])([H])[C@@]1([H])C2=C(C([H])=C(N2[H])C2=C([H])C([H])=NC(=N2)N([H])[H])C(=O)N([H])C1([H])[H]	4
[H]OC([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C2=C(C([H])=C(N2[H])C2=C([H])C([H])=NC(=N2)N([H])[H])C(=O)N([H])C1([H])[H]	12
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N([H])C2=O	12.5
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])C([H])([H])[C@@]([H])(N([H])C2=O)C([H])([H])OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	52
[H]N1C(=C([H])C2=C1[C@]([H])(C([H])([H])[H])C([H])([H])N([H])C2=O)C1=C([H])C([H])=NC([H])=C1[H]	10
[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])C([H])([H])C([H])([H])N([H])C2=O	262
[H]N1C2=C(C([H])=C([H])C3=C2C([H])=C([H])N=C3[H])C2=C1C([H])([H])C([H])([H])N([H])C2=O	2
[H]N1C(=O)C2=C(N(C(=C2[H])C2=C([H])C([H])=NC([H])=C2[H])C([H])([H])[H])C([H])([H])C1([H])[H]	404
[H]N1C(=O)C2=C([H])C(=NN2C([H])([H])C1([H])[H])C1=C([H])C([H])=NC([H])=C1[H]	210
[H]N1C(=C([H])C2=C1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N([H])C2=O)C1=C([H])C([H])=NC([H])=C1[H]	3
[H]N1C(=C([H])C2=C1C(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])N([H])C2=O)C1=C([H])C([H])=NC([H])=C1[H]	6
[H]N1C(=C([H])C2=C1[C@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])N([H])C2=O)C1=C([H])C([H])=NC([H])=C1[H]	20
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])[C@]([H])(C([H])([H])[H])C([H])([H])N([H])C2=O	6
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])N([H])C2=O	4.5
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])C([H])([H])[C@@]([H])(N([H])C2=O)C([H])(C([H])([H])[H])C([H])([H])[H]	12
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])C([H])([H])[C@@]([H])(N([H])C2=O)C1([H])C([H])([H])C1([H])[H]	9.5
[H]N1C(=C([H])C2=C1[C@]([H])(C([H])([H])N([H])C2=O)C1([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=NC([H])=C1[H]	3
[H]N1C(=C([H])C2=C1[C@@]([H])(C([H])([H])C([H])([H])F)C([H])([H])N([H])C2=O)C1=C([H])C([H])=NC([H])=C1[H]	2
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])[C@@]([H])(C([H])([H])N([H])C2=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]	5
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N([H])C2=O	2
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])C(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])N([H])C2=O	5
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])[C@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])N([H])C2=O	19
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])[C@]([H])(C([H])([H])C([H])([H])C(F)(F)F)C([H])([H])N([H])C2=O	10
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])[C@]([H])(C([H])([H])C([H])([H])OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])N([H])C2=O	7
[H]N1C(=C([H])C2=C1C([H])([H])C([H])([H])N([H])C2=O)C1=C([H])C([H])=NC([H])=C1[H]	10
[H]N1C(=C([H])C2=C1C([H])([H])C([H])([H])N([H])C2=O)C1=C([H])C([H])=C([H])N=C1[H]	5000
[H]N1C(=C([H])C2=C1C([H])([H])C([H])([H])N([H])C2=O)C1=C(F)C([H])=NC([H])=C1[H]	9
[H]N1C(=C([H])C2=C1C([H])([H])C([H])([H])N([H])C2=O)C1=C([H])C([H])=NC([H])=N1	20
[H]N([H])C1=NC(=C([H])C([H])=N1)C1=C([H])C2=C(N1[H])C([H])([H])C([H])([H])N([H])C2=O	7
[H]N1C([H])=C([H])C2=C1N=C([H])C([H])=C2C1=C([H])C2=C(N1[H])C([H])([H])C([H])([H])N([H])C2=O	14
[H]N1C([H])=NC2=C1N=C([H])N=C2C1=C([H])C2=C(N1[H])C([H])([H])C([H])([H])N([H])C2=O	178
[H]N1C(=C([H])C2=C1C([H])([H])C([H])([H])N([H])C2=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	5000
[H]N([H])C1=NC(C2=C([H])C3=C(N2[H])C([H])([H])C([H])([H])N([H])C3=O)=C(Br)C([H])=N1	4
