smile	binding.affinity
[H]N1C([H])=C([H])C([H])=C1\C([H])=C1/C(=O)N([H])C2=C([H])C([H])=C([H])C(=C12)C([H])([H])[H]	510
[H]OC([H])([H])C(=O)N([H])C([H])([H])C1=C([H])N([H])C(=C1[H])C(=C1/C(=O)N([H])C2=C([H])C([H])=C(N([H])C(=O)N([H])[H])C([H])=C12)\C([H])([H])[H]	10
[H]N([H])C(=O)N([H])C1=C([H])C([H])=C2N([H])C(=O)\C(=C(/C3=C([H])C(=C([H])N3[H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])C2=C1[H]	3
[H]OC1=C([H])C([H])=C2N([H])C(=O)\C(=C(\[H])C3=C([H])C([H])=C([H])N3[H])C2=C1[H]	340
[H]N([H])C1=NC(=O)\C(N1[H])=C1\C2=C(N([H])C([H])=C2[H])C(=O)N([H])C([H])([H])C1([H])[H]	8830
[H]N([H])C(=O)N([H])C1=C([H])C([H])=C2N([H])C(=O)\C(=C(\[H])C3=C([H])C(=C([H])N3[H])C(=O)N([H])C([H])([H])C([H])([H])C3=C([H])N=C([H])N3[H])C2=C1[H]	14
[H]N([H])C(=O)N([H])C1=C([H])C([H])=C2N([H])C(=O)\C(=C(\[H])C3=C([H])C(=C([H])N3[H])C(=O)N([H])C([H])([H])C([H])([H])C3=C([H])C([H])=NC([H])=C3[H])C2=C1[H]	17
[H]OC1=C([H])C([H])=C2N([H])C(=O)\C(=C(\[H])C3=C(C([H])=C([H])N3[H])C([H])([H])[H])C2=C1[H]	280
[H]OC1=C([H])C([H])=C2N([H])C(=O)\C(=C(\[H])C3=C([H])C(=C([H])N3[H])C([H])([H])[H])C2=C1[H]	280
[H]OC1=C([H])C([H])=C2N([H])C(=O)\C(=C(\[H])C3=C([H])C([H])=C(N3[H])C([H])([H])[H])C2=C1[H]	680
[H]N([H])C(=O)N([H])C1=C([H])C([H])=C2N([H])C(=O)\C(=C(\[H])C3=C([H])C([H])=C([H])N3[H])C2=C1[H]	19
[H]OC(=O)C1=C([H])N([H])C(\C([H])=C2/C(=O)N([H])C3=C([H])C([H])=C(N([H])C(=O)N([H])[H])C([H])=C23)=C1[H]	9
[H]OC(=O)C1=C([H])N([H])C(\C([H])=C2/C(=O)N([H])C3=C([H])C([H])=C(N([H])C(=O)N([H])[H])C([H])=C23)=C1C([H])([H])[H]	9
[H]OC(=O)C([H])([H])C([H])([H])C1=C([H])N([H])C(\C([H])=C2/C(=O)N([H])C3=C([H])C([H])=C(N([H])C(=O)N([H])[H])C([H])=C23)=C1C([H])([H])[H]	39
[H]OC(=O)C([H])([H])C([H])([H])C1=C(N([H])C(\C([H])=C2/C(=O)N([H])C3=C([H])C([H])=C(N([H])C(=O)N([H])[H])C([H])=C23)=C1C([H])([H])[H])C([H])([H])[H]	57
