smile	binding.affinity
[H]N1C(=O)C([H])([H])C([H])([H])C2=C([H])C(=C([H])C([H])=C12)[C@@]([H])(N1C([H])=NC([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	350
[H]N1C(=O)C([H])([H])C([H])([H])C2=C1C([H])=C([H])C(=C2[H])N1C([H])=NC([H])=C1[H]	2000
[H]OC1=NC2=C(C([H])=C1[H])C([H])=C(\C([H])=C(/[H])N1C([H])=NC([H])=C1[H])C([H])=C2[H]	380
[H]N1C(=O)C([H])([H])C([H])([H])C2=C1C([H])=C([H])C(=C2[H])C1=C([H])C([H])=C([H])N=C1[H]	540
[H]N1C(=O)C([H])([H])C([H])([H])C2=C([H])C(\C([H])=C(/[H])N3C([H])=NC([H])=C3[H])=C([H])C([H])=C12	1200
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	4.75
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C([H])C([H])=C([H])N=C1[H]	500
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	220
[H]OC(=O)C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])[C@@]1([H])[C@]([H])(C2=C([H])N=C([H])C([H])=C2[H])[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C2([H])[H]	53.5
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])[C@]([H])(C2=C([H])N=C([H])C([H])=C2[H])[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C2([H])[H]	72
[H]OC(=O)C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])[C@@]1(C2=C([H])N=C([H])C([H])=C2[H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C2([H])[H])[C@@]1([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	340
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])[C@]1(C2=C([H])N=C([H])C([H])=C2[H])[C@]([H])(C([H])([H])OC2=C([H])C([H])=C(C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])C2([H])[H]	120
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])[C@@]1([H])[C@]([H])(C2=C([H])N=C([H])C([H])=C2[H])[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C2([H])[H]	52
[H]OC(=O)C1=C([H])C2=C(OC([H])([H])C3=C(C([H])=C([H])C([H])=C3[H])[C@@]2([H])SC([H])([H])C([H])([H])N(C([H])([H])[H])S(=O)(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	2200
[H]OC(=O)C1=C([H])C2=C(OC([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[C@@]2([H])SC([H])([H])C([H])([H])N([H])S(=O)(=O)C2=C([H])N=C([H])C([H])=C2[H])C([H])=C1[H]	1400
[H]OC(=O)C1=C([H])C2=C(C([H])=C1[H])[C@]([H])(SC([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])O2	370
[H]OC(=O)C1=C([H])C2=C(OC([H])([H])C3=C(C([H])=C([H])C([H])=C3[H])[C@]2([H])SC([H])([H])C([H])([H])N([H])C(=O)N([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	830
[H]OC(=O)C1=C([H])C2=C(OC([H])([H])C3=C(C([H])=C([H])C([H])=C3[H])[C@@]2([H])SC([H])([H])C([H])([H])N([H])C(=O)C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2OC([H])([H])[H])C([H])=C1[H]	850
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])[C@@]1([H])[C@]([H])(C2=C([H])N=C([H])C([H])=C2[H])[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C2([H])[H]	165
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])[C@]1([H])[C@]2([H])O[C@@]([H])(C([H])([H])C2([H])[H])[C@]1([H])C1=C([H])N=C([H])C([H])=C1[H]	500
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])[C@]1([H])[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(C2([H])[H])[C@]1(C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	790
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])O\N=C(/C1=C([H])C([H])=NC([H])=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C(F)(F)F	3
[H]OC(=O)C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])=NC([H])=C2[H])C([H])=C1[H]	106
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	1
[H]OC(=O)C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	150
[H]N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C1([H])N=NN=N1)S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	5
[H]N([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	60
[H]N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C(\[H])=C(/[H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([O-])=O)S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	7
[H]OC(=O)C([H])([H])O[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	18
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])N1C([H])=NC([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	21.5
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(F)C([H])=C1[H]	1
[H]OC([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	70
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])O\N=C(\C1=C([H])C([H])=C([H])N=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C(F)(F)F	7
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	1
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)C([H])([H])[H]	4
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	3
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])[N+]([O-])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	3
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])OC1=C([H])C([H])=C([H])N=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	3.25
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(N=[N+]=[N-])C([H])=C1[H]	4
[H]OC(=O)C(\[H])=C(/[H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	10
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C2C([H])=C([H])C([H])=C([H])C2=C1[H]	1.5
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F	2
[H]OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	20
[H]OC(=O)C([H])([H])S[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	2
[H]C1=C([H])C([H])=C(C([H])=N1)C([H])([H])C1=C(C(=O)C2=C(C([H])=C([H])C([H])=C2[H])C1=O)C([H])([H])[H]	490
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	26
[H]OC(=O)C(=C(/[H])C1=C([H])C(=C([H])C([H])=C1[H])[C@@]([H])(C1=C([H])C([H])=C([H])N=C1[H])C1=C(C(=O)C(=C(C1=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])\C([H])([H])[H]	520
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C1=C([H])C([H])=C([H])N=C1[H])C1=C(C(=O)C(=C(C1=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	1100
[H]C1=C([H])C([H])=C(C([H])=N1)[C@]([H])(C1=C(C(=O)C(=C(C1=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	720
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C1=C([H])C([H])=C([H])N=C1[H])C1=C(C(=O)C(=C(C1=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	63
[H]C1=C([H])C([H])=C(C([H])=N1)[C@]([H])(C1=C(C(=O)C(=C(C1=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	2900
[H]C1=C([H])C([H])=C(C([H])=N1)C([H])([H])C1=C(C(=O)C(=C(C1=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	400
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(/C1=C([H])C([H])=C([H])N=C1[H])C1=C(C(=O)C(=C(C1=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	180
[H]OC(=O)C(\[H])=C(/[H])C1=C(C(=O)C(=C(C1=O)C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])[H]	500
[H]C1=C([H])C([H])=C(C([H])=N1)[C@]([H])(C1=C(C(=O)C(=C(C1=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]	1225
[H]OC(=O)C([H])([H])C([H])([H])C1=C(C(=O)C(=C(C1=O)C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])[H]	970
[H]C1=C([H])C([H])=C(C([H])=N1)[C@]([H])(C1=C(C(=O)C(=C(C1=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	830
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])[C@]2([H])O[C@@]([H])(C([H])([H])C2([H])[H])[C@]1([H])C1=C([H])N=C([H])C([H])=C1[H]	2000
[H]N([C@]1([H])[C@@]([H])(C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([O-])=O)[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C2([H])[H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	2.3
[H]OC(=O)C(\[H])=C(/[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C([H])=NC([H])=C1[H]	60
[H]OC(=O)C(=C(\[H])C1=C([H])N(C(=C1[H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])\C([H])([H])[H]	44
[H]OC(=O)C(=C(/[H])C1=C([H])C([H])=C(N1[H])C([H])([H])N1C([H])=NC([H])=C1[H])\C([H])([H])[H]	9100
[H]OC(=O)C(=C(\[H])C1=C([H])C([H])=C(N1C([H])([H])[H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])\C([H])([H])[H]	50
[H]OC(=O)C(=C(\[H])C1=C([H])C([H])=C(N1C([H])([H])[H])C([H])([H])N1C([H])=NC([H])=C1[H])\C([H])([H])[H]	1000
[H]OC(=O)C(\[H])=C(/[H])C1=C([H])C([H])=C(N1C([H])([H])[H])C([H])([H])N1C([H])=NC([H])=C1[H]	3800
[H]OC(=O)C(\[H])=C(/[H])C1=C([H])N(C(=C1[H])C([H])([H])N1C([H])=NC([H])=C1[H])C([H])([H])[H]	4600
[H]C1=C([H])N(C([H])=N1)C([H])([H])C1=C([H])C([H])=C(N1C([H])([H])[H])[C@]1([H])C([H])([H])[C@@]1([H])C(=O)OC([H])([H])[H]	9100
[H]OC(=O)C(=C(/[H])C1=C([H])N(C(=C1[H])C([H])([H])N1C([H])=NC([H])=C1[H])C([H])([H])[H])\C([H])([H])[H]	1600
[H]OC(=O)C(=C(\[H])C1=C([H])C([H])=C(N1C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])\C([H])([H])[H]	2100
[H]OC(=O)C(=C(\[H])C1=C([H])C([H])=C(N1C([H])([H])C([H])([H])[H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H])\C([H])([H])[H]	42
[H]OC(=O)[C@@]1([H])OC2=C(C([H])=C(C(=O)C([H])([H])[H])C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC3=C(C(O[H])=C(C([H])=C3[H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])=C2[H])C([H])([H])C1([H])[H]	6000
[H]C1=C([H])C(=C([H])C2=C1N(C(=C2SC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(C([O-])=O)(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	2000
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C(Cl)=C1[H]	40
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1C([H])([H])[H]	200
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C2C([H])=C([H])C([H])=C([H])C2=C1[H]	77.5
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])[N+]([O-])=O	120
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H]	2000
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	940
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C1=C([H])N=C([H])C([H])=C1[H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	50
[H]OC(=O)C1=C([H])C2=C(SC(=C2[H])[C@@]([H])(N2C([H])=NC([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H]	114
[H]OC(=O)[C@]1([H])C([H])([H])C2=C(C([H])=C(S2)C([H])([H])C([H])([H])N2C([H])=NC([H])=C2[H])C([H])([H])C1([H])[H]	1850
[H]OC(=O)C1=C([H])C2=C(SC(=C2[H])C([H])([H])C([H])([H])N2C([H])=NC([H])=C2[H])C([H])([H])C1([H])[H]	100
[H]OC(=O)C1=C([H])C2=C(C([H])=C(S2)C([H])([H])N2C([H])=NC([H])=C2[H])C([H])([H])C1([H])[H]	9.5
[H]OC(=O)[C@@]1([H])C([H])([H])C2=C(SC(=C2[H])C([H])([H])C([H])([H])N2C([H])=NC([H])=C2[H])C([H])([H])C1([H])[H]	1020
[H]OC(=O)[C@]1([H])C([H])([H])C2=C(C([H])=C(S2)C([H])([H])N2C([H])=NC([H])=C2[H])C([H])([H])C1([H])[H]	23
[H]OC(=O)[C@@]1([H])C([H])([H])C2=C(SC(=C2[H])C([H])([H])N2C([H])=NC([H])=C2[H])C([H])([H])C1([H])[H]	86
[H]OC(=O)C1=C([H])C2=C(S1)C([H])([H])C([H])([H])[C@]([H])(C([H])([H])N1C([H])=NC([H])=C1[H])C2([H])[H]	114
[H]OC(=O)C1=C([H])C2=C(S1)C([H])([H])[C@@]([H])(C([H])([H])N1C([H])=NC([H])=C1[H])C([H])([H])C2([H])[H]	2680
[H]OC(=O)C1=C([H])C2=C(SC(=C2[H])C([H])([H])N2C([H])=NC([H])=C2[H])C([H])([H])C1([H])[H]	93
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])OC([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])N1C([H])=NC([H])=C1[H]	730
[H]OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])OC([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])N1C([H])=NC([H])=C1[H]	270
[H]C1=C([H])N(C([H])=N1)C([H])([H])[C@@]([H])(OC([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])OC([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	1610
[H]C1=C([H])N(C([H])=N1)C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])OC([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	4000
[H]\C(=C(\[H])C([H])([H])[C@@]([H])(C([H])([H])OC([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])N1C([H])=NC([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H]	390
[H]C1=C([H])N(C([H])=N1)C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])OC([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	750
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])OC([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])N1C([H])=NC([H])=C1[H]	1430
[H]C1=C([H])N(C([H])=N1)C([H])([H])C([H])([H])OC1=C([H])C([H])=C([H])C([H])=C1C(=O)OC([H])([H])C([H])([H])[H]	4400
[H]OC(=O)C([H])([H])C([H])([H])N1C([H])=C(C2=C1C([H])=C([H])C(=C2[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])N1C([H])=NC([H])=C1[H]	82
[H]OC(=O)C([H])([H])C([H])([H])N1C([H])=C(C2=C1C([H])=C([H])C(=C2[H])C([H])([H])[H])C([H])([H])N1C([H])=NC([H])=C1[H]	42
[H]N1C([H])=C(C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])N1C([H])=NC([H])=C1[H]	25
[H]OC(=O)C([H])([H])C([H])([H])N1C([H])=C(C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])N1C([H])=NC([H])=C1[H]	19
[H]N(C(=O)C([H])([H])[H])C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])=NC([H])=C2[H])C([H])=C1[H]	4000
[H]C1=C([H])N(C([H])=N1)C([H])([H])C([H])([H])OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H]	2900
[H]OC(=O)C([H])([H])OC1=C([H])C([H])=C(OC([H])([H])C([H])([H])N2C([H])=NC([H])=C2[H])C([H])=C1[H]	95
[H]OC(=O)C([H])([H])C([H])([H])N1C2=C(C([H])=C([H])C([H])=C2[H])C(=C1C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])N1C([H])=NC([H])=C1[H]	8.2
