smile	binding.affinity
[H]OC(=O)[C@]([H])(SC1=NC(Cl)=C([H])C(=N1)N([H])C1=C([H])C([H])=C([H])C(=C1C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	3900
[H]OC(=O)[C@]([H])(SC1=NC(N([H])C2=C(C(=C([H])C([H])=C2[H])C([H])([H])[H])C([H])([H])[H])=C([H])C(Cl)=N1)C1=C([H])C([H])=C([H])C2=C([H])C([H])=C([H])C([H])=C12	5100
[H]N(C1=NC(S[C@@]([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=NC(Cl)=C1[H])C1=C([H])C([H])=C2N=C([H])C([H])=C([H])C2=C1[H]	5600
[H]OC(=O)[C@]([H])(SC1=NC(N([H])C2=C([H])C(OC([H])([H])C(F)(F)F)=C([H])C(OC([H])([H])C(F)(F)F)=C2[H])=C([H])C(Cl)=N1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	2600
[H]OC(=O)[C@]([H])(SC1=NC(N([H])C2=C([H])C([H])=C(C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C([H])C(Cl)=N1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	1600
[H]OC(=O)[C@]([H])(SC1=NC(N([H])C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C([H])C(Cl)=N1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	1300
[H]OC(=O)[C@]([H])(SC1=NC(N([H])C2=C([H])C([H])=C(C([H])=C2[H])C2=C([H])C([H])=C(C#N)C([H])=C2[H])=C([H])C(Cl)=N1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	1700
[H]OC(=O)[C@]([H])(SC1=NC(N([H])C2=C(OC([H])([H])[H])C([H])=C(C3=C([H])C([H])=C([H])C([H])=C3[H])C(=C2[H])C([H])([H])[H])=C([H])C(Cl)=N1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]	2100
[H]OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1=C(SC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2=C([H])C(=C([H])C([H])=C2N1C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]	2105
[H]OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1=C(C2=C([H])C(=C([H])C([H])=C2N1C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C([H])C(F)=C(C([H])=C1[H])C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])[H]	3
