smile	binding.affinity
[H]O[C@]([H])(C([H])([H])OC1=C([H])C(=C([H])C([H])=C1[H])N1C(=O)\C(=N\C2=C([H])C(=C([H])C([H])=C2[H])C(F)(F)F)C2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	27
[H]C1=C([H])C([H])=C2C(=C1[H])N(C(=O)\C2=N\C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C1=C([H])C([H])=C([H])C(OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C1[H]	87
[H]C1=C([H])C([H])=C2C(=C1[H])N(C(=O)\C2=N\C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C1=C([H])C([H])=C(OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=C1[H]	78
[H]C1=C([H])C([H])=C2C(=C1[H])N(C(=O)\C2=N\C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C1=C([H])C([H])=C([H])C(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=C1[H]	26
[H]C1=C([H])C([H])=C2C(=C1[H])N(C(=O)\C2=N\C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C1=C([H])C([H])=C([H])C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C1[H]	45
[H]C1=C([H])C([H])=C2C(=C1[H])N(C(=O)\C2=N\C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C1=C([H])C([H])=C([H])C(OC([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C1[H]	38
[H]C1=C([H])C([H])=C2C(=C1[H])N(C(=O)\C2=N\C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C1=C([H])C([H])=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=C1[H]	70
[H]C1=C([H])C([H])=C2C(=C1[H])N(C(=O)\C2=N\C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C1=C([H])C([H])=C([H])C(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=C1[H]	29
[H]C1=C([H])C([H])=C2C(=C1[H])N(C(=O)\C2=N\C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C1=C([H])C([H])=C([H])C(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C1[H]	5
[H]C1=C([H])C([H])=C(C([H])=C1[H])N1C(=O)\C(=N\C2=C([H])C(=C([H])C([H])=C2[H])C(F)(F)F)C2=C1C([H])=C([H])C([H])=C2[H]	17
