smile	binding.affinity
[H]OC(=O)C([H])([H])N1C(=O)C2=C([H])C([H])=C([H])C3=C2C(=C([H])C(=C3[H])C(=O)C([H])([H])Br)C1=O	4300
[H]OC(=O)C([H])([H])N1C(=O)C2=C([H])C([H])=C([H])C3=C2C(=C([H])C(=C3[H])C(=O)C([H])([H])Cl)C1=O	5475
[H]OC(=O)C([H])([H])N1C(=O)C2=C([H])C([H])=C([H])C3=C2C(=C([H])C(=C3[H])C(=O)C([H])([H])[H])C1=O	3520
[H]OC(=O)C([H])([H])N1C(=O)C2=C([H])C([H])=C([H])C3=C2C(=C([H])C(=C3[H])C(=O)C([H])([H])I)C1=O	3450
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])[H]	6700
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C(N([H])C(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	240
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])[H]	8800
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3700
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C(N([H])C(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H])C([H])([H])[H]	2800
[H]OC(=O)C([H])([H])N([H])C(=O)C1=C([H])C([H])=C(N([H])C(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	9600
[H]N1C(=O)N([H])[C@]2(C1=O)C1=C([H])C(F)=C([H])C([H])=C1OC([H])([H])C2([H])[H]	250
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	7900
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3200
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C(F)C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]	8200
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])[N+]([O-])=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	560
[H]OC(=O)C([H])([H])C1=NN(C(=O)C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C1=NC2=C(S1)C([H])=C([H])C(=C2[H])C(F)(F)F	25.5
[H]OC(=O)C([H])([H])N1C(=O)C2=C([H])C([H])=C([H])C3=C([H])C([H])=C([H])C1=C23	670
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H]	5000
[H]OC(=O)C([H])([H])N(C(=O)C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])[N+]([O-])=O	5800
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]	3000
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C(=C([H])C([H])=C1[H])[N+]([O-])=O	860
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	960
[H]OC(=O)C([H])([H])N(C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H]	1800
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(N([H])C(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	645
[H]OC(=O)C([H])([H])N(C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])[N+]([O-])=O	4400
[H]OC(=O)C([H])([H])N(C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C(N([H])C(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	380
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C2=C(C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	400
[H]OC(=O)C([H])([H])N(C1=C([H])C(=C([H])C([H])=C1[H])[N+]([O-])=O)S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	8700
[H]OC(=O)C([H])([H])N(C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C(N([H])[H])C([H])=C1[H]	9300
[H]OC(=O)C1=C(N([H])S(=O)(=O)C2=C([H])C([H])=C([H])C3=C([H])C([H])=C([H])C([H])=C23)C([H])=C([H])C([H])=C1[H]	7000
[H]OC(=O)C([H])([H])N(C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C([H])C(=C1[H])[N+]([O-])=O	1300
[H]OC(=O)C([H])([H])N(C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C2C([H])=C([H])C([H])=C([H])C2=C1[H]	4500
[H]OC(=O)C1=C(N([H])S(=O)(=O)C2=C([H])C([H])=C(N([H])[H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H]	7900
[H]OC(=O)C([H])([H])N(C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[N+]([O-])=O	3600
[H]OC(=O)C([H])([H])N(C1=C(Cl)C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H]	7600
[H]OC(=O)C([H])([H])N(C(=S)C1=C([H])C([H])=C([H])C2=C(C(OC([H])([H])[H])=C([H])C([H])=C12)C(F)(F)F)C([H])([H])[H]	50
[H]OC(=O)C([H])([H])C1=C(C(=O)C2=C3C(C([H])=C([H])C([H])=C13)=C([H])C([H])=C2[H])C([H])([H])[H]	2500
[H]OC(=O)C([H])([H])N(C(=O)C1=C([H])C([H])=C([H])C(=C1[H])[N+]([O-])=O)C1=C([H])C([H])=C(C([H])=C1[H])[N+]([O-])=O	130
[H]OC(=O)C1=C([H])C(=O)C2=C([H])C([H])=C(O[H])C([H])=C2O1	2200
[H]OC1=C([H])C([H])=C2C(=O)C([H])=C(OC2=C1[H])C(=O)OC([H])([H])C([H])([H])[H]	2300
[H]OC(=O)C([H])([H])N1C(=O)C2=C([H])C([H])=C([H])C3=C2C(=C([H])C(N=C=S)=C3[H])C1=O	300
[H]OC1=C([H])C([H])=C2C(=O)C([H])=C(OC2=C1[H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H]	3100
[H]OC1=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])N(C1=O)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	78.5
[H]OC(=O)C([H])([H])N1C(=S)S\C(=C(\[H])/C(=C(\[H])C2=C([H])C([H])=C([H])C([H])=C2[H])/C([H])([H])[H])C1=O	45
[H]N1C(=O)N([H])[C@]2(C1=O)C1=C(C([H])=C([H])C([H])=C1[H])C1=C2C([H])=C(F)C([H])=C1[H]	300
[H]OC(=O)C([H])([H])C1=NN(C(=O)C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C1=C([H])C([H])=C(Br)C([H])=C1F	24
[H]N1C(=O)C(=O)[C@@]([H])(C(=O)OC([H])([H])C([H])([H])[H])[C@@]11C2=C([H])C(F)=C([H])C([H])=C2OC([H])([H])C1([H])[H]	910
[H]OC1=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])N(C1=O)C([H])([H])C1=C([H])C([H])=NC([H])=C1[H]	110
[H]OC(=O)C([H])([H])N1C(=O)C2=C([H])C(N=[N+]=[N-])=C([H])C3=C([H])C([H])=C([H])C(C1=O)=C23	3600
[H]OC1=C([H])C([H])=C2C(=O)C([H])=C(OC2=C1[H])C(=O)OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	2500
[H]N1C(=O)C([H])([H])[C@@]2(C3=C(C([H])=C([H])C([H])=C3[H])C3=C2C([H])=C(F)C([H])=C3[H])S1(=O)=O	160
[H]N1C(=O)C([H])([H])C2(C3=C(C([H])=C([H])C([H])=C3[H])C3=C2C([H])=C([H])C([H])=C3[H])S1(=O)=O	1825
[H]N1C(=O)C([H])([H])C2(C3=C(C([H])=C([H])C(F)=C3[H])C3=C2C([H])=C(F)C([H])=C3[H])S1(=O)=O	22.5
[H]N1C(=O)C([H])([H])C2(C1=O)C1=C(C([H])=C([H])C(F)=C1[H])C1=C2C([H])=C(F)C([H])=C1[H]	7
[H]OC1=C([H])C(O[H])=C2C(=O)C(O[H])=C(OC2=C1[H])C1=C([H])C(O[H])=C(O[H])C([H])=C1[H]	7700
[H]N1C(=O)N([H])C2(C1=O)C1=C(C([H])=C([H])C(F)=C1[H])C1=C2C([H])=C(F)C([H])=C1[H]	7
[H]N1C(=O)C([H])([H])[C@@]2(C3=C(C([H])=C([H])C([H])=C3[H])C3=C2C([H])=C(Cl)C([H])=C3[H])S1(=O)=O	169
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(N([H])OC(=O)C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	6030
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(N([H])C(=O)N([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	2750
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(N([H])C(=O)C(\[H])=C(/[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	690
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	2170
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(N([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	7040
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])OC2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	2640
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(N([H])C(\S[H])=N\C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	8420
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C(N([H])C(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])=C([H])C([H])=C1[H]	7120
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])OC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]	3500
[H]OC(=O)C([H])([H])N([H])S(=O)(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C1[H]	4220
