smile	binding.affinity
[H]OC(=O)C([H])([H])N1C2=C(SC([H])([H])[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@]3([H])N(C(=O)[C@]4([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])[C@]([H])(O[H])C3([H])[H])C3([H])C([H])([H])C4=C(C([H])=C([H])C([H])=C4[H])C3([H])[H])C([H])([H])O[H])C1=O)C([H])=C([H])C([H])=C2[H]	0.023
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]3([H])N(C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])O[H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	382
[H]OC(=O)C([H])([H])N1C2=C(SC([H])([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]3([H])N(C(=O)[C@@]4([H])N(C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])[C@@]([H])(O[H])C3([H])[H])C3([H])C([H])([H])C4=C(C([H])=C([H])C([H])=C4[H])C3([H])[H])C([H])([H])O[H])C1=O)C([H])=C([H])C([H])=C2[H]	5.6
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]3([H])N(C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])O[H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H]	10
[H]OC(=O)C([H])([H])N1C2=C(SC([H])([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]3([H])N(C(=O)[C@@]4([H])N(C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])[C@@]([H])(O[H])C3([H])[H])C([H])([H])C3=C([H])C([H])=C([H])S3)C([H])([H])O[H])C1=O)C([H])=C([H])C([H])=C2[H]	0.22
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@]1([H])N(C(=O)[C@]2([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]3([H])N(C(=O)[C@@]4([H])N(C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])[C@@]([H])(O[H])C3([H])[H])C([H])([H])C3=C([H])C([H])=C([H])S3)C([H])([H])O[H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3C2([H])[H])C2=C(C([H])=C([H])C([H])=C2[H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H]	10
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]3([H])N(C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])O[H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]	0.9
[H]OC(=O)C([H])([H])N1C2=C(SC([H])([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N3C(=O)C4(N(C([H])([H])C([H])([H])C5=C([H])C([H])=C([H])C([H])=C5[H])C3([H])[H])C([H])([H])C([H])([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C4([H])[H])C([H])([H])O[H])C1=O)C([H])=C([H])C([H])=C2[H]	24.1
[H]OC(=O)[C@@]1([H])N(C(=O)[C@]2([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]3([H])N(C(=O)[C@@]4([H])N(C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])[C@@]([H])(O[H])C3([H])[H])C([H])([H])C3=C([H])C([H])=C([H])S3)C([H])([H])O[H])C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3C2([H])[H])C2=C(C([H])=C([H])C([H])=C2[H])C1([H])[H]	24
[H]OC(=O)C([H])([H])N1C2=C(SC([H])([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]3([H])N(C(=O)[C@@]4([H])N(C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])[C@@]([H])(O[H])C3([H])[H])C([H])([H])C3=C([H])C([H])=C([H])S3)C([H])([H])O[H])C1=O)C([H])=C([H])C([H])=C2[H]	83
