smile	binding.affinity
[H]OC(=O)C1=C(O[H])C([H])=C([H])C(=C1[H])S(=O)(=O)N([H])C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C(=O)N([H])[C@]([H])(C([H])=O)C([H])([H])C(=O)O[H]	150
[H]OC(=O)C1=C(O[H])C([H])=C([H])C(=C1[H])S(=O)(=O)N([H])C([H])([H])C1=NC([H])=C(C([H])=C1[H])C(=O)N([H])[C@]([H])(C([H])=O)C([H])([H])C(=O)O[H]	880
[H]OC(=O)C1=C(O[H])C([H])=C([H])C(=C1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(S1)C(=O)N([H])[C@]([H])(C(=O)C([H])([H])SC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1Cl)C([H])([H])C(=O)O[H]	4000
[H]OC(=O)C1=C(O[H])C([H])=C([H])C(=C1[H])S(=O)(=O)N([H])C([H])([H])C1=NC([H])=C(C([H])=C1[H])C(=O)N([H])[C@]([H])(C(=O)C([H])([H])SC([H])([H])C1=C(Cl)C([H])=C([H])C([H])=C1[H])C([H])([H])C(=O)O[H]	810
[H]OC(=O)C1=C(O[H])C([H])=C([H])C(=C1[H])S(=O)(=O)N([H])C([H])([H])C1=C([H])C([H])=C(S1)C(=O)N([H])[C@]([H])(C([H])=O)C([H])([H])C(=O)O[H]	50
[H]OC(=O)C1=C(O[H])C([H])=C([H])C(=C1[H])S(=O)(=O)N([H])C([H])([H])C1=C([H])C([H])=C(S1)C(=O)N([H])[C@]([H])(C(=O)C([H])([H])SC([H])([H])C1=C(Cl)C([H])=C([H])C([H])=C1[H])C([H])([H])C(=O)O[H]	330
[H]OC(=O)C1=C(O[H])C([H])=C([H])C(=C1[H])S(=O)(=O)N([H])C([H])([H])C1=C([H])C(=C(S1)C(=O)N([H])[C@]([H])(C(=O)C([H])([H])SC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1Cl)C([H])([H])C(=O)O[H])C([H])([H])[H]	710
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C1=C([H])C(\C([H])=C(/[H])C(=O)OC([H])([H])[H])=C([H])C([H])=C1OC([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])SC([H])([H])C1=C(F)C([H])=C([H])C([H])=C1Cl	3850
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C1=C([H])C(OC([H])([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])=C([H])C([H])=C1OC([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])SC([H])([H])C1=C(F)C([H])=C([H])C([H])=C1Cl	6300
[H]OC(=O)C([H])([H])OC1=C([H])C([H])=C(OC([H])([H])C([H])([H])[H])C(=C1[H])C([H])([H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)C([H])([H])SC([H])([H])C1=C(F)C([H])=C([H])C([H])=C1Cl)C([H])([H])C(=O)O[H])C([H])(C([H])([H])[H])C([H])([H])[H]	810
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C1=C(OC([H])([H])[H])C([H])=C([H])C(Br)=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])SC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	1890
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C1=C([H])C(OC([H])([H])C(=O)OC([H])([H])[H])=C([H])C([H])=C1OC([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])SC([H])([H])C1=C(F)C([H])=C([H])C([H])=C1Cl	9300
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C1=C(OC([H])([H])[H])C([H])=C([H])C(=C1[H])C(=O)C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])SC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	3390
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(C1=C(OC([H])([H])[H])C([H])=C([H])C(Br)=C1[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])SC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	4505
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(C1=C(OC([H])([H])[H])C([H])=C([H])C(Br)=C1[H])C([H])([H])C#C[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])SC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	2281
[H]N1C(=O)C(=O)C2=C([H])C([H])=C([H])C([H])=C2C1=O	1910
[H]C1=C(N=C(S1)[C@]1([H])OC2=C(OC1([H])[H])C([H])=C([H])C([H])=C2[H])C1=C([H])C([H])=C([H])C(=C1[H])C(F)(F)F	2700
[H]OC(=O)C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(C1=C(OC([H])([H])[H])C([H])=C([H])C(Br)=C1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])SC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]	5380
