smile	binding.affinity
[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])\N=C(/N([H])[H])N([H])[N+]([O-])=O	4280
[H]N([H])N([H])[C@@]([H])(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([O-])=O)[N+]([H])([H])[H]	4300
[H]N([H])C(=N\C([H])([H])C([H])([H])[H])\N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([O-])=O)[N+]([H])([H])[H]	6100
[H]N([H])C(=N\C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])[N+]([H])([H])[H])\N([H])C([H])([H])C([H])=C([H])[H]	2100
[H]C#CC([H])([H])\N=C(\N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([O-])=O)[N+]([H])([H])[H]	620
[H]N([H])C(=N\C([H])([H])C([H])([H])C([H])([H])[H])\N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([O-])=O)[N+]([H])([H])[H]	1.8
[H]N=C(SC([H])([H])C([H])([H])[H])N([H])[H]	5.2
[H]N([H])C1=NC([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H]	2450
[H]N([H])C1=N[C@@]([H])(C([H])([H])C([H])=C([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	600
[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C1=C([H])C(=C([H])C([H])=C1[N+]([O-])=O)C([H])([H])[H]	9000
[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[N+]([O-])=O	7655
[H]OC([H])([H])[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C1=C([H])C(=C([H])C([H])=C1[N+]([O-])=O)C([H])([H])[H]	5000
[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])SC1=C([H])C(=C([H])C([H])=C1[N+]([O-])=O)C([H])([H])[H]	4000
[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])C([H])([H])[H]	3935
[H]O\N=C(\SC([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C(=O)O[H]	7000
[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])\N=C(/S[H])N([H])[H]	3600
[H]\C(=C(\[H])C1=C(OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C([H])=C1OC([H])([H])[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1C(F)(F)F	1020
[H]\C(=C(\[H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1OC([H])([H])[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1C(F)(F)F	280
[H]\C(=C(\[H])C1=C(OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C([H])=C1OC([H])([H])[H])C(=O)C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F	1840
[H]\C(=C(\[H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])C(=O)C1=C([H])C([H])=C(F)C([H])=C1[H]	30
[H]\C(=C(\[H])C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1OC([H])([H])[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1C(F)(F)F	910
[H]\C(=C(\[H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1OC([H])([H])[H])C(=O)C1=C([H])C([H])=C(F)C([H])=C1F	640
[H]\C(=C(\[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1OC([H])([H])[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1C(F)(F)F	840
[H]N([H])C1=NC([H])([H])C(C(=C1[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	100
[H]N([H])C1=N[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C(=C1[H])C([H])([H])[H]	100
[H]N([H])C1=N[C@@]([H])(C([H])([H])C([H])=C([H])[H])C([H])([H])C(=C1[H])C([H])([H])[H]	25
[H]N([H])C1=NC([H])([H])C([H])([H])C(=C1[H])C([H])([H])[H]	22
[H]N([H])C1=N[C@@]([H])(C([H])([H])C([H])([H])[H])[C@@]([H])(O1)C([H])([H])C([H])([H])[H]	93
[H]N([H])C1=N[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])O1	1600
[H]N([H])C1=N[C@]2([H])[C@]([H])(Cl)[C@]2([H])[C@@]([H])(C([H])([H])[H])C1([H])[H]	7
[H]N([H])C1=N[C@@]([H])(C([H])([H])C([H])([H])[H])[C@]([H])(O1)C([H])([H])[H]	145
[H]N([H])C1=N[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(O1)C([H])([H])C([H])([H])C([H])([H])[H]	4650
[H]N([H])C1=NC([H])([H])[C@]([H])(O1)C([H])([H])C([H])([H])[H]	280
[H]N([H])C1=NC([H])([H])C([H])([H])O1	7900
[H]N([H])C1=N[C@@]([H])(C([H])([H])[H])[C@]([H])(O1)C([H])([H])C([H])([H])[H]	140
[H]N([H])C1=N[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(O1)C([H])([H])[H]	80.5
[H]N([H])C1=N[C@]([H])(C([H])([H])[H])C([H])([H])O1	1500
[H]N([H])C1=N[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(O1)C([H])([H])[H]	365
[H]N([H])C1=NC([H])([H])[C@@]([H])(O1)C([H])([H])[H]	74
[H]N([H])C1=N[C@@]([H])(C([H])([H])[H])[C@]([H])(O1)C([H])([H])[H]	150
[H]N([H])C1=NC([H])([H])[C@]([H])(O1)C([H])([H])Br	500
[H]N([H])C(=N/C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C(=O)N([H])[C@@]1([H])C([H])([H])C([H])([H])N([H])[C@]1([H])C(=O)N([H])[H])\N([H])[N+]([O-])=O	9230
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])[H]	4280
[H]N1N=C(Br)C2=C([H])C([H])=C([H])C(C#N)=C12	5700
ON(=O)C1=C2NN=C(Br)C2=CC=C1	2200
[H]N(C1=NC2=C(S1)C([H])=C([H])C([H])=C2[H])C1=C(C#N)C([H])=NC2=C([H])C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])=C(OC([H])([H])[H])C([H])=C12	2180
[H]N=C(N([H])[N+]([O-])=O)N([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C(=O)N([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@]1([H])C(=O)C([H])([H])[H]	5760
[H]N=C(N([H])[N+]([O-])=O)N([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])N([H])C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])N([H])[H]	3510
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])[H]	5840
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])([H])[H]	530
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1=C([H])C(Cl)=C([H])C([H])=C1[H])C([H])([H])[H]	4865
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H]	7420
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])[H]	4420
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1Cl)C([H])([H])[H]	4091.5
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H]	2744
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])[H]	2359.5
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C([H])([H])[H]	4030
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])([H])[H])C([H])([H])[H]	6394.5
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C([H])([H])[H]	7170
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])[H]	4835
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1=C([H])C([H])=C(Cl)C(Cl)=C1[H])C([H])([H])[H]	1987
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C([H])([H])[H]	7200
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C(=O)C([H])([H])N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C([H])([H])[H]	5400
[H]N([H])C1=C([H])C(=C([H])C(=N1)C([H])([H])[C@@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C([H])([H])[H]	4000
[H]C1=C([H])N(C([H])=N1)C1=C([H])C([H])=C([H])C([H])=C1[H]	8000
[H]N=C(N([H])C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])N([H])[H])C1=C([H])C([H])=C([H])S1	120
[H]N=C(N([H])[H])N1N=C([H])C(=C1[H])C([H])([H])[H]	3000
