smile	binding.affinity
[H]OC(=O)C(OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])N(C(=O)N([H])C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	3100
[H]OC(=O)C(SC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])N(C(=O)N([H])C1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	1400
[H]OC(=O)C(OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])N(C(=O)N([H])C1=C(F)C([H])=C(F)C([H])=C1[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(C([H])([H])[H])C([H])([H])[H]	790
[H]OC(=O)C([H])([H])OC1=C([H])C([H])=C(OC([H])([H])C([H])([H])C([H])([H])OC2=C(C(O[H])=C(C([H])=C2[H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H]	327.5
[H]OC(=O)C(OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)N([H])C1=C(Cl)C(Cl)=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C1=C(F)C([H])=C([H])C([H])=C1Cl)(C([H])([H])[H])C([H])([H])[H]	190
[H]N(C(=O)C1=C(OC([H])([H])[H])C([H])=C([H])C(=C1[H])C([H])([H])[C@@]1([H])SC(=O)N([H])C1=O)C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F	9550
[H]OC(=O)C([H])([H])C1=C([H])C(Cl)=C(SC([H])([H])C([H])([H])C([H])([H])OC2=C(C3=C(C([H])=C2[H])C(=C([H])O3)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H]	6.95
[H]OC(=O)[C@@]([H])(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(OC([H])([H])C2=NOC(=N2)C2=C([H])C([H])=C(Br)C([H])=C2[H])C([H])=C1[H]	790
[H]OC(=O)[C@@]([H])(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(OC([H])([H])C2=NOC(=N2)C2=C([H])C([H])=C(C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H]	7900
[H]OC(=O)[C@@]([H])(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(OC([H])([H])C2=NOC(=N2)C2=C([H])C([H])=C(C([H])=C2[H])C(F)(F)F)C([H])=C1[H]	500
