smile	binding.affinity
[H]OC1=C2\C(=C(/[H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C(=O)O[C@]([H])(C([H])([H])OC([H])([H])[H])[C@@]2(C2=C(C1=O)[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(O[H])[C@@]1(C([H])([H])[H])C([H])([H])[C@@]2([H])OC(=O)C([H])([H])[H])C([H])([H])[H]	11
[H]OC1=C([H])C(=C([H])C([H])=C1[H])C1=NC2=C(N=C1[H])N=C(N=C2N([H])[H])N([H])[H]	24
[H]N([H])C1=NC2=C(N=C(C([H])=N2)C2=C([H])C([H])=C([H])C3=C2C([H])=C([H])N3[H])C(=N1)N([H])[H]	64
[H]OC1=C([H])C(=C([H])C([H])=C1[H])C1=NC2=C(N=C1C1=C([H])C([H])=C([H])C(O[H])=C1[H])C(=NC(=N2)N([H])[H])N([H])[H]	242.5
[H]C1=C([H])C([H])=C(C([H])=C1[H])C1=C2OC(=C([H])C(=O)C2=C([H])C([H])=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]	810
[H]C1=C2C3=C(O1)C(=O)C1=C([C@]([H])(OC(=O)C([H])([H])[H])C([H])([H])[C@@]4(C(=O)C([H])([H])C([H])([H])[C@@]14[H])C([H])([H])[H])[C@@]3(C([H])([H])[H])[C@]([H])(OC2=O)C([H])([H])OC([H])([H])[H]	9
[H]N1N=C([H])C2=C1C([H])=C([H])C([H])=C2C1=NC(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])=C2SC(=C([H])C2=N1)C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])[H]	4
[H]N(C1=C2N=C([H])N([H])C2=NC([H])=N1)[C@]([H])(C1=NC2=C([H])C([H])=C([H])C(Cl)=C2C(=O)N1C1=C([H])C(F)=C([H])C(F)=C1[H])C([H])([H])C([H])([H])[H]	12
[H]N(C1=C2N=C([H])N([H])C2=NC([H])=N1)[C@]([H])(C1=NC2=C([H])C([H])=C([H])C([H])=C2C(=O)N1C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])[H]	16
[H]N(C1=C2N=C([H])N([H])C2=NC([H])=N1)[C@]([H])(C1=NC2=C([H])C([H])=C([H])C(Cl)=C2C(=O)N1C1=C(F)C([H])=C([H])C([H])=C1F)C([H])([H])C([H])([H])[H]	45
[H]N(C1=C2N=C([H])N([H])C2=NC([H])=N1)[C@]([H])(C1=NC2=C([H])C([H])=C([H])C(=C2C(=O)N1C1=C([H])C(F)=C([H])C(F)=C1[H])C([H])([H])[H])C([H])([H])C([H])([H])[H]	26
[H]OC1=C([H])C([H])=C([H])C([H])=C1C1=C([H])C([H])=C(O1)C(\[H])=C1/SC(=O)N([H])C1=O	5000
[H]\C(=N/N(C([H])([H])[H])S(=O)(=O)C1=C([H])C(=C([H])C([H])=C1C([H])([H])[H])[N+]([O-])=O)C1=C([H])N=C([H])C2=C([H])C([H])=C([H])C([H])=C12	3600
[H]\C(=N/N(C([H])([H])[H])S(=O)(=O)C1=C([H])C(=C([H])C([H])=C1C([H])([H])[H])[N+]([O-])=O)C1=C([H])N=C2C([H])=C([H])C([H])=C([H])N12	5400
[H]\C(=N/N(C([H])([H])[H])S(=O)(=O)C1=C([H])C(=C([H])C([H])=C1C([H])([H])[H])[N+]([O-])=O)C1=C([H])N=C([H])C2=C([H])C([H])=C(Br)C([H])=C12	9000
[H]\C(=N/N(C([H])([H])[H])S(=O)(=O)C1=C(C([H])=C([H])C(=C1[H])[N+]([O-])=O)C([H])([H])[H])C1=C([H])N=C2C([H])=C([H])C(Br)=C([H])N12	910
[H]N1C(=O)C2=C(N=C(S2)N2C3=C(OC([H])([H])C2([H])[H])C([H])=C([H])C(=C3[H])C2=C([H])C([H])=C(OC([H])([H])[H])N=N2)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]	89
[H]N([H])C1=C([H])C([H])=C(N=N1)C1=C([H])C2=C(OC([H])([H])C([H])([H])N2C2=NC3=C(S2)C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])C([H])=C1[H]	72
[H]C1=C(C2=C(S1)C([H])=C([H])C([H])=C2[H])C([H])([H])[C@]1([H])N(C2=NC3=C(S2)C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])C([H])([H])C([H])([H])OC1([H])[H]	60
[H]N1C(=O)C2=C(N=C(S2)N2C3=C(OC([H])([H])C2([H])[H])C([H])=C([H])C(=C3[H])C2=NC([H])=C([H])C([H])=N2)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]	123
[H]C1=NC(=C([H])C([H])=C1C1=C([H])C2=C(OC([H])([H])C([H])([H])N2C2=NC3=C(S2)C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])C([H])=C1[H])C([H])([H])[H]	26
[H]N1C(=O)C2=C(N=C(S2)N2C3=C(OC([H])([H])C2([H])[H])C([H])=C([H])C(=C3[H])C2=C([H])C([H])=C(N=C2[H])C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]	21
[H]C1=NC([H])=C([H])C(=C1[H])C1=C([H])C2=C(OC([H])([H])C([H])([H])N2C2=NC3=C(S2)C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])C([H])=C1[H]	94
[H]C1=C([H])C([H])=C(C([H])=N1)C1=C([H])C2=C(OC([H])([H])C([H])([H])N2C2=NC3=C(S2)C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])C([H])=C1[H]	20
[H]C1=NC(=C([H])C([H])=C1[H])C1=C([H])C2=C(OC([H])([H])C([H])([H])N2C2=NC3=C(S2)C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])C([H])=C1[H]	74
